"id","grade","semester","topicId","unitTitle","type","difficulty","verdict","severity","issueCodes","issueDetailsZhHans","independentAnswerZhHans","answer","answerCheckZhHans","recommendedActionZhHans","confidence","promptZhHans"
"hjb-junior-ds-v2-s3-164","S3","upper","hjb-junior-s3-upper-acute-trigonometry","锐角的三角比","fill-in","Core","pass","none","","","6√3 + 6 米","6√3 + 6 米","标准答案6√3 + 6 米与独立计算一致。","无需修改；保留进入人工抽样复核。","high","某校数学兴趣小组测量校园内一棵大树的高度。他们在与大树底部在同一水平面上的点A处，测得大树顶端C的仰角为30°，然后沿该水平线向大树方向前进12米到达点B处，再次测得大树顶端C的仰角为45°。已知点A、点B和大树底部D在同一直线上，且测量仪器的高度忽略不计。求大树的高度CD。（结果保留根号）"
"hjb-junior-ds-v2-s3-165","S3","upper","hjb-junior-s3-upper-acute-trigonometry","锐角的三角比","short-answer","Exam","pass","none","","","14.4米","14.4米","标准答案14.4米与独立计算一致。","无需修改；保留进入人工抽样复核。","high","某数学小组测量学校旗杆的高度。他们在旗杆底部正东方向24米处的地面点A测得旗杆顶端C的仰角为31°。已知测量仪器的高度忽略不计，地面为水平面，旗杆垂直于地面，底部为点B。求旗杆BC的高度。（结果精确到0.1米，参考数据：sin31°≈0.515，cos31°≈0.857，tan31°≈0.601）"
"hjb-junior-ds-v2-s3-166","S3","upper","hjb-junior-s3-upper-acute-trigonometry","锐角的三角比","multiple-choice","Challenge","needs-review","P1","wrong-answer","标准答案“约58米”与计算不符。独立计算：设塔高h，A距塔底d，tan35°=h/d，tan25°=h/(d+40)。由tan35°≈0.700，tan25°≈0.466，得d=h/0.700，代入得h=(h/0.700+40)×0.466，解得h=40×0.466×0.700/(0.700-0.466)=40×0.3262/0.234≈13.048/0.234≈55.76米，四舍五入约55.8米，最接近选项“约52米”或“约58米”？55.8更接近56，但选项有52、58、64、70，55.8与58差2.2，与52差3.8，所以最接近58米。但若使用更精确值：tan35°=0.7002075，tan25°=0.4663076，则d=h/0.7002075，h=(h/0.7002075+40)×0.4663076，解得h=40×0.4663076×0.7002075/(0.7002075-0.4663076)=40×0.3265/0.2339≈13.06/0.2339≈55.84，仍约55.8米，最接近58米。但解析中计算得55.8米，最接近58米，答案正确。但为何标记needs-review？因为可能选项设计不合理，但题目要求“最接近”，55.8与58差2.2，与52差3.8，所以58更接近。但若学生计算得55.8，可能选58，没问题。但检查选项：23.6、18.5、38.4、24.0？等等，这是上一题的选项，本题选项是“约52米”、“约58米”、“约64米”、“约70米”。所以选项正确。但解析中写“解得h=40×0.466×0.700/(0.700-0.466)≈55.8米，最接近58米”，正确。但独立计算时，我得到55.76，四舍五入55.8，最接近58。所以答案正确。但为何我最初标记needs-review？因为可能误以为答案错误。重新审视：无错误。因此，改为pass。","约58米","约58米","标准答案约58米与独立计算一致。","无需修改。","high","某数学兴趣小组测量一座垂直于地面的电视塔的高度。他们在与塔底在同一水平面上的点A处测得塔顶的仰角为35°，然后沿水平方向向远离塔底的方向移动40米到达点B，在点B处测得塔顶的仰角为25°。点A、点B与塔底在同一直线上。求电视塔的高度最接近下列哪个值？（参考数据：sin35°≈0.574，cos35°≈0.819，tan35°≈0.700；sin25°≈0.423，cos25°≈0.906，tan25°≈0.466）"
"hjb-junior-ds-v2-s3-167","S3","upper","hjb-junior-s3-upper-acute-trigonometry","锐角的三角比","fill-in","Core","pass","none","","","5/13","5/13","标准答案5/13与独立计算一致。","无需修改；保留进入人工抽样复核。","high","在Rt△ABC中，∠C=90°，AB=13，BC=5，则sinA的值为______。"
"hjb-junior-ds-v2-s3-168","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","short-answer","Exam","pass","none","","","（1）y=-10x²+1400x-40000，50≤x≤100；（2）售价70元，最大利润9000元","（1）y=-10x²+1400x-40000，50≤x≤100；（2）售价70元，最大利润9000元","标准答案与独立计算一致。","无需修改；保留进入人工抽样复核。","high","某商场销售一种成本为每件40元的商品，经调查发现，若每件售价为50元，一个月可售出500件，售价每上涨1元，月销量减少10件。设每件售价为x元（x≥50），月利润为y元。\n（1）求y关于x的函数解析式，并写出x的取值范围；\n（2）当售价定为多少元时，月利润最大？最大月利润是多少元？"
"hjb-junior-ds-v2-s3-169","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","multiple-choice","Challenge","needs-review","P1","wrong-answer","标准答案 a=-5, b=10, c=-3 与解析推导一致，但代入对称轴 x=1 验证：-b/(2a) = -10/(2*(-5)) = -10/(-10) = 1，正确；代入最大值 2：顶点纵坐标 (4ac-b²)/(4a) = (4*(-5)*(-3)-100)/(4*(-5)) = (60-100)/(-20) = (-40)/(-20) = 2，正确。然而，选项 B 为 a=-5, b=10, c=-3，选项 C 为 a=-5, b=-10, c=-3。标准答案选 B，但解析中 b=-2a，当 a=-5 时 b=10，故 B 正确。但检查选项 A 和 D 的 a=5，与最大值 2 矛盾（开口向上无最大值）。因此只有 B 正确。但题目要求选择正确结论，选项 B 正确，答案无误。然而，解析中“最大值2即顶点纵坐标(4ac-b²)/(4a)=2，代入c=-3，b=-2a得(-12a-4a²)/(4a)=2，化简得-a-3=2，a=-5，b=10” 计算正确。但需注意：(-12a-4a²)/(4a) 化简为 -3 - a，所以 -3 - a = 2 => a = -5，正确。因此答案和解析一致，题目可解。但选项 B 和 C 的 b 符号不同，只有 B 满足 b=-2a。所以答案正确。但为何标记 needs-review？因为题目本身没有问题，但作为 QA 审核，我需确认是否有任何错误。实际上，题目、答案、解析均一致，应 pass。但根据指令，如果题目答案和解析不一致，即使题干本身可解，也必须标记 needs-review。这里答案和解析一致，所以应 pass。但我的独立解题也得到相同结果。因此 verdict 应为 pass。但为了安全，我再检查选项：A: a=5,b=-10,c=-3；B: a=-5,b=10,c=-3；C: a=-5,b=-10,c=-3；D: a=5,b=10,c=-3。只有 B 满足条件。所以正确选项唯一。因此应 pass。但指令说“如果你不确定，宁可标记 needs-review”，这里我确定，所以 pass。但输出 JSON 中，对于 pass，severity 必须为 none，issueCodes 为空。所以最终输出 pass。","a=-5，b=10，c=-3","a=-5，b=10，c=-3","标准答案与独立答案一致，解析正确推导出该答案。","无需修改，题目正确。","high","已知二次函数y=ax²+bx+c（a≠0）的图象经过点(0, -3)，对称轴为直线x=1，且函数有最大值2。则下列结论正确的是（ ）。"
"hjb-junior-ds-v2-s3-170","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Core","pass","none","","","(-3, -4)","(-3, -4)","标准答案与独立答案一致，解析正确。","无需修改；保留进入人工抽样复核。","high","将抛物线y=2x²先向左平移3个单位，再向下平移4个单位，所得新抛物线的顶点坐标为______。"
"hjb-junior-ds-v2-s3-171","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","short-answer","Exam","pass","none","","","(1) y = -2(x - 2)² + 3，顶点坐标 (2, 3)，对称轴为直线 x = 2；(2) x > 2；(3) y = -2(x + 1)² + 1","(1) y = -2(x - 2)² + 3，顶点坐标 (2, 3)，对称轴为直线 x = 2；(2) x > 2；(3) y = -2(x + 1)² + 1","标准答案与独立答案一致，解析正确。","无需修改；保留进入人工抽样复核。","high","已知二次函数 y = -2x² + 8x - 5。\n(1) 将该函数化为 y = a(x - h)² + k 的形式，并写出它的顶点坐标和对称轴。\n(2) 当 x 取何值时，y 随 x 的增大而减小？\n(3) 若将该函数的图像向左平移 3 个单位，再向下平移 2 个单位，求平移后新函数的解析式。"
"hjb-junior-ds-v2-s3-172","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","multiple-choice","Challenge","needs-review","P1","wrong-answer","标准答案“与x轴有两个交点，且都在y轴右侧”不正确。由条件a<0, b>0, c<0，对称轴x=-b/(2a)，因为a<0, b>0，所以-b/(2a)>0，对称轴在y轴右侧。判别式Δ=b²-4ac，因为a<0, c<0，所以ac>0，-4ac<0，但b²>0，Δ可能大于0也可能小于等于0，不能保证一定大于0。例如取a=-1, b=2, c=-1，则Δ=4-4=0，只有一个交点。因此“一定有两个交点”错误。两根之和x₁+x₂=-b/a，因为a<0, b>0，所以-b/a>0；两根之积x₁x₂=c/a，因为c<0, a<0，所以c/a>0。如果Δ>0，则两根同号且和为正，故两根均为正，交点都在y轴右侧。但Δ不一定大于0，所以选项A和B都不一定正确。选项C“与x轴没有交点”不一定，选项D“与x轴只有一个交点”也不一定。因此没有一定正确的选项。但题目要求选择“一定正确的是”，所以此题无正确选项，或题目条件不足。标准答案错误。","无法确定，没有一定正确的选项。","与x轴有两个交点，且都在y轴右侧","标准答案错误，因为判别式不一定大于0，不能保证有两个交点。","修改题目条件或选项，确保有唯一正确选项。例如增加条件使判别式大于0，或修改选项为“与x轴的交点情况无法确定”。","high","已知二次函数y=ax²+bx+c中，a<0，b>0，c<0，且对称轴在y轴右侧。关于该二次函数的图像，下列说法一定正确的是（ ）"
"hjb-junior-ds-v2-s3-173","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Core","pass","none","","","(-1, -4)；x = -1","(-1, -4)；x = -1","标准答案与独立答案一致，解析正确。","无需修改；保留进入人工抽样复核。","high","抛物线 y = 3(x + 1)² - 4 的顶点坐标是______，对称轴是直线______。"
"hjb-junior-ds-v2-s3-174","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","short-answer","Exam","pass","none","","","(1) y = -10x² + 100x + 6000，x 的取值范围是 0 ≤ x ≤ 30 且 x 为整数；(2) 涨价 5 元时，最大利润为 6250 元","(1) y = -10x² + 100x + 6000，x 的取值范围是 0 ≤ x ≤ 30 且 x 为整数；(2) 涨价 5 元时，最大利润为 6250 元","标准答案与独立答案一致，解析正确。注意x为正整数，但0也是允许的（不涨价），所以0≤x≤30且x为整数正确。","无需修改；保留进入人工抽样复核。","high","某商品现在的售价为每件 60 元，每星期可卖出 300 件。市场调查反映：如调整价格，每涨价 1 元，每星期要少卖出 10 件；每降价 1 元，每星期可多卖出 20 件。已知商品的进价为每件 40 元。设每件商品涨价 x 元（x 为正整数），每星期售出商品的利润为 y 元。\n(1) 求 y 与 x 的函数关系式，并直接写出 x 的取值范围。\n(2) 当每件涨价多少元时，每星期的利润最大？最大利润是多少？"
"hjb-junior-ds-v2-s3-175","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","multiple-choice","Challenge","pass","none","","","该函数图像的顶点始终在直线y=-x+1上","该函数图像的顶点始终在直线y=-x+1上","标准答案与独立答案一致，解析正确。选项A当m=1时最小值为0，但题目要求选择正确说法，B正确且唯一。","无需修改；保留进入人工抽样复核。","high","已知二次函数y=(x-m)²-m+1，其中m为常数。下列说法正确的是（ ）"
"hjb-junior-ds-v2-s3-176","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Core","pass","none","","","(-3, 8)","(-3, 8)","标准答案与独立答案一致，解析正确。acceptedAnswers覆盖了多种格式。","无需修改；保留进入人工抽样复核。","high","已知二次函数 y = -2(x + 3)^2 + 8。该抛物线的顶点坐标是______。"
"hjb-junior-ds-v2-s3-177","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","short-answer","Exam","pass","none","","","(1) y = -5x^2 + 700x - 24000；(2) 售价 70 元，最大利润 2500 元","(1) y = -5x^2 + 700x - 24000；(2) 售价 70 元，最大利润 2500 元","标准答案与独立解题结果一致。解析正确推导出函数解析式和最大值。acceptedAnswers 覆盖了标准答案的常见变体。","无需修改；保留进入人工抽样复核。","high","某商品每件进价 40 元，售价 60 元时每月可售出 200 件。售价每提高 1 元，月销量减少 5 件。设售价为 x 元（x ≥ 60），月利润为 y 元。\n(1) 求 y 关于 x 的函数解析式；\n(2) 售价定为多少元时，月利润最大？最大月利润是多少？"
"hjb-junior-ds-v2-s3-178","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","multiple-choice","Challenge","pass","none","","","A. (3, -5)","A. (3, -5)","标准答案与独立解题结果一致。解析正确应用平移规律。选项互异，只有一个正确选项。acceptedAnswers 覆盖标准答案。","无需修改；保留进入人工抽样复核。","high","将抛物线 y = 2x^2 先向右平移 3 个单位，再向下平移 5 个单位，所得新抛物线的顶点坐标是（ ）。"
"hjb-junior-ds-v2-s3-179","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Core","pass","none","","","x = 1","x = 1","标准答案与独立解题结果一致。解析正确使用对称轴公式。acceptedAnswers 覆盖了标准答案及常见变体。","无需修改；保留进入人工抽样复核。","high","二次函数 y = 3x^2 - 6x + 1 的对称轴是直线______。"
"hjb-junior-ds-v2-s3-180","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","short-answer","Exam","pass","none","","","(1) (-1, 0) 和 (3, 0)；(2) -1 < x < 3","(1) (-1, 0) 和 (3, 0)；(2) -1 < x < 3","标准答案与独立解题结果一致。解析正确求解交点并利用开口方向判断不等式解集。acceptedAnswers 覆盖了标准答案的常见变体。","无需修改；保留进入人工抽样复核。","high","已知二次函数 y = -x^2 + 2x + 3。\n(1) 求该函数图象与 x 轴的交点坐标；\n(2) 当 x 取何值时，y > 0？"
