id,questionId,reviewStatus,reviewerNotes,illustrationTier,illustrationCategory,reusableTemplateKey,candidatePath,generatedVia,generatedAt,sourceGeneratedPath,importedBytes,importedDimensions,model,size,quality,exactMathLabelsNeeded,sourcePromptZh
hjb-high-ds-v1-s6-241__image2-v1,hjb-high-ds-v1-s6-241,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-241__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1241：选择：一组数据为 10，19，28，求这组数据的平均数。
hjb-high-ds-v1-s6-244__image2-v1,hjb-high-ds-v1-s6-244,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-244__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1244：选择：一组数据为 7，14，21，求这组数据的平均数。
hjb-high-ds-v1-s6-247__image2-v1,hjb-high-ds-v1-s6-247,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-247__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1247：选择：一组数据为 7，9，11，求这组数据的平均数。
hjb-high-ds-v1-s6-250__image2-v1,hjb-high-ds-v1-s6-250,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-250__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1250：选择：一组数据为 8，9，10，求这组数据的平均数。
hjb-high-ds-v1-s6-253__image2-v1,hjb-high-ds-v1-s6-253,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-253__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1253：选择：一组数据为 9，22，35，求这组数据的平均数。
hjb-high-ds-v1-s6-256__image2-v1,hjb-high-ds-v1-s6-256,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-256__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1256：选择：一组数据为 7，14，21，求这组数据的平均数。
hjb-high-ds-v1-s6-259__image2-v1,hjb-high-ds-v1-s6-259,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-259__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1259：选择：一组数据为 6，7，8，求这组数据的平均数。
hjb-high-ds-v1-s6-262__image2-v1,hjb-high-ds-v1-s6-262,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-262__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1262：选择：一组数据为 3，7，11，求这组数据的平均数。
hjb-high-ds-v1-s6-265__image2-v1,hjb-high-ds-v1-s6-265,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-265__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1265：选择：一组数据为 6，13，20，求这组数据的平均数。
hjb-high-ds-v1-s6-268__image2-v1,hjb-high-ds-v1-s6-268,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-268__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1268：选择：一组数据为 8，12，16，求这组数据的平均数。
hjb-high-ds-v1-s6-271__image2-v1,hjb-high-ds-v1-s6-271,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-271__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1271：选择：一组数据为 10，17，24，求这组数据的平均数。
hjb-high-ds-v1-s6-274__image2-v1,hjb-high-ds-v1-s6-274,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-274__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1274：选择：一组数据为 12，18，24，求这组数据的平均数。
hjb-high-ds-v1-s6-277__image2-v1,hjb-high-ds-v1-s6-277,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-277__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1277：选择：一组数据为 8，14，20，求这组数据的平均数。
hjb-high-ds-v1-s6-280__image2-v1,hjb-high-ds-v1-s6-280,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-280__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1280：选择：一组数据为 4，6，8，求这组数据的平均数。
hjb-high-ds-v1-s6-283__image2-v1,hjb-high-ds-v1-s6-283,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-283__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1283：选择：一组数据为 4，8，12，求这组数据的平均数。
hjb-high-ds-v1-s6-286__image2-v1,hjb-high-ds-v1-s6-286,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-286__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1286：选择：一组数据为 8，12，16，求这组数据的平均数。
hjb-high-ds-v1-s6-289__image2-v1,hjb-high-ds-v1-s6-289,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-289__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1289：选择：一组数据为 8，17，26，求这组数据的平均数。
hjb-high-ds-v1-s6-292__image2-v1,hjb-high-ds-v1-s6-292,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-292__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1292：选择：一组数据为 12，22，32，求这组数据的平均数。
hjb-high-ds-v1-s6-295__image2-v1,hjb-high-ds-v1-s6-295,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-295__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1295：选择：一组数据为 11，16，21，求这组数据的平均数。
hjb-high-ds-v1-s6-298__image2-v1,hjb-high-ds-v1-s6-298,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-298__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1298：选择：一组数据为 8，10，12，求这组数据的平均数。
hjb-high-ds-v2-s6-226__image2-v1,hjb-high-ds-v2-s6-226,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-226__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式1226：选择：一组数据为 8，15，22，求这组数据的平均数。
hjb-high-ds-v2-s6-229__image2-v1,hjb-high-ds-v2-s6-229,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-229__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式1229：选择：一组数据为 12，22，32，求这组数据的平均数。
hjb-high-ds-v2-s6-232__image2-v1,hjb-high-ds-v2-s6-232,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-232__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式1232：选择：一组数据为 4，12，20，求这组数据的平均数。
hjb-high-ds-v2-s6-235__image2-v1,hjb-high-ds-v2-s6-235,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-235__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式1235：选择：一组数据为 8，18，28，求这组数据的平均数。
hjb-high-ds-v2-s6-238__image2-v1,hjb-high-ds-v2-s6-238,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-238__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式1238：选择：一组数据为 9，15，21，求这组数据的平均数。
hjb-high-ds-v2-s6-241__image2-v1,hjb-high-ds-v2-s6-241,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-241__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式1241：选择：一组数据为 12，16，20，求这组数据的平均数。
hjb-high-ds-v2-s6-244__image2-v1,hjb-high-ds-v2-s6-244,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-244__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式1244：选择：一组数据为 4，14，24，求这组数据的平均数。
hjb-high-ds-v2-s6-247__image2-v1,hjb-high-ds-v2-s6-247,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-247__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式1247：选择：一组数据为 12，16，20，求这组数据的平均数。
hjb-high-ds-v2-s6-250__image2-v1,hjb-high-ds-v2-s6-250,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-250__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式1250：选择：一组数据为 11，23，35，求这组数据的平均数。
hjb-high-ds-v2-s6-253__image2-v1,hjb-high-ds-v2-s6-253,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-253__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式1253：选择：一组数据为 3，5，7，求这组数据的平均数。
