id,grade,usGradeLabel,topicId,sourceKind,domainId,clusterTitle,currentDifficulty,s18RecommendedDifficulty,type,validationMethod,answer,promptEn
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q11,P1,Grade 1,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,2,"1-L.3 Cube-Train Take-Away Models to Ten checkpoint: On a strategy board, use the topic idea to decide: there are 6 shells. 4 are moved away. How many shells are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q12,P1,Grade 1,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,7 - 3 = 4,"1-L.3 Cube-Train Take-Away Models to Ten checkpoint: During a small-group check, finish the challenge carefully: which equation matches this take-away story: 7 counters are on a ten-frame and 3 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q01,P1,Grade 1,us-ca-math-p1-1-l4-take-away-stories-within-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,6,"1-L.4 Take-Away Stories Within Ten checkpoint: On a warm-up card, count or model, then answer: there are 9 cards. 3 are moved away. How many cards are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q02,P1,Grade 1,us-ca-math-p1-1-l4-take-away-stories-within-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,1,"1-L.4 Take-Away Stories Within Ten checkpoint: During partner practice, write the missing answer: there are 6 shells. 5 are moved away. How many shells are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q03,P1,Grade 1,us-ca-math-p1-1-l4-take-away-stories-within-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,5,"1-L.4 Take-Away Stories Within Ten checkpoint: On a classroom mat, choose the best answer: there are 7 counters. 2 are moved away. How many counters are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q04,P1,Grade 1,us-ca-math-p1-1-l4-take-away-stories-within-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,7 - 4 = 3,"1-L.4 Take-Away Stories Within Ten checkpoint: In a quick check, show the reasoning in one step: which equation matches this take-away story: 7 counters are on a ten-frame and 4 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q05,P1,Grade 1,us-ca-math-p1-1-l4-take-away-stories-within-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,8,"1-L.4 Take-Away Stories Within Ten checkpoint: On a math notebook page, use a quick check strategy: there are 9 stickers. 1 are moved away. How many stickers are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q06,P1,Grade 1,us-ca-math-p1-1-l4-take-away-stories-within-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,3,"1-L.4 Take-Away Stories Within Ten checkpoint: At a learning station, solve with a drawing or number sentence: there are 6 blocks. 3 are moved away. How many blocks are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q07,P1,Grade 1,us-ca-math-p1-1-l4-take-away-stories-within-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,2,"1-L.4 Take-Away Stories Within Ten checkpoint: On a teacher card, look for the important numbers: there are 7 buttons. 5 are moved away. How many buttons are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q08,P1,Grade 1,us-ca-math-p1-1-l4-take-away-stories-within-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,8 - 4 = 4,"1-L.4 Take-Away Stories Within Ten checkpoint: During independent practice, explain the matching idea: which equation matches this take-away story: 8 counters are on a ten-frame and 4 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q09,P1,Grade 1,us-ca-math-p1-1-l4-take-away-stories-within-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,5,"1-L.4 Take-Away Stories Within Ten checkpoint: On an exit ticket, try a second strategy to confirm: there are 9 cards. 4 are moved away. How many cards are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q10,P1,Grade 1,us-ca-math-p1-1-l4-take-away-stories-within-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,5,"1-L.4 Take-Away Stories Within Ten checkpoint: In a review game, answer and check the unit or label: there are 6 shells. 1 are moved away. How many shells are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q11,P1,Grade 1,us-ca-math-p1-1-l4-take-away-stories-within-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,4,"1-L.4 Take-Away Stories Within Ten checkpoint: On a strategy board, use the topic idea to decide: there are 7 counters. 3 are moved away. How many counters are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q12,P1,Grade 1,us-ca-math-p1-1-l4-take-away-stories-within-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,9 - 4 = 5,"1-L.4 Take-Away Stories Within Ten checkpoint: During a small-group check, finish the challenge carefully: which equation matches this take-away story: 9 counters are on a ten-frame and 4 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q01,P1,Grade 1,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,4,"1-L.5 Model-and-Equation Take-Away Stories checkpoint: On a warm-up card, count or model, then answer: there are 6 shells. 2 are moved away. How many shells are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q02,P1,Grade 1,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,3,"1-L.5 Model-and-Equation Take-Away Stories checkpoint: During partner practice, write the missing answer: there are 7 counters. 4 are moved away. How many counters are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q03,P1,Grade 1,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,7,"1-L.5 Model-and-Equation Take-Away Stories checkpoint: On a classroom mat, choose the best answer: there are 8 tiles. 1 are moved away. How many tiles are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q04,P1,Grade 1,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,9 - 5 = 4,"1-L.5 Model-and-Equation Take-Away Stories checkpoint: In a quick check, show the reasoning in one step: which equation matches this take-away story: 9 counters are on a ten-frame and 5 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q05,P1,Grade 1,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,1,"1-L.5 Model-and-Equation Take-Away Stories checkpoint: On a math notebook page, use a quick check strategy: there are 6 blocks. 5 are moved away. How many blocks are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q06,P1,Grade 1,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,5,"1-L.5 Model-and-Equation Take-Away Stories checkpoint: At a learning station, solve with a drawing or number sentence: there are 7 buttons. 2 are moved away. How many buttons are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q07,P1,Grade 1,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,4,"1-L.5 Model-and-Equation Take-Away Stories checkpoint: On a teacher card, look for the important numbers: there are 8 cubes. 4 are moved away. How many cubes are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q08,P1,Grade 1,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,7 - 5 = 2,"1-L.5 Model-and-Equation Take-Away Stories checkpoint: During independent practice, explain the matching idea: which equation matches this take-away story: 7 counters are on a ten-frame and 5 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q09,P1,Grade 1,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,3,"1-L.5 Model-and-Equation Take-Away Stories checkpoint: On an exit ticket, try a second strategy to confirm: there are 6 shells. 3 are moved away. How many shells are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q10,P1,Grade 1,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,2,"1-L.5 Model-and-Equation Take-Away Stories checkpoint: In a review game, answer and check the unit or label: there are 7 counters. 5 are moved away. How many counters are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q11,P1,Grade 1,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,6,"1-L.5 Model-and-Equation Take-Away Stories checkpoint: On a strategy board, use the topic idea to decide: there are 8 tiles. 2 are moved away. How many tiles are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q12,P1,Grade 1,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,8 - 5 = 3,"1-L.5 Model-and-Equation Take-Away Stories checkpoint: During a small-group check, finish the challenge carefully: which equation matches this take-away story: 8 counters are on a ten-frame and 5 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q01,P1,Grade 1,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,6,"1-L.6 Break-Apart Subtraction Equations checkpoint: On a warm-up card, count or model, then answer: there are 7 counters. 1 are moved away. How many counters are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q02,P1,Grade 1,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,5,"1-L.6 Break-Apart Subtraction Equations checkpoint: During partner practice, write the missing answer: there are 8 tiles. 3 are moved away. How many tiles are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q03,P1,Grade 1,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,4,"1-L.6 Break-Apart Subtraction Equations checkpoint: On a classroom mat, choose the best answer: there are 9 stickers. 5 are moved away. How many stickers are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q04,P1,Grade 1,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,8 - 2 = 6,"1-L.6 Break-Apart Subtraction Equations checkpoint: In a quick check, show the reasoning in one step: which equation matches this take-away story: 8 counters are on a ten-frame and 2 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q05,P1,Grade 1,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,3,"1-L.6 Break-Apart Subtraction Equations checkpoint: On a math notebook page, use a quick check strategy: there are 7 buttons. 4 are moved away. How many buttons are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q06,P1,Grade 1,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,7,"1-L.6 Break-Apart Subtraction Equations checkpoint: At a learning station, solve with a drawing or number sentence: there are 8 cubes. 1 are moved away. How many cubes are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q07,P1,Grade 1,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,6,"1-L.6 Break-Apart Subtraction Equations checkpoint: On a teacher card, look for the important numbers: there are 9 cards. 3 are moved away. How many cards are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q08,P1,Grade 1,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,9 - 2 = 7,"1-L.6 Break-Apart Subtraction Equations checkpoint: During independent practice, explain the matching idea: which equation matches this take-away story: 9 counters are on a ten-frame and 2 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q09,P1,Grade 1,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,5,"1-L.6 Break-Apart Subtraction Equations checkpoint: On an exit ticket, try a second strategy to confirm: there are 7 counters. 2 are moved away. How many counters are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q10,P1,Grade 1,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,4,"1-L.6 Break-Apart Subtraction Equations checkpoint: In a review game, answer and check the unit or label: there are 8 tiles. 4 are moved away. How many tiles are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q11,P1,Grade 1,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,8,"1-L.6 Break-Apart Subtraction Equations checkpoint: On a strategy board, use the topic idea to decide: there are 9 stickers. 1 are moved away. How many stickers are left?"
