id,grade,semester,type,difficulty,topicId,topicTitleZhHans,volume,chapter,status,severity,confidence,solvableStatus,answerMatchStatus,explanationMatchStatus,independentAnswer,correctedAnswer,issueTags,qaOutputConcernTags,rationaleZhHans,answer,acceptedAnswers,promptZhHans
bnu-high-ds-v1-s6-241,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,fail,fail,fail,,f'(1) = -3，且 x = 1 不是 f(x) 的极值点,math_error|answer_mismatch|bad_options|explanation_contradiction|unsolvable,,f'(x)=3x²-6x，f'(1)=-3≠0，故x=1不是极值点。四个选项均错误：A、B、D声称f'(1)=0，C声称f'(1)=-3但说x=1不是极值点（正确），但C选项原文为“f'(1) = -3，且 x = 1 不是 f(x) 的极值点”，而题目选项中C为“f'(1) = -3，且 x = 1 不是 f(x) 的极值点”，但实际选项列表里C是“f'(1) = -3，且 x = 1 不是 f(x) 的极值点”，然而题目给出的选项C是“f'(1) = -3，且 x = 1 不是 f(x) 的极值点”，但检查发现选项C原文为“f'(1) = -3，且 x = 1 不是 f(x) 的极值点”，这似乎是正确的，但题目答案却选了D。实际上，选项C正确，但答案和解析却指向D，且解析自相矛盾。题目无正确选项，因为C正确但答案未选，且解析错误。,f'(1) = 0，且 x = 1 不是 f(x) 的极值点,f'(1) = 0，且 x = 1 不是 f(x) 的极值点,已知函数 f(x) = x³ - 3x² + 2，其导函数为 f'(x)。下列说法正确的是：
bnu-high-ds-v1-s6-252,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,\frac{128}{9},\frac{128}{9},math_error|answer_mismatch|explanation_contradiction,,切线为y=9x-16，截距绝对值16和16/9，面积应为128/9，原答案8/9错误，解析中计算过程也错误。,\frac{8}{9},\frac{8}{9} | 8/9,"曲线 \(y = x^3 - 3x\) 在点 \((2, 2)\) 处的切线与坐标轴围成的三角形面积为 ______。"
bnu-high-ds-v1-s6-254,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,最大值为 \frac{13}{6}，最小值为 -\frac{7}{3},最大值为 \frac{13}{6}，最小值为 -\frac{7}{3},math_error|answer_mismatch|explanation_contradiction,,计算得f(-1)=13/6，f(2)=-7/3，最大值为13/6而非13/3，原答案错误。,最大值为 \frac{13}{3}，最小值为 -\frac{7}{3},最大值为 \frac{13}{3}，最小值为 -\frac{7}{3} | 最大值13/3，最小值-7/3,"求函数 \(f(x) = \frac{1}{3}x^3 - \frac{1}{2}x^2 - 2x + 1\) 在区间 \([-2, 3]\) 上的最大值与最小值。"
bnu-high-ds-v1-s6-257,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,15,15,math_error|answer_mismatch|explanation_contradiction,,独立求解得 m=15，但题目答案和 acceptedAnswers 均为 3，解析也指出答案应为 15 却仍保留错误答案 3，答案与解析均错误。,3,3,"已知函数 \(f(x) = x^3 - 3x^2 - 9x + m\) 在区间 \([-2, 2]\) 上的最小值为 \(-7\)，求实数 \(m\) 的值。"
bnu-high-ds-v1-s6-261,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,10,10,math_error|answer_mismatch|explanation_contradiction,,独立求解得 a=10，但题目答案和 acceptedAnswers 均为 2，解析也得出 a=10 却给出错误答案 2，答案与解析矛盾。,2,2,"已知函数 f(x) = x^3 - 3x^2 + a 在区间 [-1, 3] 上的最大值为 10，求实数 a 的值。"
bnu-high-ds-v1-s6-264,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,0,0,math_error|answer_mismatch|explanation_contradiction,,独立计算得 k+b=0，但题目答案和 acceptedAnswers 均为 -1，解析也得出 0 却给出错误答案 -1，答案与解析矛盾。,-1,-1,"曲线 y = x^3 - 2x^2 + 1 在点 (1, 0) 处的切线方程为 y = kx + b，则 k + b = ______。"
bnu-high-ds-v1-s6-269,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,a = 15,a = 15,math_error|answer_mismatch|explanation_contradiction,,独立求解得a=15，但题目答案为a=7，解析中计算得a=15却写a=7，答案与解析矛盾且错误。,a = 7,a = 7 | a=7 | 7,"已知函数 f(x) = x^3 - 3x^2 - 9x + a 在区间 [-2, 4] 上的最大值为 20，求 a 的值。"
bnu-high-ds-v1-s6-285,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,8,8,answer_mismatch|explanation_contradiction,,"由f(1)=10得a+b=8，由f'(1)=0得3+2a+b=0，联立解得a=-11,b=19，a+b=8。题目问a+b，答案应为8，但存储答案为-3，解析也错误地得出-3，实际解析中已自我纠正为8，但最终答案仍为-3，矛盾。",-3,-3,若函数 f(x) = x^3 + ax^2 + bx + 1 在 x = 1 处有极值 10，则 a + b = ______。
bnu-high-ds-v1-s6-290,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,a ≥ 3,a ≥ 3,math_error|answer_mismatch|explanation_contradiction,,题目可解，但原答案 a≥0 错误，正确应为 a≥3；解析指出原答案有误并给出正确结果，但答案字段未修正，导致答案与解析矛盾。,a ≥ 0,a ≥ 0 | a>=0,"已知函数 f(x) = x^3 - 3x^2 + ax 在区间 [1, 2] 上单调递增，求实数 a 的取值范围。"
bnu-high-ds-v1-s6-291,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,10,10,math_error|answer_mismatch|explanation_contradiction,,题目可解，正确 a=10，但答案字段为 6，解析中计算过程得出 a=10 却未修正答案，答案与解析矛盾。,6,6,"已知函数 f(x) = x^3 - 3x^2 + a 在区间 [-1, 3] 上的最大值为 10，求实数 a 的值。"
bnu-high-ds-v1-s6-297,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,fail,fail,fail,9,9,math_error|answer_mismatch|explanation_contradiction|unsolvable,,"由条件解得a=-2.5, b=2, c=9.5，a+b+c=9，但题目答案为16，解析也混乱且最终承认应为9，答案与解析均错误。",16,16,"已知函数 f(x) = x^3 + ax^2 + bx + c 在 x = 1 处有极值 10，且其图像在点 (0, 5) 处的切线斜率为 2，则 a + b + c = ______。"
bnu-high-ds-v1-s6-301,S6,upper,multiple-choice,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,fail,fail,fail,10,10,math_error|answer_mismatch|bad_options|explanation_contradiction|unsolvable,,"由f'(x)=3x(x-2)得驻点0,2，在[-1,3]上最大值为f(0)=f(3)=a，令a=10得a=10，但选项无10，题目条件与选项矛盾，无法选出正确选项。",4,4,"已知函数 f(x) = x^3 - 3x^2 + a 在区间 [-1, 3] 上的最大值为 10，则实数 a 的值为（ ）。"
bnu-high-ds-v1-s6-315,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,0,0,math_error|answer_mismatch|explanation_contradiction,,"由 f(1)=2 得 a+b=0，f'(1)=0 得 3+2a+b=0，解得 a=-3, b=3，a+b=0。答案 -3 错误，解析自相矛盾。",-3,-3,若函数 f(x) = x^3 + ax^2 + bx + 1 在 x = 1 处取得极值，且 f(1) = 2，则 a + b = ______。
bnu-high-ds-v1-s6-321,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,10,10,math_error|answer_mismatch|explanation_contradiction,,独立求解得a=10，但题目答案为6，解析过程也得出a=10却给出错误答案6，答案与解析矛盾。,6,6,"已知函数 f(x) = x^3 - 3x^2 + a 在区间 [-1, 3] 上的最大值为 10，求实数 a 的值。"
bnu-high-ds-v1-s6-324,S6,upper,fill-in,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,0,0,math_error|answer_mismatch|explanation_contradiction,,独立求解得k+b=0，但题目答案为-1，解析过程也得出0却给出错误答案-1，答案与解析矛盾。,-1,-1,"曲线 y = x^3 - 2x^2 + 1 在点 (1, 0) 处的切线方程为 y = kx + b，则 k + b = ______。"
bnu-high-ds-v1-s6-325,S6,upper,multiple-choice,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,0,0,math_error|answer_mismatch|explanation_contradiction,,独立求解得a+b=0，但题目答案为-3，解析过程也得出0却给出错误答案-3，答案与解析矛盾。,-3,-3,若函数 f(x) = x^3 + ax^2 + bx + 1 在 x = 1 处取得极值，且 f(1) = 2，则 a + b =（ ）
bnu-high-ds-v1-s6-327,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,warn,minor,medium,pass,pass,weak,0 或 9/4,,explanation_contradiction,status_rationale_tension,可解，k=0或9/4，答案正确。但解析中推导过程不完整且部分错误（如仅得t=1），虽最终结果正确，但解释不够严谨。,0 或 9/4,"0 或 9/4 | 0或9/4 | 0,9/4 | 0，9/4",已知函数 f(x) = x^3 - 3x + 2，若直线 y = kx 与曲线 y = f(x) 相切，则 k = ______。
bnu-high-ds-v1-s6-345,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,-3,-3,math_error|answer_mismatch|explanation_contradiction,,独立求解得 a+b=-3，但题目答案为 1，解析过程也得出 a+b=-3，答案与解析矛盾且错误。,1,1,若函数 f(x) = x^3 + ax^2 + bx + 1 在 x = -1 处取得极值，且 f'(-1) = 0，f(-1) = 3，则 a + b = ______。
bnu-high-ds-v1-s6-357,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,9,9,math_error|answer_mismatch|explanation_contradiction,,"由f(1)=10得a+b=9，f'(1)=0得2a+b=-3，解得a=-12,b=21，a+b=9。答案-7错误，解析自相矛盾，最终指出正确答案为9。",-7,-7,已知函数 f(x) = x^3 + ax^2 + bx 在 x = 1 处有极值 10，则 a + b = ______。
bnu-high-ds-v1-s6-359,S6,upper,short-answer,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,1.664 m³,1.664 m³,math_error|answer_mismatch|explanation_contradiction,,设短边x，长边x+0.5，高h=3.2-2x，体积V=x(x+0.5)(3.2-2x)，求导得x=0.8时V=1.664，并非1.8。解析中计算混乱，最终答案错误。,1.8 m³,1.8 m³ | 1.8,用总长为 14.8 m 的钢条制作一个长方体容器的框架，若容器底面的一边比另一边长 0.5 m，求容器体积的最大值。
bnu-high-ds-v1-s6-361,S6,upper,multiple-choice,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,fail,fail,fail,4,4,math_error|answer_mismatch|bad_options|explanation_contradiction,,独立求解得a=4，但选项无4，且答案给出2，解析混乱，题目不可解。,2,2,"已知函数 f(x) = x³ - 3x² + a 在区间 [0, 3] 上的最大值为 4，则实数 a 的值为（ ）。"
bnu-high-ds-v1-s6-385,S6,upper,multiple-choice,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,fail,fail,fail,无解,,math_error|answer_mismatch|bad_options|explanation_contradiction|unsolvable,,"由条件 f'(-1)=0 和 f'(-2)=0 解得 a=9/2, b=6, a+b=10.5，不在选项中。解析中尝试重新设计条件但未修正题目，导致题目不可解且答案错误。",-1,-1,若函数 f(x) = x^3 + ax^2 + bx + 1 在 x = -1 处取得极值，且 f'(-2) = 0，则 a + b = ？
bnu-high-ds-v1-s6-389,S6,upper,short-answer,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,fail,fail,fail,无最大值,,math_error|answer_mismatch|missing_condition|explanation_contradiction|unsolvable,,原题利润函数L(x)=10x-200为线性递增，无最大值。解析承认题目有误并自行修改条件，但题目未修正，答案20不匹配。,20,20,某工厂生产一种产品，固定成本为 200 元，每生产一件产品的可变成本为 10 元，售价为 20 元。设产量为 x 件，总利润为 L(x) 元。求使利润最大化的产量 x。
bnu-high-ds-v1-s6-401,S6,upper,short-answer,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,a = 6,a = 6,math_error|answer_mismatch|explanation_contradiction,,独立求解得 a=6，但题目答案和 acceptedAnswers 均为 a=2，解析虽得出 a=6 却声称答案为 a=2，自相矛盾。,a = 2,a = 2 | 2,"已知函数 f(x) = x^3 - 3x^2 + a 在区间 [0, 3] 上的最小值为 2，求实数 a 的值。"
bnu-high-ds-v1-s6-405,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,0,0,math_error|answer_mismatch|explanation_contradiction,,"由条件解得 a=-3, b=3, a+b=0，但答案和 acceptedAnswers 均为 -3，解析虽指出错误却未修正答案。",-3,-3,若函数 f(x) = x^3 + ax^2 + bx + 1 在 x = 1 处取得极值，且 f(1) = 2，则 a + b = ______。
bnu-high-ds-v1-s6-417,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,-1 或 1,-1 或 1,answer_mismatch|explanation_contradiction|accepted_answer_gap,,"区间长度为2，最小值为-2。f(x)=x³-3x，f'(x)=3x²-3，驻点x=±1。f(1)=-2，f(-1)=2。若区间包含x=1，则a≤1≤a+2，得-1≤a≤1，此时最小值可能为f(1)=-2，但需检查端点。当a=-1时区间[-1,1]，f(-1)=2，f(1)=-2，最小值-2；当a=1时区间[1,3]，f(1)=-2，f(3)=18，最小值-2。故a=-1或1。题目仅给出a=-1，遗漏a=1，答案不完整。解析仅讨论包含x=1的情况，未考虑a=1，且错误认为只有a=-1符合。",-1,-1,"若函数 f(x) = x³ - 3x 在区间 [a, a+2] 上的最小值为 -2，则实数 a 的值为 ______。"
bnu-high-ds-v1-s6-421,S6,upper,multiple-choice,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,fail,fail,fail,无正确选项,a=5,math_error|answer_mismatch|bad_options|explanation_contradiction|unsolvable,,"f(x)=x³-3x²+a，f'(x)=3x²-6x，驻点0,2。在[-1,3]上，f(-1)=a-4，f(0)=a，f(2)=a-4，f(3)=a。最大值为a，令a=5得a=5，但选项无5。若最大值为a-4=5，则a=9，亦无。题目条件与选项矛盾，无法选出正确选项。解析中自行将最大值改为2以匹配选项，但题目仍为5，属于题目错误。",a = 2,a = 2,"已知函数 f(x) = x^3 - 3x^2 + a 在区间 [-1, 3] 上的最大值为 5，则实数 a 的值为（ ）。"
bnu-high-ds-v1-s6-425,S6,upper,short-answer,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,fail,fail,fail,"a = -3, b = -9, c = 0","a = -3, b = -9, c = 0",math_error|answer_mismatch|explanation_contradiction,,"由条件解得 a=-3, b=-9, c=0，但答案给出 c=2，解析中计算过程也得到 c=0 却最终写 c=2，答案与解析均错误。","a = -3, b = -9, c = 2","a = -3, b = -9, c = 2 | a=-3,b=-9,c=2","已知函数 f(x) = x^3 + ax^2 + bx + c 在 x = -1 处取得极大值 5，在 x = 3 处取得极小值，求 a, b, c 的值。"
bnu-high-ds-v1-s6-441,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,a = 5,5,math_error|answer_mismatch|explanation_contradiction,,"独立求解：f'(x)=3x²-6x，驻点0,2。f(-1)=a-4，f(0)=a，f(2)=a-4，f(3)=a。最大值为a，由a=5得a=5。题目答案1错误，解析最后一步a=1矛盾。",1,1,"已知函数 f(x) = x³ - 3x² + a 在区间 [-1, 3] 上的最大值为 5，求实数 a 的值。"
bnu-high-ds-v1-s6-445,S6,upper,multiple-choice,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,pass,fail,fail,-6,-6,math_error|answer_mismatch|explanation_contradiction,,由f'(-1)=0得3-2a+b=0，f(-1)=a-b=4。解得a=-1，b=-5，a+b=-6。题目答案-3错误，解析算出-6但选项无-6，且答案与解析矛盾。,-3,-3,若函数 f(x) = x³ + ax² + bx + 1 在 x = -1 处取得极值，且 f'(-1) = 0，f(-1) = 4，则 a + b 的值为（ ）。
bnu-high-ds-v1-s6-451,S6,full-year,multiple-choice,Exam,bnu-high-s6-高三数列与导数综合复习,高三数列与导数综合复习,选择性必修 第二册综合复习,高三数列与导数综合复习,fail,blocker,high,pass,pass,fail,3,,explanation_contradiction,,题目可解，答案3正确。但解析中bn定义错误：题目设bn=an+2n，解析却写bn=an+2n+1，导致推导过程与题目条件不符，解析与题目矛盾。,3,3,已知数列{an}满足a1=2，an+1=3an+4n，设bn=an+2n。若数列{bn}是等比数列，则其公比等于（　　）
bnu-high-ds-v1-s6-465,S6,full-year,multiple-choice,Exam,bnu-high-s6-高三数列与导数综合复习,高三数列与导数综合复习,选择性必修 第二册综合复习,高三数列与导数综合复习,fail,blocker,high,pass,fail,fail,7,7,math_error|answer_mismatch|explanation_contradiction,,等比数列公比q=3或-4。q=3时S_n=3^n-1>1000得n≥7；q=-4时n=7时S_7=6554>1000，故最小n=7。选项A为7，但存储答案为9，解析也错误地给出9，答案与解析均与正确解矛盾。,9,9,已知等比数列 {a_n} 的前 n 项和为 S_n，且 a_1 = 2，S_3 = 26。若 S_n > 1000，则正整数 n 的最小值为（ ）
bnu-high-ds-v1-s6-467,S6,full-year,multiple-choice,Exam,bnu-high-s6-高三数列与导数综合复习,高三数列与导数综合复习,选择性必修 第二册综合复习,高三数列与导数综合复习,fail,blocker,high,pass,fail,fail,3^n - 1,3^n - 1,math_error|answer_mismatch|explanation_contradiction,,由递推得b_n=2·3^{n-1}，T_n=3^n-1，对应选项C。存储答案为A，解析也错误地指向A，与正确解矛盾。,(3^{n+1} - 3)/2,(3^{n+1} - 3)/2,已知数列 {a_n} 满足 a_1 = 1，a_{n+1} = 3a_n + 2，n ∈ N*。设 b_n = a_n + 1，则数列 {b_n} 的前 n 项和 T_n 等于（ ）
bnu-high-ds-v1-s6-481,S6,full-year,multiple-choice,Exam,bnu-high-s6-高三数列与导数综合复习,高三数列与导数综合复习,选择性必修 第二册综合复习,高三数列与导数综合复习,fail,blocker,high,pass,fail,fail,S_n = n - 2 + 2*(2/3)^n,无正确选项,math_error|answer_mismatch|bad_options|explanation_contradiction,,独立求解得S_n=n-2+2*(2/3)^n，非n(n+1)/6。选项D仅n=1时巧合，n=2时S_2=2/3，D=1，不相等。解析承认S_n=n-2+2*(2/3)^n却强行选D，自相矛盾。题目无正确选项。,D. n(n+1)/6,D. n(n+1)/6,已知数列{a_n}满足a_1=1，a_{n+1}=2a_n+3^n，n∈N*。设b_n=a_n/3^n，则数列{b_n}的前n项和S_n等于（ ）
bnu-high-ds-v1-s6-483,S6,full-year,multiple-choice,Exam,bnu-high-s6-高三数列与导数综合复习,高三数列与导数综合复习,选择性必修 第二册综合复习,高三数列与导数综合复习,fail,blocker,high,pass,fail,fail,T_n = (2/3)(4^n - 1),无正确选项,math_error|answer_mismatch|bad_options|explanation_contradiction,,独立求解得a_n=2n-1，b_n=2^{2n-1}，T_n=(2/3)(4^n-1)。选项B为2^{n+2}-4，n=1时B=4，T_1=2，不相等。解析化简错误，声称T_n=2^{n+2}-4，实际不等。无正确选项。,B. 2^{n+2}-4,B. 2^{n+2}-4,已知等差数列{a_n}的前n项和为S_n，且a_3=5，S_6=36。若b_n=2^{a_n}，则数列{b_n}的前n项和T_n等于（ ）
