questionId,status,decision,reviewNotes,grade,family,needLevel,illustrationKind,priority,imagePath,promptZhHans,imageBriefZhHans
pep-primary-p6-l-fi-119,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-119.png,第119小组：把30升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第119小组：把30升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-120,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-120.png,第120小组：把10升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第120小组：把10升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-121,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-121.png,图书角有25米彩带，按2:3剪成两段，较长的一段是多少米？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：图书角有25米彩带，按2:3剪成两段，较长的一段是多少米？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-122,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-122.png,第122小组：把20升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第122小组：把20升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-123,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-123.png,第123小组：把25升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第123小组：把25升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-124,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-124.png,第124小组：把30升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第124小组：把30升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-125,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-125.png,第125小组：把10升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第125小组：把10升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-126,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-126.png,第126小组：把15升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第126小组：把15升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-127,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-127.png,第127小组：把20升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第127小组：把20升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-128,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-128.png,第128小组：把25升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第128小组：把25升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-129,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-129.png,第129小组：把30升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第129小组：把30升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-130,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-130.png,小雨把25个花盆按2:3分给两组，人数多的一组分到多少个？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：小雨把25个花盆按2:3分给两组，人数多的一组分到多少个？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-131,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-sa-131.png,晨晨把10升饮料按2:3分成两份，较大的那份是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：晨晨把10升饮料按2:3分成两份，较大的那份是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-132,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-sa-132.png,第132小组：把20升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第132小组：把20升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-133,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-sa-133.png,第133小组：把25升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第133小组：把25升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-134,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-sa-134.png,第134小组：把30升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第134小组：把30升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-135,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-sa-135.png,第135小组：把10升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第135小组：把10升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-136,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-sa-136.png,第136小组：把15升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第136小组：把15升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-137,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-sa-137.png,第137小组：把20升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第137小组：把20升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-138,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-sa-138.png,第138小组：把25升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第138小组：把25升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
