id,grade,topicId,type,difficulty,generatorFamily,generatorVariant,independentAnswer,storedAnswer,status,reviewReason,notes
pep-high-hybrid-v1-s6-s6-analytic-geometry-synthesis-sa-054,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Core,analytic-geometry-synthesis,circle-standard-equation,(x-2)^2+(y+2)^2=16,(x-2)^2+(y+2)^2=16,pass,,OK
pep-high-hybrid-v1-s6-s6-analytic-geometry-synthesis-sa-055,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Exam,analytic-geometry-synthesis,circle-standard-equation,(x+2)^2+(y+1)^2=25,(x+2)^2+(y+1)^2=25,pass,,OK
pep-high-hybrid-v1-s6-s6-analytic-geometry-synthesis-sa-056,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,analytic-geometry-synthesis,circle-standard-equation,(x+1)^2+(y+0)^2=4,(x+1)^2+(y+0)^2=4,pass,,OK
pep-high-hybrid-v1-s6-s6-analytic-geometry-synthesis-sa-057,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Core,analytic-geometry-synthesis,circle-standard-equation,(x+0)^2+(y-1)^2=9,(x+0)^2+(y-1)^2=9,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-001,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,2/3,2/3,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-002,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,5/3,5/3,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-003,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,4/243,4/243,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-004,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,1/3,1/3,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-005,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,8/3,8/3,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-006,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,80/243,80/243,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-007,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,2/3,2/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-008,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,1,1,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-009,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,8/81,8/81,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-010,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,1/3,1/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-011,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,4,4,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-012,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,4/9,4/9,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-013,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,2/3,2/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-014,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,5/3,5/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-015,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,4/243,4/243,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-016,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,1/3,1/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-017,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,8/3,8/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-018,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,80/243,80/243,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-019,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,2/3,2/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-020,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,1,1,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-021,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,8/81,8/81,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-022,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,1/3,1/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-023,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,4,4,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-024,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,4/9,4/9,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-025,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,2/3,2/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-026,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,5/3,5/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-027,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,4/243,4/243,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-028,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,1/3,1/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-029,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,8/3,8/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-030,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,80/243,80/243,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-031,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,2/3,2/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-032,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,1,1,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-033,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,8/81,8/81,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-034,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,1/3,1/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-035,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,4,4,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-036,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,4/9,4/9,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-037,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,2/3,2/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-038,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,5/3,5/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-039,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,4/243,4/243,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-040,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,1/3,1/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-041,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,8/3,8/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-042,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,80/243,80/243,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-043,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,2/3,2/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-044,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,1,1,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-045,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,8/81,8/81,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-046,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,1/3,1/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-047,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,4,4,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-048,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,4/9,4/9,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-049,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,2/3,2/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-fi-050,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,probability-statistics-synthesis,binomial-expected-value,5/3,5/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-mc-051,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Core,probability-statistics-synthesis,binomial-one-success,4/243,4/243,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-052,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,1/3,1/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-053,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,probability-statistics-synthesis,frequency-interpretation,2/3,2/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-054,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Core,probability-statistics-synthesis,frequency-interpretation,1/3,1/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-055,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Exam,probability-statistics-synthesis,frequency-interpretation,2/3,2/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-056,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,probability-statistics-synthesis,frequency-interpretation,1/3,1/3,pass,,OK
pep-high-hybrid-v1-s6-s6-probability-statistics-synthesis-sa-057,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Core,probability-statistics-synthesis,frequency-interpretation,2/3,2/3,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-001,S6,pep-high-s6-exam-practice,short-answer,Challenge,exam-practice,ellipse-focal-distance,4,4,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-002,S6,pep-high-s6-exam-practice,fill-in,Core,exam-practice,arithmetic-sum,63,63,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-003,S6,pep-high-s6-exam-practice,multiple-choice,Challenge,exam-practice,single-draw-red,5/11,5/11,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-004,S6,pep-high-s6-exam-practice,short-answer,Core,exam-practice,tangent-slope,5,5,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-005,S6,pep-high-s6-exam-practice,fill-in,Challenge,exam-practice,parabola-p,6,6,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-006,S6,pep-high-s6-exam-practice,multiple-choice,Core,exam-practice,arithmetic-nth-term,19,19,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-007,S6,pep-high-s6-exam-practice,short-answer,Challenge,exam-practice,two-draw-red-then-blue,4/15,4/15,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-008,S6,pep-high-s6-exam-practice,fill-in,Core,exam-practice,quadratic-extreme-point,1,1,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-009,S6,pep-high-s6-exam-practice,multiple-choice,Challenge,exam-practice,ellipse-c-squared,4,4,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-010,S6,pep-high-s6-exam-practice,short-answer,Core,exam-practice,geometric-third-term,20,20,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-011,S6,pep-high-s6-exam-practice,fill-in,Challenge,exam-practice,single-draw-blue,2/3,2/3,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-012,S6,pep-high-s6-exam-practice,multiple-choice,Core,exam-practice,quadratic-derivative-value,2,2,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-013,S6,pep-high-s6-exam-practice,short-answer,Challenge,exam-practice,ellipse-focal-distance,4,4,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-014,S6,pep-high-s6-exam-practice,fill-in,Core,exam-practice,arithmetic-sum,255,255,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-015,S6,pep-high-s6-exam-practice,multiple-choice,Challenge,exam-practice,single-draw-red,1/4,1/4,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-016,S6,pep-high-s6-exam-practice,short-answer,Core,exam-practice,tangent-slope,-3,-3,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-017,S6,pep-high-s6-exam-practice,fill-in,Challenge,exam-practice,parabola-p,6,6,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-018,S6,pep-high-s6-exam-practice,multiple-choice,Core,exam-practice,arithmetic-nth-term,21,21,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-019,S6,pep-high-s6-exam-practice,short-answer,Challenge,exam-practice,two-draw-red-then-blue,3/11,3/11,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-020,S6,pep-high-s6-exam-practice,fill-in,Core,exam-practice,quadratic-extreme-point,-3/2,-3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-021,S6,pep-high-s6-exam-practice,multiple-choice,Challenge,exam-practice,ellipse-c-squared,4,4,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-022,S6,pep-high-s6-exam-practice,short-answer,Core,exam-practice,geometric-third-term,80,80,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-023,S6,pep-high-s6-exam-practice,fill-in,Challenge,exam-practice,single-draw-blue,6/11,6/11,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-024,S6,pep-high-s6-exam-practice,multiple-choice,Core,exam-practice,quadratic-derivative-value,4,4,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-025,S6,pep-high-s6-exam-practice,short-answer,Challenge,exam-practice,ellipse-focal-distance,4,4,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-026,S6,pep-high-s6-exam-practice,fill-in,Core,exam-practice,arithmetic-sum,48,48,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-027,S6,pep-high-s6-exam-practice,multiple-choice,Challenge,exam-practice,single-draw-red,2/5,2/5,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-028,S6,pep-high-s6-exam-practice,short-answer,Core,exam-practice,tangent-slope,-1,-1,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-029,S6,pep-high-s6-exam-practice,fill-in,Challenge,exam-practice,parabola-p,6,6,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-030,S6,pep-high-s6-exam-practice,multiple-choice,Core,exam-practice,arithmetic-nth-term,10,10,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-031,S6,pep-high-s6-exam-practice,short-answer,Challenge,exam-practice,two-draw-red-then-blue,1/4,1/4,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-032,S6,pep-high-s6-exam-practice,fill-in,Core,exam-practice,quadratic-extreme-point,-1/2,-1/2,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-033,S6,pep-high-s6-exam-practice,multiple-choice,Challenge,exam-practice,ellipse-c-squared,4,4,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-034,S6,pep-high-s6-exam-practice,short-answer,Core,exam-practice,geometric-third-term,180,180,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-035,S6,pep-high-s6-exam-practice,fill-in,Challenge,exam-practice,single-draw-blue,3/4,3/4,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-036,S6,pep-high-s6-exam-practice,multiple-choice,Core,exam-practice,quadratic-derivative-value,-4,-4,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-037,S6,pep-high-s6-exam-practice,short-answer,Challenge,exam-practice,ellipse-focal-distance,4,4,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-038,S6,pep-high-s6-exam-practice,fill-in,Core,exam-practice,arithmetic-sum,210,210,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-039,S6,pep-high-s6-exam-practice,multiple-choice,Challenge,exam-practice,single-draw-red,1/2,1/2,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-040,S6,pep-high-s6-exam-practice,short-answer,Challenge,exam-practice,tangent-slope,-2,-2,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-041,S6,pep-high-s6-exam-practice,fill-in,Challenge,exam-practice,parabola-p,6,6,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-042,S6,pep-high-s6-exam-practice,multiple-choice,Challenge,exam-practice,arithmetic-nth-term,16,16,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-043,S6,pep-high-s6-exam-practice,short-answer,Challenge,exam-practice,two-draw-red-then-blue,3/11,3/11,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-044,S6,pep-high-s6-exam-practice,fill-in,Challenge,exam-practice,quadratic-extreme-point,1/2,1/2,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-045,S6,pep-high-s6-exam-practice,multiple-choice,Challenge,exam-practice,ellipse-c-squared,4,4,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-046,S6,pep-high-s6-exam-practice,short-answer,Challenge,exam-practice,geometric-third-term,45,45,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-047,S6,pep-high-s6-exam-practice,fill-in,Challenge,exam-practice,single-draw-blue,3/5,3/5,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-048,S6,pep-high-s6-exam-practice,multiple-choice,Challenge,exam-practice,quadratic-derivative-value,5,5,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-049,S6,pep-high-s6-exam-practice,short-answer,Challenge,exam-practice,ellipse-focal-distance,4,4,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-050,S6,pep-high-s6-exam-practice,fill-in,Challenge,exam-practice,arithmetic-sum,33,33,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-mc-051,S6,pep-high-s6-exam-practice,multiple-choice,Challenge,exam-practice,single-draw-red,1/3,1/3,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-sa-052,S6,pep-high-s6-exam-practice,short-answer,Challenge,exam-practice,tangent-slope,0,0,pass,,OK
pep-high-hybrid-v1-s6-s6-exam-practice-fi-053,S6,pep-high-s6-exam-practice,fill-in,Challenge,exam-practice,parabola-p,6,6,pass,,OK
