"id","batch","grade","topicId","topicZhHans","type","difficulty","verdict","solvable","answerMatches","severity","issueCodes","issueDetailsZhHans","independentAnswerZhHans","answer","acceptedAnswers","answerCheckZhHans","recommendedActionZhHans","confidence","localValidationNotes","promptZhHans"
"pep-high-s6-rag4-mc-170","rag-v4","S6","pep-high-s6-exam-practice","高考风格综合练习","multiple-choice","Exam","pass","true","true","none","","","48","48","","f'(x)=3x^2, f'(4)=48，与答案一致。","无需修改；进入人工抽样复核即可。","high","","先比较相关数量，再计算。选择唯一匹配的选项。回答所求量，不停留在中间结果。已知 \(f(x)=1x^3\)，求 \(f'(4)\)。"
"pep-high-s6-rag4-sa-001","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","21","21","","组合数 C(7,2)=21，与答案一致。","无需修改；进入人工抽样复核即可。","high","","先明确所求量，再套用公式。写出结果并给出简要理由。说明式子中哪一部分决定答案。从 7 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-002","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","10","10","","组合数 C(5,2)=10，与答案一致。","无需修改；进入人工抽样复核即可。","high","","注意定义域或计数规则。写出结果并给出简要理由。优先使用精确值，不用猜测小数。从 5 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-003","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","55","55","","组合数 C(11,2)=55，与答案一致。","无需修改；进入人工抽样复核即可。","high","","看清符号，逐步化简。写出结果并给出简要理由。确认条件匹配后再使用标准公式。从 11 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-004","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","36","36","","组合数 C(9,2)=36，与答案一致。","无需修改；进入人工抽样复核即可。","high","","判断本题需要使用哪个关系式。写出结果并给出简要理由。把答案代回原符号核对。从 9 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-005","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","21","21","","组合数 C(7,2)=21，与答案一致。","无需修改；进入人工抽样复核即可。","high","","抓住式子中的不变量。写出结果并给出简要理由。用一条清晰思路得到最终结果。从 7 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-006","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","10","10","","题目要求从5个不同元素中选出2个，不考虑顺序，用组合数C(5,2)=10。标准答案为10，匹配。","无需修改；进入人工抽样复核即可。","high","","先整理信息，再进行运算。写出结果并给出简要理由。说明式子中哪一部分决定答案。从 5 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-007","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","55","55","","题目要求从11个不同元素中选出2个，不考虑顺序，用组合数C(11,2)=55。标准答案为55，匹配。","无需修改；进入人工抽样复核即可。","high","","把建模步骤和最终计算分开处理。写出结果并给出简要理由。优先使用精确值，不用猜测小数。从 11 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-008","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","36","36","","题目要求从9个不同元素中选出2个，不考虑顺序，用组合数C(9,2)=36。标准答案为36，匹配。","无需修改；进入人工抽样复核即可。","high","","注意顺序、符号或方向是否影响结果。写出结果并给出简要理由。确认条件匹配后再使用标准公式。从 9 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-009","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","21","21","","题目要求从7个不同元素中选出2个，不考虑顺序，用组合数C(7,2)=21。标准答案为21，匹配。","无需修改；进入人工抽样复核即可。","high","","先核对题目条件。写出结果并给出简要理由。把答案代回原符号核对。从 7 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-010","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","10","10","","题目要求从5个不同元素中选出2个，不考虑顺序，用组合数C(5,2)=10。标准答案为10，匹配。","无需修改；进入人工抽样复核即可。","high","","选用最直接的表示方式。写出结果并给出简要理由。用一条清晰思路得到最终结果。从 5 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-011","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","55","55","","题目要求从11个不同元素中选出2个，不考虑顺序，用组合数C(11,2)=55。标准答案为55，匹配。","无需修改；进入人工抽样复核即可。","high","","先比较相关数量，再计算。写出结果并给出简要理由。说明式子中哪一部分决定答案。从 11 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-012","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","36","36","","题目要求从9个不同元素中选出2个，不考虑顺序，用组合数C(9,2)=36。标准答案为36，匹配。","无需修改；进入人工抽样复核即可。","high","","先把题意转化为式子，再作答。写出结果并给出简要理由。优先使用精确值，不用猜测小数。从 9 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-013","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","21","21","","题目要求从7个不同元素中选出2个，不考虑顺序，用组合数C(7,2)=21。标准答案为21，匹配。","无需修改；进入人工抽样复核即可。","high","","先明确所求量，再套用公式。写出结果并给出简要理由。确认条件匹配后再使用标准公式。从 7 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-014","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","10","10","","题目要求从5个不同元素中选出2个，不考虑顺序，用组合数C(5,2)=10。标准答案为10，匹配。","无需修改；进入人工抽样复核即可。","high","","注意定义域或计数规则。写出结果并给出简要理由。把答案代回原符号核对。从 5 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-015","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","55","55","","题目要求从11个不同元素中选出2个，不考虑顺序，用组合数C(11,2)=55。标准答案为55，匹配。","无需修改；进入人工抽样复核即可。","high","","看清符号，逐步化简。写出结果并给出简要理由。用一条清晰思路得到最终结果。从 11 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-016","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","36","36","","题目要求从9个不同元素中选出2个，不考虑顺序，用组合数C(9,2)=36。标准答案为36，匹配。","无需修改；进入人工抽样复核即可。","high","","判断本题需要使用哪个关系式。写出结果并给出简要理由。说明式子中哪一部分决定答案。从 9 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-017","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","21","21","","题目要求从7个不同元素中选出2个，不考虑顺序，用组合数C(7,2)=21。标准答案为21，匹配。","无需修改；进入人工抽样复核即可。","high","","抓住式子中的不变量。写出结果并给出简要理由。优先使用精确值，不用猜测小数。从 7 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-018","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","10","10","","题目要求从5个不同元素中选出2个，不考虑顺序，用组合数C(5,2)=10。标准答案为10，匹配。","无需修改；进入人工抽样复核即可。","high","","先整理信息，再进行运算。写出结果并给出简要理由。确认条件匹配后再使用标准公式。从 5 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-019","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","55","55","","题目要求从11个不同元素中选出2个，不考虑顺序，用组合数C(11,2)=55。标准答案为55，匹配。","无需修改；进入人工抽样复核即可。","high","","把建模步骤和最终计算分开处理。写出结果并给出简要理由。把答案代回原符号核对。从 11 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-020","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","36","36","","题目要求从9个不同元素中选出2个，不考虑顺序，用组合数C(9,2)=36。标准答案为36，匹配。","无需修改；进入人工抽样复核即可。","high","","注意顺序、符号或方向是否影响结果。写出结果并给出简要理由。用一条清晰思路得到最终结果。从 9 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-021","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","21","21","","题目要求从7个不同元素中选出2个，不考虑顺序，用组合数C(7,2)=21。标准答案为21，匹配。","无需修改；进入人工抽样复核即可。","high","","先核对题目条件。写出结果并给出简要理由。说明式子中哪一部分决定答案。从 7 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-022","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","10","10","","题目要求从5个不同元素中选出2个，不考虑顺序，用组合数C(5,2)=10。标准答案为10，匹配。","无需修改；进入人工抽样复核即可。","high","","选用最直接的表示方式。写出结果并给出简要理由。优先使用精确值，不用猜测小数。从 5 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-023","rag-v4","S6","pep-high-s6-counting","计数原理","short-answer","Exam","pass","true","true","none","","","55","55","","题目要求从11个不同元素中选出2个，不考虑顺序，用组合数C(11,2)=55。标准答案为55，匹配。","无需修改；进入人工抽样复核即可。","high","","先比较相关数量，再计算。写出结果并给出简要理由。确认条件匹配后再使用标准公式。从 11 个不同元素中，有多少种选出 2 个的方法？"
"pep-high-s6-rag4-sa-024","rag-v4","S6","pep-high-s6-random-variables","随机变量及其分布","short-answer","Exam","pass","true","true","none","","","0.75","0.75","","二项分布B(4,3/4)的方差为np(1-p)=4*(3/4)*(1/4)=3/4=0.75。标准答案为0.75，匹配。","无需修改；进入人工抽样复核即可。","high","","判断本题需要使用哪个关系式。写出结果并给出简要理由。确认条件匹配后再使用标准公式。设 \(X\sim B(4, 3/4)\)，求方差。"
"pep-high-s6-rag4-sa-025","rag-v4","S6","pep-high-s6-random-variables","随机变量及其分布","short-answer","Exam","pass","true","true","none","","","2.25","2.25","","二项分布B(12,3/4)的方差为np(1-p)=12*(3/4)*(1/4)=9/4=2.25。标准答案为2.25，匹配。","无需修改；进入人工抽样复核即可。","high","","抓住式子中的不变量。写出结果并给出简要理由。把答案代回原符号核对。设 \(X\sim B(12, 3/4)\)，求方差。"
"pep-high-s6-rag4-sa-026","rag-v4","S6","pep-high-s6-random-variables","随机变量及其分布","short-answer","Exam","pass","true","true","none","","","1.875","1.875","","标准答案为1.875，独立计算得1.875，匹配。","无需修改；进入人工抽样复核即可。","high","","先整理信息，再进行运算。写出结果并给出简要理由。用一条清晰思路得到最终结果。设 \(X\sim B(10, 3/4)\)，求方差。"
"pep-high-s6-rag4-sa-027","rag-v4","S6","pep-high-s6-random-variables","随机变量及其分布","short-answer","Exam","pass","true","true","none","","","1.5","1.5","","标准答案为1.5，独立计算得1.5，匹配。","无需修改；进入人工抽样复核即可。","high","","把建模步骤和最终计算分开处理。写出结果并给出简要理由。说明式子中哪一部分决定答案。设 \(X\sim B(8, 3/4)\)，求方差。"
"pep-high-s6-rag4-sa-028","rag-v4","S6","pep-high-s6-random-variables","随机变量及其分布","short-answer","Exam","pass","true","true","none","","","1.125","1.125","","标准答案为1.125，独立计算得1.125，匹配。","无需修改；进入人工抽样复核即可。","high","","注意顺序、符号或方向是否影响结果。写出结果并给出简要理由。优先使用精确值，不用猜测小数。设 \(X\sim B(6, 3/4)\)，求方差。"
