id,grade,semester,type,difficulty,topicId,unitTitle,solvable,answerMatches,severity,issueTags,correctAnswer,rationale,answer,acceptedAnswers,optionsZhHans,promptZhHans
bnu-primary-ds-v1-p6-225,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-math-play,数学好玩,yes,yes,none,,,面积和费用计算正确，选项B为正确答案。,B. 175.84元,B. 175.84元,A. 150.72元|B. 175.84元|C. 200.96元|D. 226.08元,学校要举办“数学好玩”展览，六（1）班负责设计一个圆柱形展台。展台底面直径是80厘米，高是120厘米。同学们计划用彩纸装饰展台的侧面和上底面，下底面不装饰。如果彩纸每平方分米0.5元，那么购买彩纸至少需要多少元？（π取3.14）
bnu-primary-ds-v1-p6-226,P6,lower,fill-in,Core,bnu-primary-p6-lower-math-play,数学好玩,yes,yes,none,,,容积计算正确，修改方案合理，答案匹配。,不满足。修改方案：将深度增加至0.6米（或直径增加至4.2米等），理由：计算出的容积小于6.5立方米，需要增大尺寸。,不满足。修改方案：将深度增加至0.6米（或直径增加至4.2米等），理由：计算出的容积小于6.5立方米，需要增大尺寸。|不满足。修改方案：将深度增加至0.6米，理由：计算出的容积小于6.5立方米，需要增大尺寸。|不满足。修改方案：将直径增加至4.2米，理由：计算出的容积小于6.5立方米，需要增大尺寸。|不满足。修改方案：将深度增加至0.6米（或直径增加至4.2米），理由：计算出的容积小于6.5立方米，需要增大尺寸。,,学校计划在操场一角建造一个底面为圆形的沙坑，用于跳远训练。沙坑的底面直径是4米，深度是0.5米。体育老师要求沙坑的容积至少为6.5立方米，才能保证安全。请你通过计算判断：如果按照这个尺寸建造，沙坑的容积是否满足要求？（π取3.14）如果不够，请提出一个简单的修改方案，并说明理由。
bnu-primary-ds-v1-p6-227,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-math-play,数学好玩,yes,yes,none,,,方案计算正确，选项描述准确，答案匹配。,先计算侧面积：3.14×80×120=30144平方厘米，顶面积：3.14×(80÷2)²=5024平方厘米，总面积：30144+5024=35168平方厘米，约4平方米彩纸。,先计算侧面积：3.14×80×120=30144平方厘米，顶面积：3.14×(80÷2)²=5024平方厘米，总面积：30144+5024=35168平方厘米，约4平方米彩纸。,先计算侧面积：3.14×80×120=30144平方厘米，顶面积：3.14×(80÷2)²=5024平方厘米，总面积：30144+5024=35168平方厘米，约4平方米彩纸。|先计算侧面积：3.14×80×120=30144平方厘米，顶面积：3.14×80²=20096平方厘米，总面积：30144+20096=50240平方厘米，约5平方米彩纸。|先计算底面积：3.14×(80÷2)²=5024平方厘米，再乘高：5024×120=602880立方厘米，约0.6立方米彩纸。|计算表面积：3.14×80×120+3.14×(80÷2)²×2=30144+10048=40192平方厘米，约4平方米彩纸。,学校要举办“数学好玩”作品展，六年级同学负责设计一个圆柱形展台。展台底面直径是80厘米，高是120厘米。同学们计划用彩纸把展台的侧面和上面（顶面）全部包起来。下面哪个方案最合理？
bnu-primary-ds-v1-p6-228,P6,lower,fill-in,Core,bnu-primary-p6-lower-math-play,数学好玩,yes,yes,none,,,小路面积计算正确，答案匹配。,石子小路的面积是30平方米。思考过程：可以先算包括小路的大长方形面积，大长方形的长是8+1+1=10米，宽是5+1+1=7米，面积是10×7=70平方米。花坛面积是8×5=40平方米。石子小路的面积就是大长方形面积减去花坛面积，70−40=30平方米。,石子小路的面积是30平方米。思考过程：可以先算包括小路的大长方形面积，大长方形的长是8+1+1=10米，宽是5+1+1=7米，面积是10×7=70平方米。花坛面积是8×5=40平方米。石子小路的面积就是大长方形面积减去花坛面积，70−40=30平方米。,,学校计划在操场边新建一个长方形花坛，花坛的长是8米，宽是5米。要在花坛周围铺一圈宽1米的石子小路。请设计一个方案，计算石子小路的面积，并写出你的思考过程。
bnu-primary-ds-v1-p6-229,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-math-play,数学好玩,yes,yes,none,,,无法划分成两个相同正方形，答案正确。,无法划分成两个完全相同的正方形,无法划分成两个完全相同的正方形,沿长边中点连线划分，得到两个长3米、宽4米的长方形|沿宽边中点连线划分，得到两个长6米、宽2米的长方形|沿对角线划分，得到两个直角三角形|无法划分成两个完全相同的正方形,学校要设计一个“数学好玩”展览区，计划用彩带围成一个长方形区域，长6米，宽4米。展览区内部要划分成两个完全相同的正方形区域，分别展示“立体图形测量”和“数学规律探索”主题。以下哪种划分方案符合要求？
bnu-primary-ds-v1-p6-230,P6,lower,fill-in,Core,bnu-primary-p6-lower-math-play,数学好玩,yes,yes,none,,,答案给出多种可行方案，均符合要求，匹配。,喷泉底面直径为7米，占地面积为38.465平方米，符合要求。,喷泉底面直径为7米，占地面积为38.465平方米，符合要求。|喷泉底面直径为6米，占地面积为28.26平方米，符合要求。|喷泉底面直径为5米，占地面积为19.625平方米，符合要求。|喷泉底面直径为4米，占地面积为12.56平方米，符合要求。|喷泉底面直径为3米，占地面积为7.065平方米，符合要求。|喷泉底面直径为2米，占地面积为3.14平方米，符合要求。|喷泉底面直径为1米，占地面积为0.785平方米，符合要求。,,学校计划在操场一角建造一个底面为圆形的喷泉，要求喷泉的占地面积不超过50平方米，且为了美观，喷泉的直径必须是整米数。请你设计一个符合要求的喷泉方案，并说明你的设计理由。
bnu-primary-ds-v1-p6-231,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-math-play,数学好玩,yes,yes,none,,,选项B体现规划思路，答案正确。,先计算空地面积，再确定花坛和休息区的位置与大小，最后检查是否超出空地,先计算空地面积，再确定花坛和休息区的位置与大小，最后检查是否超出空地,直接画出圆形和正方形，不测量空地尺寸|先计算空地面积，再确定花坛和休息区的位置与大小，最后检查是否超出空地|先购买草坪，再根据剩余面积设计花坛和休息区|只设计花坛，忽略休息区和草坪,学校要在一块长方形空地上设计一个“数学花园”，空地长12米、宽8米。花园中要包含一个圆形花坛和一个正方形休息区，其余部分铺草坪。圆形花坛的直径是4米，正方形休息区的边长是3米。设计方案时，以下哪种做法最符合“先规划再调整”的数学活动思路？
bnu-primary-ds-v1-p6-232,P6,lower,fill-in,Core,bnu-primary-p6-lower-math-play,数学好玩,yes,yes,none,,,计算正确，答案匹配。,（1）57平方米 （2）67.9吨,"（1）57平方米 （2）67.9吨|（1）57平方米（2）67.9吨|（1）57平方米，（2）67.9吨|（1）57平方米,（2）67.9吨|（1）57平方米 (2)67.9吨",,"学校准备在操场一角建造一个底面直径为6米、深1.5米的圆柱形沙坑，用于跳远训练。建造时需要在沙坑内壁和底面抹上水泥。\n（1）抹水泥的面积是多少平方米？（结果保留整数）\n（2）如果每立方米沙子的质量约为1.6吨，将这个沙坑填满需要多少吨沙子？（结果保留一位小数）"
bnu-primary-ds-v1-p6-233,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-math-play,数学好玩,yes,yes,none,,,计算正确，B型更省钱，答案匹配。,选B型，总价1152元,选B型，总价1152元,选A型，总价1200元|选B型，总价1152元|选A型，总价1500元|选B型，总价1440元,学校要设计一个“数学文化长廊”，计划用彩色地砖铺一条长12米、宽2米的小路。现有两种正方形地砖：A型边长0.4米，每块8元；B型边长0.5米，每块12元。如果只能选一种地砖，且铺满小路不能切割地砖，请选择最省钱的方案。
bnu-primary-ds-v1-p6-234,P6,lower,fill-in,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,容积计算正确，答案62.8升匹配。,62.8,62.8|62.8升,,一个圆柱形水桶，从里面量得底面半径是2分米，高是5分米。这个水桶最多能装水多少升？（π取3.14）
bnu-primary-ds-v1-p6-235,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,体积计算正确，水高1.25分米，答案匹配。,1.25分米,1.25分米,1.25分米|2.5分米|5分米|0.625分米,一个圆柱形水桶，从里面量底面直径是4分米，高是5分米。将这个水桶装满水，再把这些水全部倒入一个底面直径为8分米的圆柱形容器中，容器内水的高度是多少分米？
bnu-primary-ds-v1-p6-236,P6,lower,fill-in,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,容积计算正确，答案62.8匹配。,62.8,62.8,,一个圆柱形水桶，从里面量底面直径是4分米，高是5分米。这个水桶最多能装水多少升？（π取3.14）
bnu-primary-ds-v1-p6-237,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,按比例分配计算正确，体积48立方厘米，答案匹配。,48立方厘米,48立方厘米,48立方厘米|96立方厘米|384立方厘米|576立方厘米,小宇用一根长48厘米的铁丝焊接成一个长方体框架，长、宽、高的比是3:2:1。这个长方体的体积是多少立方厘米？
bnu-primary-ds-v1-p6-238,P6,lower,fill-in,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,容积计算正确，答案62.8匹配。,62.8,62.8|62.8升,,一个圆柱形水桶，从里面量底面半径是2分米，高是5分米。这个水桶最多能装水多少升？（π取3.14）
bnu-primary-ds-v1-p6-239,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,判断正确，侧面积公式为底面周长乘高，答案匹配。,不正确，因为侧面积应该用底面周长乘高,不正确，因为侧面积应该用底面周长乘高,正确，因为侧面积等于底面积乘高|不正确，因为侧面积应该用底面周长乘高|不正确，因为侧面积应该用底面积乘高再除以2|不正确，因为侧面积应该用底面周长乘半径,小华在整理数学笔记时，看到一道题：一个圆柱形水桶，底面半径是2分米，高是5分米。求这个水桶的侧面积。他列出了算式：3.14×2²×5。他的做法正确吗？如果不正确，错误的原因是什么？
bnu-primary-ds-v1-p6-240,P6,lower,fill-in,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,小刚说法错误，答案匹配。,小刚,小刚|小刚的说法错误|小刚错误,,六年级总复习时，老师让同学们整理“立体图形的体积”。小明说：“长方体、正方体和圆柱的体积都可以用底面积乘高计算。”小红说：“圆锥的体积等于和它等底等高的圆柱体积的三分之一。”小刚说：“如果两个圆柱的侧面积相等，它们的体积也一定相等。”小丽说：“把一个圆柱削成一个最大的圆锥，削去部分的体积是圆锥体积的2倍。”这四位同学中，谁的说法是错误的？请写出错误同学的姓名，并简要说明理由。
bnu-primary-ds-v1-p6-241,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,根据体积比计算圆柱高12厘米，答案正确。,12厘米,12厘米,4厘米|6厘米|12厘米|36厘米,一个圆柱和一个圆锥的底面积相等，体积比是3:1。如果圆锥的高是12厘米，那么圆柱的高是多少厘米？
bnu-primary-ds-v1-p6-242,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,比值相等，8:15正确。,8:15,8:15,8:15|15:8|6:20|5:6,下面各比中，能与2/5:3/4组成比例的是哪一个？
bnu-primary-ds-v1-p6-243,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,实际距离和时间计算正确，3小时匹配。,3小时,3小时,3小时|3.5小时|4小时|4.5小时,在比例尺为1:5000000的地图上，量得甲、乙两城的距离为4.8厘米。一辆汽车以每小时80千米的速度从甲城开往乙城，需要多少小时？
bnu-primary-ds-v1-p6-244,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,最大角80°，锐角三角形，答案正确。,锐角三角形,锐角三角形,锐角三角形|直角三角形|钝角三角形|等腰三角形,一个三角形三个内角的度数比是2:3:4，这个三角形是什么三角形？
bnu-primary-ds-v1-p6-245,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,比例尺换算正确，1:4000000匹配。,1:4000000,1:4000000,1:40|1:4000000|1:400000|1:4000,将线段比例尺0____40____80____120千米改写成数值比例尺，正确的是哪一个？
bnu-primary-ds-v1-p6-246,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,圆锥体积和重量计算正确，10.676吨匹配。,10.676吨,10.676吨,10.676吨|21.352吨|32.028吨|5.338吨,一个圆锥形沙堆，底面半径是2米，高是1.5米。如果每立方米沙约重1.7吨，这堆沙约重多少吨？（π取3.14）
bnu-primary-ds-v1-p6-247,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,长×宽=面积（一定），成反比例，答案正确。,长方形的面积一定，它的长和宽,长方形的面积一定，它的长和宽,圆的周长和它的直径|一本书的总页数一定，已看的页数和未看的页数|长方形的面积一定，它的长和宽|小明的年龄和身高,下面各题中的两种量，成反比例关系的是哪一个？
bnu-primary-ds-v1-p6-248,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,底面周长等于高，直径与高的比为1:π，答案正确。,1:π,1:π,1:π|1:2π|π:1|2π:1,一个圆柱的侧面展开图是一个正方形，这个圆柱的底面直径与高的比是多少？
bnu-primary-ds-v1-p6-249,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,成活与未成活比96:4=24:1，答案正确。,24:1,24:1,24:1|1:24|25:1|1:25,六（1）班同学参加植树活动，成活率是96%，成活的棵数与未成活的棵数的比是多少？
bnu-primary-ds-v1-p6-250,P6,lower,multiple-choice,Core,bnu-primary-p6-lower-final-review,整理与总复习,yes,yes,none,,,比例尺计算正确，50:1匹配。,50:1,50:1,1:5|5:1|1:50|50:1,一个精密零件实际长2毫米，画在图纸上长10厘米。这张图纸的比例尺是多少？
