id,grade,semester,type,difficulty,topicId,unitTitle,status,severity,issueTags,correctedAnswer,rationale,answer,promptZhHans
hjb-primary-ds-v1-p5-178,P5,lower,multiple-choice,Foundation,hjb-primary-p5-lower-fractions-equivalence-operations,分数意义、性质与加减,pass,none,,,选项唯一正确，解释清晰。,6/10,下面哪个分数与 3/5 相等？
hjb-primary-ds-v1-p5-179,P5,lower,fill-in,Core,hjb-primary-p5-lower-fractions-equivalence-operations,分数意义、性质与加减,pass,none,,,填空答案正确，符合分数基本性质。,15,在括号里填上适当的数，使等式成立：5/8 = ( )/24。
hjb-primary-ds-v1-p5-180,P5,lower,short-answer,Foundation,hjb-primary-p5-lower-fractions-equivalence-operations,分数意义、性质与加减,pass,none,,,比较过程正确，答案明确。,3/7 > 5/14,比较 3/7 和 5/14 的大小，写出比较过程。
hjb-primary-ds-v1-p5-181,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-fractions-equivalence-operations,分数意义、性质与加减,pass,none,,,对折三次为8份，涂色5份为5/8，10/16与之相等，选项正确。,10/16,小杰把一张长方形纸对折三次，展开后纸被平均分成了几份？他将其中的5份涂上颜色，涂色部分占这张纸的几分之几？下列分数中，与涂色部分相等的是哪一个？
hjb-primary-ds-v1-p5-182,P5,lower,fill-in,Foundation,hjb-primary-p5-lower-fractions-equivalence-operations,分数意义、性质与加减,pass,none,,,两个问题答案均正确，解释合理。,"1/8, 3/8",把一根3米长的绳子平均分成8段，每段占全长的几分之几？每段长多少米？（用分数表示）
hjb-primary-ds-v1-p5-183,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-fractions-equivalence-operations,分数意义、性质与加减,pass,none,,,小红的方法正确，其他错误，选项清晰。,小红,"在计算2/5 + 1/4时，下面哪位同学的想法是正确的？\n小明：因为5+4=9，2+1=3，所以结果是3/9。\n小红：先通分，2/5=8/20，1/4=5/20，再相加得13/20。\n小刚：2/5+1/4=3/9，约分后是1/3。\n小丽：2/5+1/4=3/20。"
hjb-primary-ds-v1-p5-184,P5,lower,fill-in,Foundation,hjb-primary-p5-lower-fractions-equivalence-operations,分数意义、性质与加减,pass,none,,,填空答案正确，符合分数基本性质。,"9, 20",在括号里填上适当的数，使等式成立：3/4 = ( )/12 = 15/( )。
hjb-primary-ds-v1-p5-185,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-fractions-equivalence-operations,分数意义、性质与加减,pass,none,,,最简分数正确，选项唯一。,2/3,学校合唱队有男生24人，女生36人。男生人数是女生的几分之几？下面哪个最简分数是正确的？
hjb-primary-ds-v1-p5-186,P5,lower,fill-in,Foundation,hjb-primary-p5-lower-fractions-equivalence-operations,分数意义、性质与加减,pass,none,,,答案正确，解释合理。,3/8,把一根长3米的彩带平均分成8段，每段长多少米？用分数表示。
hjb-primary-ds-v1-p5-187,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-fractions-equivalence-operations,分数意义、性质与加减,pass,none,,,计算正确，选项唯一。,11/15,小雅有一根彩带，她先用了全长的2/5，又用了全长的1/3。她两次一共用了全长的几分之几？
hjb-primary-ds-v1-p5-188,P5,lower,fill-in,Foundation,hjb-primary-p5-lower-fractions-equivalence-operations,分数意义、性质与加减,pass,none,,,答案正确，解释合理。,\frac{3}{8},把一根3米长的彩带平均分成8段，每段长多少米？用分数表示。
hjb-primary-ds-v1-p5-189,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,计算正确，单位换算合理，答案与解释一致。,10 厘米,一个长方体形状的鱼缸，从里面量长 60 厘米、宽 30 厘米、高 40 厘米。现在鱼缸里装有 54 升水，水面离鱼缸口还有多少厘米？
hjb-primary-ds-v1-p5-190,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,体积计算正确，答案160立方厘米无误。,160,一个长方体纸盒，长8厘米，宽5厘米，高4厘米。它的体积是多少立方厘米？
hjb-primary-ds-v1-p5-191,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,表面积计算正确，选项唯一，答案匹配。,184平方厘米,一个长方体纸盒，长8厘米，宽5厘米，高4厘米。把它的表面全部贴上彩纸，至少需要多少平方厘米的彩纸？
hjb-primary-ds-v1-p5-192,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,棱长与体积计算正确，答案125无误。,125,一个正方体的棱长总和是60厘米，它的体积是______立方厘米。
hjb-primary-ds-v1-p5-193,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,体积计算正确，所需小正方体数量36个无误。,36个,用棱长1厘米的小正方体拼成一个长6厘米、宽3厘米、高2厘米的长方体，一共需要多少个小正方体？
hjb-primary-ds-v1-p5-194,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,水的体积计算正确，单位换算合理，答案240升无误。,240,一个长方体水箱，从里面量长10分米，宽6分米，高5分米。水箱内水深4分米，水箱内的水有______升。
hjb-primary-ds-v1-p5-195,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,体积变化倍数计算正确，答案8倍无误。,8倍,一个正方体的棱长扩大到原来的2倍，它的体积扩大到原来的多少倍？
hjb-primary-ds-v1-p5-196,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,水的体积计算正确，区分了鱼缸高度和水深，答案160立方分米无误。,160,一个长方体鱼缸，从里面量长8分米、宽5分米、高6分米。鱼缸中装有水，水深4分米。鱼缸内水的体积是多少立方分米？
hjb-primary-ds-v1-p5-197,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,表面积计算正确，答案150平方厘米无误。,150,一个正方体的棱长总和是60厘米，它的表面积是多少平方厘米？
hjb-primary-ds-v1-p5-198,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,减少的表面积计算正确，答案16平方厘米无误。,16,把3个棱长2厘米的小正方体拼成一个长方体，拼成的长方体的表面积比原来3个小正方体的表面积总和减少了多少平方厘米？
hjb-primary-ds-v1-p5-199,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,最小占地面积计算正确，答案48平方厘米无误。,48,一个长方体纸盒，长10厘米、宽8厘米、高6厘米。如果把它放在桌面上，占地面积最小是多少平方厘米？
hjb-primary-ds-v1-p5-200,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,由表面积求体积计算正确，答案64立方厘米无误。,64,一个正方体的表面积是96平方厘米，它的体积是多少立方厘米？
hjb-primary-ds-v1-p5-201,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,贴膜面积计算正确，答案196平方分米无误。,196平方分米,一个长方体水箱，从里面量长8分米、宽5分米、高6分米。水箱内壁四周和底面贴上防水膜，贴防水膜的面积是多少平方分米？
hjb-primary-ds-v1-p5-202,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,所需小正方体数量计算正确，答案24块无误。,24,用棱长1厘米的小正方体搭成一个长4厘米、宽3厘米、高2厘米的长方体。一共用了______块小正方体。
hjb-primary-ds-v1-p5-203,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,表面积计算正确，答案96平方厘米无误。,96平方厘米,一个正方体的棱长总和是48厘米，它的表面积是多少平方厘米？
hjb-primary-ds-v1-p5-204,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,由表面积求体积计算正确，答案125立方厘米无误。,125,一个正方体的表面积是150平方厘米，它的体积是______立方厘米。
hjb-primary-ds-v1-p5-205,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,切割数量计算正确，答案60个无误。,60个,一个长方体木块，长10厘米、宽8厘米、高6厘米。把它切成棱长2厘米的小正方体，最多可以切成多少个？
hjb-primary-ds-v1-p5-206,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,切割数量计算正确，答案160个无误。,160,一个长方体木块，长8厘米，宽5厘米，高4厘米。把它切成棱长1厘米的小正方体，一共可以切成多少个？
hjb-primary-ds-v1-p5-207,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,题目正确，计算无误，选项清晰。,216,一个正方体的棱长是6厘米，它的表面积是多少平方厘米？
hjb-primary-ds-v1-p5-208,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,题目正确，答案240立方厘米，接受答案合理。,240,一个长方体，长10厘米，宽6厘米，高4厘米。它的体积是多少立方厘米？
hjb-primary-ds-v1-p5-209,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,题目正确，体积计算无误，选项合理。,30,用棱长1厘米的小正方体搭成一个长方体，长5厘米，宽3厘米，高2厘米。搭成这个长方体需要多少个小正方体？
hjb-primary-ds-v1-p5-210,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,题目正确，先求棱长再算体积，答案64立方厘米。,64,一个正方体的棱长总和是48厘米，它的体积是多少立方厘米？
hjb-primary-ds-v1-p5-211,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,题目正确，体积计算无误，选项清晰。,160块,一个长方体木块，长8厘米、宽5厘米、高4厘米。把它切成棱长为1厘米的小正方体，一共可以切成多少块？
hjb-primary-ds-v1-p5-212,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,题目正确，棱长5厘米，表面积150平方厘米。,150,一个正方体的棱长总和是60厘米，它的表面积是______平方厘米。
hjb-primary-ds-v1-p5-213,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,题目正确，计算水深4分米，离缸口1分米。,1分米,一个长方体金鱼缸，从里面量长6分米、宽4分米、高5分米。倒入96升水后，水面离缸口还有多少分米？
hjb-primary-ds-v1-p5-214,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,题目正确，棱长8厘米，体积512立方厘米。,512,用一根长96厘米的铁丝焊接成一个正方体框架，这个正方体的体积是______立方厘米。
hjb-primary-ds-v1-p5-215,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,题目正确，增加表面积56平方厘米，底面边长7厘米，原高5厘米，体积245立方厘米。,245立方厘米,一个长方体，如果高增加2厘米，就变成一个正方体，且表面积增加56平方厘米。原来长方体的体积是多少立方厘米？
hjb-primary-ds-v1-p5-216,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,题目正确，上升高度1.2分米，体积28.8立方分米。,28.8,一个长方体玻璃鱼缸，从里面量长6分米、宽4分米、高5分米。鱼缸里装有水，水深3分米。把一块假山石完全浸入水中后，水面上升到4.2分米。这块假山石的体积是多少立方分米？
hjb-primary-ds-v1-p5-217,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,题目正确，棱长6厘米，表面积216平方厘米。,216,一个正方体的棱长总和是72厘米，它的表面积是多少平方厘米？
hjb-primary-ds-v1-p5-218,P5,lower,fill-in,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,题目正确，表面积184平方分米。,184,一个长方体纸箱，长8分米、宽5分米、高4分米。制作这个纸箱至少需要多少平方分米的硬纸板？（接口处忽略不计）
hjb-primary-ds-v1-p5-219,P5,lower,multiple-choice,Core,hjb-primary-p5-lower-cuboid-cube,长方体、正方体与体积,pass,none,,,题目正确，体积54立方厘米。,54,把两个棱长都是3厘米的正方体拼成一个长方体，拼成的长方体的体积是多少立方厘米？
hjb-primary-ds-v1-p5-220,P5,lower,fill-in,Core,hjb-primary-p5-lower-statistics-review,统计表达与综合应用,pass,none,,,题目正确，3月到4月上升6℃，为最早出现的一组。,3月到4月,下面是某地2023年各月平均气温的折线统计图数据：1月2℃，2月5℃，3月10℃，4月16℃，5月22℃，6月28℃，7月30℃，8月29℃，9月25℃，10月18℃，11月10℃，12月4℃。从几月到几月气温上升最快？若有多组上升幅度相同，请写最早出现的一组。
