id,batch,grade,semester,topicId,unitTitle,volume,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,assessmentPatternCardIds,paperPatternCardIds,sourceDistanceStatus,mathQaStatus,terminologyQaStatus,manualQaStatus,reviewNotes
bnu-primary-ds-v2-p5-178,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Foundation,multiple-choice,一个长方体纸箱，长50厘米，宽40厘米，高30厘米。它的体积是多少立方米？,0.06立方米 | 0.6立方米 | 6立方米 | 60立方米,0.06立方米,0.06立方米,体积=50×40×30=60000（立方厘米）。1立方米=1000000立方厘米，60000÷1000000=0.06立方米。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-179,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Core,fill-in,把一块体积为240立方厘米的长方体橡皮泥，捏成一个底面积是48平方厘米的长方体，它的高是（ ）厘米。,,5,5 | 5厘米,体积不变，高=体积÷底面积=240÷48=5（厘米）。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-180,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Foundation,short-answer,一个正方体鱼缸，棱长3分米，里面装有水，水深2分米。水的体积是多少升？,,18升,18升 | 18,水的体积=底面积×水深=3×3×2=18（立方分米）。1立方分米=1升，所以是18升。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-181,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-division,分数除法,五年级下册,fraction-division | reciprocal | measurement-division | partitive-division | 分数除法,Core,multiple-choice,把一根长 3/4 米的绳子平均分成 3 段，每段长多少米？正确的列式是（ ）。,3/4 ÷ 3 | 3 ÷ 3/4 | 3/4 × 3 | 3/4 ÷ 1/3,3/4 ÷ 3,3/4 ÷ 3,把 3/4 米平均分成 3 份，求每份是多少，用除法：3/4 ÷ 3 = 1/4 米。选项 B 是 3 除以 3/4，意义不同；C 是乘法；D 是除以 1/3，相当于乘 3，都不符合平均分。,bnu-primary-p5-lower-fraction-division,bnu-primary-p5-lower-assessment-fraction-division-unit | bnu-primary-p5-lower-assessment-fraction-add-sub-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-182,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-division,分数除法,五年级下册,fraction-division | reciprocal | measurement-division | partitive-division | 分数除法,Foundation,fill-in,4/5 的倒数是（ ）。,,5/4,5/4,求一个分数的倒数，交换分子和分母的位置。4/5 的分子是 4，分母是 5，交换后得到 5/4。,bnu-primary-p5-lower-fraction-division,bnu-primary-p5-lower-assessment-fraction-division-unit | bnu-primary-p5-lower-assessment-fraction-add-sub-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-183,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-division,分数除法,五年级下册,fraction-division | reciprocal | measurement-division | partitive-division | 分数除法,Core,multiple-choice,一辆汽车行驶 3/2 千米用了 3/10 升汽油，照这样计算，1 升汽油可以行驶多少千米？正确的算式是（ ）。,3/2 ÷ 3/10 | 3/10 ÷ 3/2 | 3/2 × 3/10 | 3/2 + 3/10,3/2 ÷ 3/10,3/2 ÷ 3/10,求 1 升汽油行驶的千米数，用行驶路程除以耗油量：3/2 ÷ 3/10 = 3/2 × 10/3 = 5 千米。选项 B 是耗油量除以路程，意义相反；C 是乘法；D 是加法，都不正确。,bnu-primary-p5-lower-fraction-division,bnu-primary-p5-lower-assessment-fraction-division-unit | bnu-primary-p5-lower-assessment-fraction-add-sub-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-184,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-division,分数除法,五年级下册,fraction-division | reciprocal | measurement-division | partitive-division | 分数除法,Foundation,fill-in,计算：2/3 ÷ 4 =（ ）。（填最简分数）,,1/6,1/6,分数除以整数，等于分数乘整数的倒数。2/3 ÷ 4 = 2/3 × 1/4 = 2/12 = 1/6。,bnu-primary-p5-lower-fraction-division,bnu-primary-p5-lower-assessment-fraction-division-unit | bnu-primary-p5-lower-assessment-fraction-add-sub-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-185,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-division,分数除法,五年级下册,fraction-division | reciprocal | measurement-division | partitive-division | 分数除法,Core,multiple-choice,下面算式中，结果大于 1 的是（ ）。,3/4 ÷ 2 | 5/6 ÷ 3/2 | 7/8 ÷ 1/2 | 4/9 ÷ 4/5,7/8 ÷ 1/2,7/8 ÷ 1/2,A：3/4 ÷ 2 = 3/8 < 1；B：5/6 ÷ 3/2 = 5/6 × 2/3 = 10/18 = 5/9 < 1；C：7/8 ÷ 1/2 = 7/8 × 2 = 7/4 = 1.75 > 1；D：4/9 ÷ 4/5 = 4/9 × 5/4 = 5/9 < 1。只有 C 大于 1。,bnu-primary-p5-lower-fraction-division,bnu-primary-p5-lower-assessment-fraction-division-unit | bnu-primary-p5-lower-assessment-fraction-add-sub-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-186,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-division,分数除法,五年级下册,fraction-division | reciprocal | measurement-division | partitive-division | 分数除法,Foundation,fill-in,一个数的 3/5 是 12，这个数是（ ）。,,20,20,已知一个数的几分之几是多少，求这个数用除法。12 ÷ 3/5 = 12 × 5/3 = 20。,bnu-primary-p5-lower-fraction-division,bnu-primary-p5-lower-assessment-fraction-division-unit | bnu-primary-p5-lower-assessment-fraction-add-sub-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-187,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-division,分数除法,五年级下册,fraction-division | reciprocal | measurement-division | partitive-division | 分数除法,Core,multiple-choice,小明 2/3 小时走了 2 千米，照这样计算，他走 1 千米需要多少小时？正确的算式是（ ）。,2/3 ÷ 2 | 2 ÷ 2/3 | 2/3 × 2 | 2/3 + 2,2/3 ÷ 2,2/3 ÷ 2,求走 1 千米需要的时间，用时间除以路程：2/3 ÷ 2 = 1/3 小时。选项 B 是路程除以时间，求的是速度；C 是乘法；D 是加法，都不符合。,bnu-primary-p5-lower-fraction-division,bnu-primary-p5-lower-assessment-fraction-division-unit | bnu-primary-p5-lower-assessment-fraction-add-sub-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-188,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-division,分数除法,五年级下册,fraction-division | reciprocal | measurement-division | partitive-division | 分数除法,Foundation,fill-in,在〇里填上“>”“<”或“=”。 5/6 ÷ 3/4 〇 5/6,,>,>,一个数（0 除外）除以小于 1 的数，商大于原数。因为 3/4 < 1，所以 5/6 ÷ 3/4 > 5/6。,bnu-primary-p5-lower-fraction-division,bnu-primary-p5-lower-assessment-fraction-division-unit | bnu-primary-p5-lower-assessment-fraction-add-sub-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-189,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-division,分数除法,五年级下册,fraction-division | reciprocal | measurement-division | partitive-division | 分数除法,Core,multiple-choice,一根木料长 4/5 米，如果锯成每段长 2/15 米的小段，可以锯成多少段？正确的算式是（ ）。,4/5 ÷ 2/15 | 2/15 ÷ 4/5 | 4/5 × 2/15 | 4/5 - 2/15,4/5 ÷ 2/15,4/5 ÷ 2/15,求总长里面包含多少个每段长，用除法：4/5 ÷ 2/15 = 4/5 × 15/2 = 6 段。选项 B 是每段长除以总长，意义不同；C 是乘法；D 是减法，都不正确。,bnu-primary-p5-lower-fraction-division,bnu-primary-p5-lower-assessment-fraction-division-unit | bnu-primary-p5-lower-assessment-fraction-add-sub-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-190,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-division,分数除法,五年级下册,fraction-division | reciprocal | measurement-division | partitive-division | 分数除法,Core,fill-in,解方程：2/7 x = 4/21，x =（ ）。,,2/3,2/3,根据等式的性质，两边同时除以 2/7，即 x = 4/21 ÷ 2/7 = 4/21 × 7/2 = 28/42 = 2/3。,bnu-primary-p5-lower-fraction-division,bnu-primary-p5-lower-assessment-fraction-division-unit | bnu-primary-p5-lower-assessment-fraction-add-sub-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-191,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-division,分数除法,五年级下册,fraction-division | reciprocal | measurement-division | partitive-division | 分数除法,Core,multiple-choice,把一根长 5/6 米的绳子平均分成 5 段，每段长多少米？正确的列式是（ ）。,5/6 × 5 | 5/6 ÷ 5 | 5 ÷ 5/6 | 5/6 × 1/5,5/6 ÷ 5,5/6 ÷ 5,把一根绳子平均分成5段，求每段长度，用总长度除以段数，列式为5/6÷5。,bnu-primary-p5-lower-fraction-division,bnu-primary-p5-lower-assessment-fraction-division-unit | bnu-primary-p5-lower-assessment-fraction-add-sub-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-192,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-division,分数除法,五年级下册,fraction-division | reciprocal | measurement-division | partitive-division | 分数除法,Core,fill-in,计算：3/8 ÷ 6 = （ ）/（ ）。请填写最简分数。,,1/16,1/16,3/8÷6=3/8×1/6=3/48=1/16。分数除以整数等于乘这个整数的倒数。,bnu-primary-p5-lower-fraction-division,bnu-primary-p5-lower-assessment-fraction-division-unit | bnu-primary-p5-lower-assessment-fraction-add-sub-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-193,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-division,分数除法,五年级下册,fraction-division | reciprocal | measurement-division | partitive-division | 分数除法,Core,multiple-choice,一辆汽车行驶 3/4 千米耗油 1/12 升，照这样计算，这辆汽车行驶 1 千米耗油多少升？正确的算式是（ ）。,3/4 ÷ 1/12 | 1/12 ÷ 3/4 | 3/4 × 1/12 | 1/12 × 3/4,1/12 ÷ 3/4,1/12 ÷ 3/4,求行驶1千米耗油量，用耗油总量除以行驶路程，即1/12÷3/4。,bnu-primary-p5-lower-fraction-division,bnu-primary-p5-lower-assessment-fraction-division-unit | bnu-primary-p5-lower-assessment-fraction-add-sub-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
