"reviewReason","questionId","grade","semester","type","difficulty","status","solverMethod","independentAnswer","storedAnswer","acceptedAnswers","notes","promptZhHans"
"balanced-pass-sample","pep-primary-p4-upper-039","P4","upper","multiple-choice","Core","pass","square-area-hectare-conversion","4公顷","4 公顷","4 公顷","solver:square-area-hectare-conversion","一个正方形果园的边长是 200 米，它的面积是多少公顷？"
"balanced-pass-sample","pep-primary-p4-lower-035","P4","lower","fill-in","Core","pass","chicken-rabbit-linear-system","6, 4","6, 4","6, 4 | 6 4","solver:chicken-rabbit-linear-system","鸡和兔共有 10 个头，28 条腿。鸡有 ______ 只，兔有 ______ 只。"
"balanced-pass-sample","pep-primary-p4-upper-042","P4","upper","fill-in","Foundation","pass","estimate-rounded-factors-and-product","800, 60, 48000","800, 60, 48000","800, 60, 48000 | 800,60,48000 | 800 60 48000 | 800、60、48000","solver:estimate-rounded-factors-and-product","估算 789 × 61 时，可以把 789 看作（ ），61 看作（ ），积大约是（ ）。"
"balanced-pass-sample","pep-primary-p4-upper-009","P4","upper","short-answer","Core","pass","rectangle-area-hectare-conversion","10公顷; 2000棵","10公顷；2000棵","10公顷；2000棵 | 10公顷,2000棵 | 10公顷，2000棵","solver:rectangle-area-hectare-conversion","一个长方形果园长400米，宽250米。这个果园的面积是多少公顷？如果每公顷栽果树200棵，这个果园一共可以栽多少棵果树？"
"balanced-pass-sample","pep-primary-p4-upper-024","P4","upper","short-answer","Core","pass","square-area-hectare-conversion","4公顷","4","4 | 4公顷","solver:square-area-hectare-conversion","一块正方形果园的边长是 200 米，它的面积是多少公顷？"
"balanced-pass-sample","pep-primary-p4-lower-036","P4","lower","short-answer","Foundation","pass","labeled-arithmetic-expression","900","25 × 36 = 25 × 4 × 9 = 100 × 9 = 900","25 × 36 = 25 × 4 × 9 = 100 × 9 = 900 | 25×36=25×4×9=100×9=900","solver:labeled-arithmetic-expression","用简便方法计算 25 × 36，并写出主要步骤。"
"balanced-pass-sample","pep-primary-p4-lower-006","P4","lower","short-answer","Foundation","pass","labeled-arithmetic-expression","900","36 × 25 = 9 × (4 × 25) = 9 × 100 = 900","36 × 25 = 9 × (4 × 25) = 9 × 100 = 900 | 36 × 25 = 9 × 100 = 900 | 900","solver:labeled-arithmetic-expression","用简便方法计算：36 × 25。请写出主要步骤。"
"balanced-pass-sample","pep-primary-p4-upper-036","P4","upper","short-answer","Foundation","pass","round-to-nearest-thousand","285000","285000","285000","solver:round-to-nearest-thousand","把 284760 四舍五入到千位，得到的近似数是多少？"
"balanced-pass-sample","pep-primary-p5-upper-047","P5","upper","multiple-choice","Core","pass","algebraic-expression-three-times-plus-five","3x + 5","3x + 5","3x + 5","solver:algebraic-expression-three-times-plus-five","小红的年龄是 x 岁，爸爸的年龄比小红年龄的 3 倍还多 5 岁。下面哪个式子表示爸爸的年龄？"
"balanced-pass-sample","pep-primary-p5-lower-028","P5","lower","multiple-choice","Challenge","pass","fraction-context-sum","13/20","1/4 + 2/5 = 13/20，2/5 - 1/4 = 3/20","1/4 + 2/5 = 13/20，2/5 - 1/4 = 3/20","solver:fraction-context-sum","小明看一本书，第一天看了全书的1/4，第二天看了全书的2/5。两天一共看了全书的几分之几？第二天比第一天多看了全书的几分之几？正确的算式和结果是："
"balanced-pass-sample","pep-primary-p5-lower-039","P5","lower","multiple-choice","Core","pass","cube-volume","64","64立方厘米","64立方厘米","solver:cube-volume","一个正方体的棱长是4厘米，它的体积是多少立方厘米？"
"balanced-pass-sample","pep-primary-p5-lower-034","P5","lower","multiple-choice","Core","pass","water-displacement-height-rise","1分米","1分米","1分米","solver:water-displacement-height-rise","一个长方体水箱，从里面量长6分米、宽5分米、高4分米。水箱内水深3分米。将一块体积为30立方分米的石头完全浸入水中后，水面会上升多少分米？"
"balanced-pass-sample","pep-primary-p5-lower-001","P5","lower","multiple-choice","Core","pass","divisibility-by-2-and-3","42","42","42","solver:divisibility-by-2-and-3","下面哪个数既是 2 的倍数，又是 3 的倍数？"
"balanced-pass-sample","pep-primary-p5-upper-040","P5","upper","fill-in","Core","pass","labeled-arithmetic-expression","19","19","19 | 19.0","solver:labeled-arithmetic-expression","计算：3.6 ÷ 0.4 + 2.5 × 4 = （    ）"
"balanced-pass-sample","pep-primary-p5-lower-029","P5","lower","fill-in","Core","pass","cube-surface-area-from-edge-sum","96","96","96","solver:cube-surface-area-from-edge-sum","一个正方体的棱长总和是48厘米，它的表面积是（  ）平方厘米。"
"balanced-pass-sample","pep-primary-p5-lower-038","P5","lower","fill-in","Core","pass","fraction-add-subtract","11/24","\frac{11}{24}","\frac{11}{24} | 11/24","solver:fraction-add-subtract","计算：\frac{5}{6} - \frac{3}{8} = \frac{()}{()} （填写最简分数）。"
"balanced-pass-sample","pep-primary-p5-lower-023","P5","lower","fill-in","Core","pass","labeled-arithmetic-expression","0.925","37/40","37/40","solver:labeled-arithmetic-expression","计算：5/8 + 3/10 = （  ）/（  ）（填最简分数）"
"balanced-pass-sample","pep-primary-p5-lower-008","P5","lower","fill-in","Exam","pass","labeled-arithmetic-expression","0.79166667","19/24","19/24","solver:labeled-arithmetic-expression","计算 5/8 + 1/6，结果用最简分数表示。"
"balanced-pass-sample","pep-primary-p5-upper-036","P5","upper","short-answer","Foundation","pass","rounded-multiplication-estimate","50","50","50 | 约50 | 大约50","solver:rounded-multiplication-estimate","估算：9.8 × 5.1 的结果大约是多少？请写出估算过程。"
"balanced-pass-sample","pep-primary-p5-upper-027","P5","upper","short-answer","Challenge","pass","two-item-price-linear-equation","篮球50元，排球35元","篮球单价 50 元，排球单价 35 元","篮球单价 50 元，排球单价 35 元 | 篮球单价50元，排球单价35元 | 篮球50元，排球35元 | 篮球50 排球35","solver:two-item-price-linear-equation","学校买了 5 个篮球和 8 个排球，一共用了 530 元。已知一个篮球比一个排球贵 15 元，篮球和排球的单价各是多少元？请写出等量关系，再列方程解答。"
"balanced-pass-sample","pep-primary-p5-lower-033","P5","lower","short-answer","Foundation","pass","fraction-context-sum","13/20","\frac{13}{20}","\frac{13}{20} | 13/20","solver:fraction-context-sum","小华看一本故事书，第一天看了全书的 \frac{1}{4}，第二天看了全书的 \frac{2}{5}。两天一共看了全书的几分之几？"
"balanced-pass-sample","pep-primary-p5-lower-024","P5","lower","short-answer","Foundation","pass","cuboid-min-footprint-and-volume","40, 480","占地面积最小是40平方厘米，体积是480立方厘米。","占地面积最小是40平方厘米，体积是480立方厘米。 | 40平方厘米；480立方厘米 | 40；480","solver:cuboid-min-footprint-and-volume","一个长方体纸盒，长12厘米，宽8厘米，高5厘米。如果把它放在桌面上，占地面积最小是多少平方厘米？体积是多少立方厘米？"
"balanced-pass-sample","pep-primary-p5-lower-009","P5","lower","short-answer","Core","pass","cube-volume","125","125","125","solver:cube-volume","一个正方体的棱长是 5 厘米，它的体积是多少立方厘米？"
"balanced-pass-sample","pep-primary-p6-lower-047","P6","lower","multiple-choice","Core","pass","triangle-angle-ratio-largest-angle","80°","80°","80°","solver:triangle-angle-ratio-largest-angle","一个三角形三个内角的度数比是2:3:4，这个三角形中最大的角是多少度？"
"balanced-pass-sample","pep-primary-p6-upper-019","P6","upper","multiple-choice","Core","pass","triangle-angle-ratio-classification","锐角三角形","锐角三角形","锐角三角形","solver:triangle-angle-ratio-classification","一个三角形三个内角的度数比是 2:3:4，这个三角形是（ ）。"
"balanced-pass-sample","pep-primary-p6-lower-023","P6","lower","fill-in","Core","pass","cylinder-side-area","314","314","314","solver:cylinder-side-area","一个圆柱的底面半径是5厘米，高是10厘米。它的侧面积是（    ）平方厘米。（π取3.14）"
"balanced-pass-sample","pep-primary-p6-lower-035","P6","lower","fill-in","Foundation","pass","decimal-to-simplest-fraction","3/4","3/4","3/4 | 四分之三","solver:decimal-to-simplest-fraction","把 0.75 化成最简分数是（ ）。"
"balanced-pass-sample","pep-primary-p6-lower-020","P6","lower","fill-in","Core","pass","largest-cone-volume-from-cylinder","20.93","20.93","20.93 | 20.93立方分米 | 约20.93","solver:largest-cone-volume-from-cylinder","一个圆柱的底面直径是4分米，高是5分米。把它削成一个最大的圆锥，圆锥的体积是（    ）立方分米。"
"balanced-pass-sample","pep-primary-p6-lower-026","P6","lower","fill-in","Core","pass","open-cylinder-bucket-surface-area","75.36","75.36","75.36","solver:open-cylinder-bucket-surface-area","一个圆柱形水桶，底面直径是4分米，高是5分米。做这样一个水桶（无盖）至少需要铁皮（    ）平方分米。（π取3.14）"
"balanced-pass-sample","pep-primary-p6-lower-014","P6","lower","fill-in","Foundation","pass","cylinder-side-and-surface-area","188.4, 244.92","188.4, 244.92","188.4, 244.92 | 188.4平方厘米，244.92平方厘米 | 188.4 244.92","solver:cylinder-side-and-surface-area","一个圆柱的底面半径是3厘米，高是10厘米。它的侧面积是（    ）平方厘米，表面积是（    ）平方厘米。"
"balanced-pass-sample","pep-primary-p6-upper-036","P6","upper","short-answer","Foundation","pass","circle-area-from-circumference","50.24","50.24","50.24 | 50.24平方米","solver:circle-area-from-circumference","用一根长 25.12 米的绳子围成一个最大的圆，这个圆的面积是多少平方米？（π 取 3.14）"
"balanced-pass-sample","pep-primary-p6-upper-026","P6","upper","fill-in","Foundation","pass","annulus-area-from-diameter-width","34.54","34.54","34.54 | 34.54平方米","solver:annulus-area-from-diameter-width","一个圆形花坛的直径是10米，在它的周围铺一条1米宽的小路。小路的面积是（ ）平方米。（π取3.14）"
"balanced-pass-sample","pep-primary-p6-upper-020","P6","upper","fill-in","Foundation","pass","largest-semicircle-perimeter-in-rectangle","25.7","25.7","25.7 | 25.7厘米 | 25.7cm","solver:largest-semicircle-perimeter-in-rectangle","在一个长 10 厘米、宽 8 厘米的长方形纸板上，剪下一个最大的半圆。这个半圆的周长是多少厘米？（π 取 3.14）"
"balanced-pass-sample","pep-primary-p6-upper-002","P6","upper","fill-in","Foundation","pass","annulus-area-from-diameter-width","28.26","28.26","28.26 | 28.26平方米","solver:annulus-area-from-diameter-width","一个圆形花坛的直径是 8 米，在它的周围修一条 1 米宽的小路。小路的面积是多少平方米？（π 取 3.14）"
"balanced-pass-sample","pep-primary-p6-upper-014","P6","upper","fill-in","Foundation","pass","annulus-area-from-diameter-width","28.26","28.26","28.26 | 28.26平方米 | 28.26m²","solver:annulus-area-from-diameter-width","一个圆形花坛的直径是 8 米，在它的周围修一条 1 米宽的小路。这条小路的面积是多少平方米？（π 取 3.14）"
"balanced-pass-sample","pep-primary-p6-upper-008","P6","upper","fill-in","Exam","pass","largest-semicircle-perimeter-in-rectangle","25.7","25.7","25.7 | 25.7厘米","solver:largest-semicircle-perimeter-in-rectangle","在一个长 10 厘米、宽 8 厘米的长方形内画一个最大的半圆，这个半圆的周长是（ ）厘米。（π 取 3.14）"
