questionId,grade,volume,unitTitle,questionType,difficulty,needTier,needLevel,priority,visualCategory,family,illustrationKind,needsDeterministicOverlay,assetStatus,imagePath,reason,promptZhHans,imageBriefZhHans
hjb-primary-ds-v1-p4-240,P4,四年级下册,四年级下册整理与提高,fill-in,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-240.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,学校图书馆有一批新书，故事书有 125 本，科技书比故事书的 2 倍少 18 本。科技书有多少本？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-241,P4,四年级下册,四年级下册整理与提高,multiple-choice,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-241.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,在计算小数近似数时，小马虎把“五舍六入”的规则用错了。他把3.546保留一位小数，结果写成了3.5。正确的近似数应该是多少？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p5-015,P5,五年级上册,小数乘除法与估算,short-answer,Challenge,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p5-015.png,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个长方形的面积是 7.2 平方米，长是 3.6 米。如果宽不变，长增加 1.2 米，那么新的长方形面积是多少平方米？请先写出数量关系，再列式计算。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p5-027,P5,五年级上册,小数乘除法与估算,short-answer,Challenge,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p5-027.png,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个长方形的面积是 8.64 平方米，宽是 2.4 米。它的长是多少米？先估算再计算，并说明估算方法。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p5-038,P5,五年级上册,用字母表示数与简易方程,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p5-038.png,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个长方形的长是宽的2倍，周长是36厘米。设宽为x厘米，则长为______厘米，列出方程______。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p5-060,P5,五年级上册,用字母表示数与简易方程,short-answer,Exam,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p5-060.png,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个长方形的周长是36厘米，长是宽的2倍。设宽为x厘米，列出方程并求出长和宽。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p5-152,P5,五年级下册,因数、倍数与数的结构,fill-in,Challenge,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p5-152.png,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个长方形的长和宽都是整厘米数，面积是48平方厘米。这个长方形的长和宽的最大公因数可能是多少？请写出所有可能的值，用逗号分隔。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p6-079,P6,六年级下册,比与比例,multiple-choice,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p6-079.png,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个三角形三个内角的度数比是2:3:4，这个三角形是（ ）。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p6-187,P6,六年级下册,简单的代数式,multiple-choice,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p6-187.png,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,长方形的长是 x 厘米，宽是 y 厘米，它的周长用代数式表示是（ ）。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p6-194,P6,六年级下册,简单的代数式,fill-in,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p6-194.png,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个长方形的长是 a 厘米，宽是 b 厘米，它的周长是（ ）厘米。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p2-093,P2,二年级上册,分类与整理,short-answer,Core,B_strong_recommended,recommended,P2,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p2-093.png,P1-P2 题目以具象数量、操作、分类、购物或生活场景为主；文字可作答，但插图能显著降低读题负担。,老师带来一些图形：红色三角形、蓝色三角形、红色正方形、蓝色正方形、红色圆形、蓝色圆形。请你按颜色分类，并说出每类各有多少个。,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p2-101,P2,二年级上册,分类与整理,fill-in,Core,B_strong_recommended,recommended,P2,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p2-101.png,P1-P2 题目以具象数量、操作、分类、购物或生活场景为主；文字可作答，但插图能显著降低读题负担。,小丽把班级图书角的书按种类整理：故事书有9本，科普书有6本，漫画书有4本。图书角这三类书一共有多少本？,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p2-115,P2,二年级上册,分类与整理,multiple-choice,Core,B_strong_recommended,recommended,P2,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p2-115.png,P1-P2 题目以具象数量、操作、分类、购物或生活场景为主；文字可作答，但插图能显著降低读题负担。,二（1）班同学在整理图书角时，把图书分成了三类：故事书、科普书和漫画书。他们数了数，故事书有15本，科普书有8本，漫画书有12本。请问他们是用什么标准进行分类的？,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p3-218,P3,三年级下册,数据整理与统计表达,fill-in,Foundation,B_strong_recommended,recommended,P2,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p3-218.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,三（3）班图书角各类图书数量统计如下：故事书20本，科普书15本，漫画书10本，其他5本。请完成统计表。 | 种类 | 故事书 | 科普书 | 漫画书 | 其他 | |------|--------|--------|--------|------| | 数量 | | | | | 根据统计表，故事书比漫画书多（ ）本。,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p3-220,P3,三年级下册,数据整理与统计表达,fill-in,Foundation,B_strong_recommended,recommended,P2,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p3-220.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,三（5）班同学出生季节统计如下：春季8人，夏季12人，秋季10人，冬季6人。请完成统计表。 | 季节 | 春季 | 夏季 | 秋季 | 冬季 | |------|------|------|------|------| | 人数 | | | | | 根据统计表，夏季比冬季多（ ）人。,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p3-224,P3,三年级下册,数据整理与统计表达,fill-in,Foundation,B_strong_recommended,recommended,P2,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p3-224.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,三（4）班图书角各类图书数量如下：故事书18本，科技书12本，漫画书9本，作文书6本。请填写：数量最多的图书是___，有___本。,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p3-228,P3,三年级下册,数据整理与统计表达,fill-in,Core,B_strong_recommended,recommended,P2,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p3-228.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,三（3）班图书角各类图书数量如下：故事书20本，科普书15本，漫画书25本，其他书10本。请根据数据填空：故事书比科普书多（ ）本，漫画书比故事书多（ ）本。,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p3-230,P3,三年级下册,数据整理与统计表达,fill-in,Core,B_strong_recommended,recommended,P2,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p3-230.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,三（5）班四个小组收集废电池的数量如下：第一组18节，第二组24节，第三组20节，第四组22节。请根据数据填空：收集最多的小组比最少的小组多（ ）节。,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p3-099,P3,三年级上册（老课本暂用）,分数的初步认识,short-answer,Challenge,B_strong_recommended,recommended,P2,fraction_area_model,fraction-area-model,fraction-area,true,not-generated,candidates/hjb-primary-ds-v1-p3-099.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,妈妈把一张圆饼平均分成了8块。弟弟吃了其中的3块。弟弟吃了这张饼的几分之几？请用分数表示，并说明分母和分子各表示什么。,表现分数条、等分面积、阴影部分、圆形/长方形分割模型；精确分数和标签后续叠加。
hjb-primary-ds-v1-p3-101,P3,三年级上册（老课本暂用）,分数的初步认识,fill-in,Foundation,B_strong_recommended,recommended,P2,fraction_area_model,fraction-area-model,fraction-area,true,not-generated,candidates/hjb-primary-ds-v1-p3-101.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,把一张圆形纸片对折两次，沿折痕剪开，得到大小一样的4份。每份是这张纸的（ ），读作（ ）。,表现分数条、等分面积、阴影部分、圆形/长方形分割模型；精确分数和标签后续叠加。
