"id","batch","grade","volume","chapter","topicTitleZhHans","type","difficulty","verdict","solvable","answerMatches","severity","issueCodes","issueDetailsZhHans","independentAnswerZhHans","answer","acceptedAnswers","answerCheckZhHans","recommendedActionZhHans","confidence","promptZhHans"
"hjb-high-ds-v4-s4-297","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","45√3","45√3","45√3","标准答案 45√3 与独立计算一致，acceptedAnswers 包含 45√3，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0297：解答：在三角形 ABC 中，AB=10，AC=18，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-298","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","139","139","139","标准答案 139 与独立计算一致，acceptedAnswers 包含 139，解析正确，且只有一个正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0298：选择：在三角形 ABC 中，AB=3，AC=13，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-299","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","18√3","18√3","18√3","标准答案 18√3 与独立计算一致，acceptedAnswers 包含 18√3，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0299：填空：在三角形 ABC 中，AB=4，AC=18，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-300","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","15√3/4","15√3/4","15√3/4","标准答案 15√3/4 与独立计算一致，acceptedAnswers 包含 15√3/4，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0300：解答：在三角形 ABC 中，AB=3，AC=5，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-301","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","108","108","108","标准答案108，计算得108，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0301：选择：在三角形 ABC 中，AB=12，AC=6，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-302","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","18√3","18√3","18√3","标准答案18√3，计算得18√3，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0302：填空：在三角形 ABC 中，AB=12，AC=6，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-303","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","55√3/4","55√3/4","55√3/4","标准答案55√3/4，计算得55√3/4，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0303：解答：在三角形 ABC 中，AB=11，AC=5，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-304","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","63","63","63","标准答案63，计算得63，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0304：选择：在三角形 ABC 中，AB=3，AC=9，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-305","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","45√3/4","45√3/4","45√3/4","标准答案45√3/4，计算得45√3/4，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0305：填空：在三角形 ABC 中，AB=3，AC=15，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-306","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","39√3/2","39√3/2","39√3/2","标准答案39√3/2，计算得39√3/2，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0306：解答：在三角形 ABC 中，AB=6，AC=13，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-307","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","181","181","181","标准答案181，计算得181，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0307：选择：在三角形 ABC 中，AB=11，AC=15，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-308","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","20√3","20√3","20√3","标准答案20√3，计算得20√3，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0308：填空：在三角形 ABC 中，AB=5，AC=16，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-309","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","65√3/4","65√3/4","65√3/4","标准答案65√3/4，计算得65√3/4，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0309：解答：在三角形 ABC 中，AB=5，AC=13，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-310","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","31","31","31","标准答案31，计算得31，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0310：选择：在三角形 ABC 中，AB=6，AC=5，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-311","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","45√3/2","45√3/2","45√3/2","标准答案45√3/2，计算得45√3/2，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0311：填空：在三角形 ABC 中，AB=9，AC=10，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-312","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","51√3/4","51√3/4","51√3/4","标准答案51√3/4，计算得51√3/4，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0312：解答：在三角形 ABC 中，AB=3，AC=17，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-313","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","124","124","124","标准答案124，计算得124，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0313：选择：在三角形 ABC 中，AB=10，AC=12，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-314","hjb-v4-remediated","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","pass","true","true","none","","","π","π","π","标准答案π，计算得π，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0314：填空：函数 y=12sin(2x+13π/6) 的最小正周期是多少？"
"hjb-high-ds-v4-s4-315","hjb-v4-remediated","S4","必修 第二册","三角函数","三角函数","short-answer","Core","pass","true","true","none","","","π","π","π","标准答案π，计算得π，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0315：解答：函数 y=5sin(2x+12π/6) 的最小正周期是多少？"
"hjb-high-ds-v4-s4-316","hjb-v4-remediated","S4","必修 第二册","三角函数","三角函数","multiple-choice","Challenge","needs-review","true","false","P1","wrong-answer","函数y=5sin(2x+10π/6)在[0,2π]内取得最大值的次数应为2，但解析中x=π(3-10)/12+kπ计算有误，实际解为x=-7π/12+kπ，k=1,2时x=5π/12,17π/12，共2次，答案2正确但解析错误。","2","2","2","标准答案2，计算得2，但解析推导错误。","修正解析中的计算错误，正确推导x的值。","high","V4修复变式0316：选择：函数 y=5sin(2x+10π/6)。求它在区间 [0,2π] 内取得最大值的次数。"
"hjb-high-ds-v4-s4-317","hjb-v4-remediated","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","pass","true","true","none","","","π","π","π","标准答案π，计算得π，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0317：填空：函数 y=11sin(2x+12π/6) 的最小正周期是多少？"
"hjb-high-ds-v4-s4-318","hjb-v4-remediated","S4","必修 第二册","三角函数","三角函数","short-answer","Core","pass","true","true","none","","","π","π","π","标准答案π，计算得π，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0318：解答：函数 y=9sin(2x+3π/6) 的最小正周期是多少？"
"hjb-high-ds-v4-s4-319","hjb-v4-remediated","S4","必修 第二册","三角函数","三角函数","multiple-choice","Challenge","needs-review","true","false","P1","wrong-answer","函数y=7sin(2x+8π/6)在[0,2π]内取得最大值的次数应为2，但解析中x=π(3-8)/12+kπ计算有误，实际解为x=-5π/12+kπ，k=1,2时x=7π/12,19π/12，共2次，答案2正确但解析错误。","2","2","2","标准答案2，计算得2，但解析推导错误。","修正解析中的计算错误，正确推导x的值。","high","V4修复变式0319：选择：函数 y=7sin(2x+8π/6)。求它在区间 [0,2π] 内取得最大值的次数。"
"hjb-high-ds-v4-s4-320","hjb-v4-remediated","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","pass","true","true","none","","","π","π","π","标准答案π，计算得π，匹配。","无需修改；进入人工抽样复核即可。","high","V4修复变式0320：填空：函数 y=5sin(2x+12π/6) 的最小正周期是多少？"
"hjb-high-ds-v4-s4-321","hjb-v4-remediated","S4","必修 第二册","三角函数","三角函数","short-answer","Core","pass","true","true","none","","","π","π","π","标准答案为π，可接受答案列表包含π，解析正确推导出周期为π。","无需修改；进入人工抽样复核即可。","high","V4修复变式0321：解答：函数 y=12sin(2x+1π/6) 的最小正周期是多少？"
"hjb-high-ds-v4-s4-322","hjb-v4-remediated","S4","必修 第二册","三角函数","三角函数","multiple-choice","Challenge","needs-review","true","false","P1","wrong-answer","题目：y=10sin(2x+6π/6)在[0,2π]内取得最大值的次数。解析：最大值在2x+6π/6=π/2+2kπ时取得，即x=π(3-6)/12+kπ。化简得x=-π/4+kπ。在[0,2π]内，k=1,2,3时x=3π/4,7π/4,11π/4（超出），实际只有k=1,2两个解，但k=0时x=-π/4不在区间内。因此次数为2，与答案2一致。但解析中x=π(3-6)/12+kπ=-3π/12+kπ=-π/4+kπ，正确。然而，检查选项：4,2,3,1，答案2是其中之一。但需验证是否唯一正确选项。计算：最大值点满足2x+π=π/2+2kπ => 2x=-π/2+2kπ => x=-π/4+kπ。k=1: x=3π/4; k=2: x=7π/4; k=3: x=11π/4>2π。所以2次。答案正确。但解析中写“x=π(3-6)/12+kπ”有误：应为x=π(3-6)/12+kπ? 实际上，从2x+6π/6=π/2+2kπ => 2x+π=π/2+2kπ => 2x=-π/2+2kπ => x=-π/4+kπ。而π(3-6)/12 = -3π/12 = -π/4，所以解析表达式正确。但解析说“可得符合条件的整数k有2个”，正确。因此答案匹配。但需检查选项是否唯一：选项有4,2,3,1，2是唯一正确。所以此题应pass。但之前标记为needs-review，可能误判。重新评估：题目可解，答案正确，解析正确，选项唯一。应pass。","2","2","2","标准答案为2，可接受答案列表包含2，解析正确推导出2次。","重新检查，此题应通过。","high","V4修复变式0322：选择：函数 y=10sin(2x+6π/6)。求它在区间 [0,2π] 内取得最大值的次数。"
"hjb-high-ds-v4-s4-323","hjb-v4-remediated","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","pass","true","true","none","","","π","π","π","标准答案为π，可接受答案列表包含π，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0323：填空：函数 y=7sin(2x+4π/6) 的最小正周期是多少？"
"hjb-high-ds-v4-s4-324","hjb-v4-remediated","S4","必修 第二册","三角函数","三角函数","short-answer","Core","pass","true","true","none","","","π","π","π","标准答案为π，可接受答案列表包含π，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0324：解答：函数 y=2sin(2x+10π/6) 的最小正周期是多少？"
"hjb-high-ds-v4-s4-325","hjb-v4-remediated","S4","必修 第二册","三角函数","三角函数","multiple-choice","Challenge","needs-review","true","false","P1","wrong-answer","题目：y=9sin(2x+3π/6)在[0,2π]内取得最大值的次数。解析：最大值在2x+3π/6=π/2+2kπ时取得，即x=π(3-3)/12+kπ=0+kπ=kπ。在[0,2π]内，k=0,1,2时x=0,π,2π，共3个。但需检查端点：x=0和x=2π是否算作区间内？通常闭区间[0,2π]包括端点，所以3次。选项有2,5,3,4，3是其中之一。但需验证是否唯一正确选项。计算：2x+π/2=π/2+2kπ => 2x=2kπ => x=kπ。k=0,1,2给出0,π,2π，共3个。答案3正确。但解析中写“x=π(3-3)/12+kπ”正确。因此答案匹配。但之前标记为needs-review，可能误判。应pass。","3","3","3","标准答案为3，可接受答案列表包含3，解析正确推导出3次。","重新检查，此题应通过。","high","V4修复变式0325：选择：函数 y=9sin(2x+3π/6)。求它在区间 [0,2π] 内取得最大值的次数。"
"hjb-high-ds-v4-s4-326","hjb-v4-remediated","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","pass","true","true","none","","","π","π","π","标准答案为π，可接受答案列表包含π，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0326：填空：函数 y=10sin(2x+12π/6) 的最小正周期是多少？"
