questionId,status,qaStatus,reviewNotes,batchPhase,illustrationType,grade,volume,unitTitle,imagePath,promptZhHans,generationBriefZhHans,copyrightSafetyZhHans
hjb-junior-ds-v2-s3-095,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-095.png,某校数学兴趣小组测量校园内一棵大树的高度。他们在离树底水平距离12米处，测得树顶的仰角为35°。已知测角仪的高度为1.5米，求大树的高度。（结果精确到0.1米，参考数据：sin35°≈0.574，cos35°≈0.819，tan35°≈0.700）,为沪教版初中数学题 hjb-junior-ds-v2-s3-095 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-098,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-098.png,小明在点 A 处测得某建筑物顶端 C 的仰角为 30°，他向建筑物方向水平前进 20 米到达点 B，再次测得顶端 C 的仰角为 45°。若小明身高忽略不计，则建筑物高度 CD 为______米（结果保留根号）。,为沪教版初中数学题 hjb-junior-ds-v2-s3-098 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-101,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-101.png,小明在测量学校旗杆的高度时，采用如下方法：在地面上选取一点A，测得A点到旗杆底部C的距离为12米，在A处测得旗杆顶部B的仰角为35°。已知小明的眼睛离地面高度为1.6米，且点A、C在同一水平面上，旗杆垂直于地面。求旗杆的高度BC。（结果精确到0.1米，参考数据：sin35°≈0.57，cos35°≈0.82，tan35°≈0.70）,为沪教版初中数学题 hjb-junior-ds-v2-s3-101 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-102,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-102.png,某数学兴趣小组测量校园内一棵大树的高度。他们在点A处测得大树顶端D的仰角为20°，然后向大树方向前进16米到达点B，在点B处测得大树顶端D的仰角为35°。已知点A、点B和大树底部C在同一直线上，且大树垂直于地面。求大树的高度CD。（结果精确到0.1米，参考数据：tan20°≈0.364，tan35°≈0.700）,为沪教版初中数学题 hjb-junior-ds-v2-s3-102 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-103,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-103.png,某数学兴趣小组测量学校旗杆的高度。已知旗杆底部B与观测点A在同一水平面上，A、B两点相距12米。在点A处测得旗杆顶端C的仰角为35°。若测角仪的高度忽略不计，则旗杆的高度BC约为多少米？（参考数据：sin35°≈0.57，cos35°≈0.82，tan35°≈0.70）,为沪教版初中数学题 hjb-junior-ds-v2-s3-103 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-104,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-104.png,小明在测量学校旗杆的高度时，采用如下方法：在离旗杆底部12米的地面上放置一个测角仪，测得旗杆顶端的仰角为35°。已知测角仪的高度为1.5米，求旗杆的高度。（结果精确到0.1米，参考数据：sin35°≈0.574，cos35°≈0.819，tan35°≈0.700）,为沪教版初中数学题 hjb-junior-ds-v2-s3-104 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-105,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-105.png,某校数学兴趣小组测量校园内一棵大树的高度。他们在与大树底部在同一水平面上的点A处，测得大树顶端C的仰角为30°，然后沿直线向大树方向前进20米到达点B，此时测得大树顶端C的仰角为45°。已知点A、点B和大树底部D在同一直线上，且大树垂直于地面。求大树的高度CD。（结果保留根号）,为沪教版初中数学题 hjb-junior-ds-v2-s3-105 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-106,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-106.png,某数学兴趣小组测量学校旗杆的高度。已知旗杆垂直于地面，在距离旗杆底部12米的地面点A处，测得旗杆顶端B的仰角为35°。若测角仪的高度忽略不计，则旗杆的高度约为（参考数据：sin35°≈0.57，cos35°≈0.82，tan35°≈0.70）,为沪教版初中数学题 hjb-junior-ds-v2-s3-106 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-107,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-107.png,某数学兴趣小组测量学校旗杆的高度。已知旗杆垂直于地面，底部为点A，顶部为点B。在距离点A水平距离12米的地面点C处，用测角仪测得点B的仰角为35°。测角仪的高度忽略不计。求旗杆的高度AB。（结果精确到0.1米，参考数据：sin35°≈0.574，cos35°≈0.819，tan35°≈0.700）,为沪教版初中数学题 hjb-junior-ds-v2-s3-107 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-108,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-108.png,为了测量一条河的宽度，小明在河岸上选取点A，在对岸选取一棵树作为参照点C。他沿与AC垂直的方向走到点B，测得AB=30米，∠ABC=40°。求河的宽度AC。（结果精确到0.1米，参考数据：sin40°≈0.643，cos40°≈0.766，tan40°≈0.839）,为沪教版初中数学题 hjb-junior-ds-v2-s3-108 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-109,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-109.png,某校数学兴趣小组测量校园内旗杆的高度。他们在旗杆底部正东方向24米处的地面上选取一点A，在点A处测得旗杆顶端P的仰角为35°。已知测量仪器的高度忽略不计，旗杆垂直于地面，且点A、旗杆底部B、旗杆顶端P在同一竖直平面内。求旗杆的高度最接近下列哪个值？（参考数据：sin35°≈0.57，cos35°≈0.82，tan35°≈0.70）,为沪教版初中数学题 hjb-junior-ds-v2-s3-109 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-110,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-110.png,某数学兴趣小组测量校园内一棵大树的高度。他们在点A处测得大树顶端D的仰角为30°，然后向大树方向前进20米到达点B，在点B处测得大树顶端D的仰角为45°。已知点A、点B和大树底部C在同一水平线上，大树垂直于地面，且测量仪器的高度忽略不计。求大树的高度CD。（结果保留根号）,为沪教版初中数学题 hjb-junior-ds-v2-s3-110 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-111,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-111.png,某数学兴趣小组测量学校旗杆的高度。在旗杆底部正东方向24米处的地面上取一点A，用测角仪测得旗杆顶端M的仰角为35°；在旗杆底部正东方向8米处的地面上取一点B，测得旗杆顶端M的仰角为55°。测角仪高度忽略不计，A、B与旗杆底部O在同一直线上，且旗杆垂直于地面。求旗杆的高度（精确到0.1米）。参考数据：sin35°≈0.574，cos35°≈0.819，tan35°≈0.700；sin55°≈0.819，cos55°≈0.574，tan55°≈1.428。,为沪教版初中数学题 hjb-junior-ds-v2-s3-111 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-112,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-112.png,某校数学兴趣小组测量校园内旗杆的高度。旗杆垂直于地面，底部为点D。他们在点D正东方向24米处的地面点A测得旗杆顶端C的仰角为45°，然后从点A向正北方向移动10米到达点B，在点B测得旗杆顶端C的仰角为θ。点A、B、D在同一水平面内。求tanθ的值。,为沪教版初中数学题 hjb-junior-ds-v2-s3-112 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-113,queued,pending,,full,measurement-scene,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-113.png,小明站在离旗杆底部B点12米远的A点处，用测角仪测得旗杆顶端C点的仰角为30°。已知测角仪的高度AD为1.5米，求旗杆的高度BC。（结果精确到0.1米，参考数据：√3≈1.732）,为沪教版初中数学题 hjb-junior-ds-v2-s3-113 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
