questionId,grade,volume,unitTitle,questionType,difficulty,needTier,visualCategory,reason,promptZhHans,assetStatus
hjb-primary-ds-v1-p6-066,P6,6年级上册,圆和扇形,short-answer,Foundation,B_strong_recommended,circle_sector_model,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,小杰画了一个圆，量得它的半径是7厘米。这个圆的周长是多少厘米？（π取3.14）,not-generated
hjb-primary-ds-v1-p6-067,P6,6年级上册,圆和扇形,multiple-choice,Challenge,B_strong_recommended,circle_sector_model,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个扇形的圆心角是60°，半径是9厘米。这个扇形的面积是所在圆面积的几分之几？,not-generated
hjb-primary-ds-v1-p6-068,P6,6年级上册,圆和扇形,fill-in,Exam,B_strong_recommended,circle_sector_model,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个圆的直径是10厘米，它的面积是______平方厘米。（π取3.14）,not-generated
hjb-primary-ds-v1-p6-069,P6,6年级上册,圆和扇形,short-answer,Core,B_strong_recommended,circle_sector_model,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个圆形花坛的周长是31.4米，这个花坛的半径是多少米？（π取3.14）,not-generated
hjb-primary-ds-v1-p6-070,P6,6年级上册,圆和扇形,multiple-choice,Foundation,A_required,probability_scene,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪个图形中的涂色部分一定是扇形？,not-generated
hjb-primary-ds-v1-p6-071,P6,6年级上册,圆和扇形,fill-in,Challenge,B_strong_recommended,circle_sector_model,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,在一个半径为8厘米的圆中，有一个圆心角为135°的扇形。这个扇形的面积是______平方厘米。（π取3.14）,not-generated
hjb-primary-ds-v1-p6-072,P6,6年级上册,圆和扇形,short-answer,Core,B_strong_recommended,circle_sector_model,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个圆形花坛的直径是10米。沿花坛边缘每隔0.5米种一棵月季，大约可以种多少棵？如果沿花坛周围修一条1米宽的小路，小路的面积是多少平方米？（π取3.14，结果保留整数）,not-generated
hjb-primary-ds-v1-p6-073,P6,六年级下册,比与比例,multiple-choice,Foundation,C_optional_or_text_only,ratio_proportion_model,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,一种糖水，糖与水的质量比是1:9。现在有糖20克，需要加水多少克才能配成这种糖水？,not-generated
hjb-primary-ds-v1-p6-074,P6,六年级下册,比与比例,fill-in,Challenge,C_optional_or_text_only,time_clock,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,在比例尺为1:5000000的地图上，量得甲、乙两城的距离为7.2厘米。一辆汽车以每小时90千米的速度从甲城开往乙城，需要______小时。,not-generated
hjb-primary-ds-v1-p6-075,P6,六年级下册,比与比例,short-answer,Core,C_optional_or_text_only,ratio_proportion_model,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,学校把栽70棵树的任务按照六年级三个班的人数分配给各班，一班有46人，二班有44人，三班有50人。二班应栽多少棵？,not-generated
hjb-primary-ds-v1-p6-076,P6,六年级下册,比与比例,multiple-choice,Foundation,C_optional_or_text_only,ratio_proportion_model,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,小明用20毫升蜂蜜和100毫升水调制了一杯蜂蜜水，小华用15毫升蜂蜜和75毫升水调制了另一杯蜂蜜水。比较这两杯蜂蜜水的甜度，下列说法正确的是（ ）。,not-generated
hjb-primary-ds-v1-p6-077,P6,六年级下册,比与比例,fill-in,Challenge,C_optional_or_text_only,time_clock,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,在比例尺为1:4000000的地图上，量得甲、乙两城的距离为8.5厘米。一辆汽车以每小时85千米的速度从甲城开往乙城，需要多少小时？,not-generated
hjb-primary-ds-v1-p6-078,P6,六年级下册,比与比例,short-answer,Core,C_optional_or_text_only,ratio_proportion_model,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,学校图书馆里科技书和故事书的数量比是3:5，故事书有120本。科技书有多少本？,not-generated
hjb-primary-ds-v1-p6-079,P6,六年级下册,比与比例,multiple-choice,Foundation,B_strong_recommended,plane_geometry,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个三角形三个内角的度数比是2:3:4，这个三角形是（ ）。,not-generated
hjb-primary-ds-v1-p6-080,P6,六年级下册,比与比例,fill-in,Challenge,C_optional_or_text_only,ratio_proportion_model,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,一种混凝土由水泥、沙子和石子按2:3:5的质量比配制而成。如果要配制20吨这样的混凝土，需要水泥多少吨？,not-generated
hjb-primary-ds-v1-p6-081,P6,六年级下册,比与比例,short-answer,Core,C_optional_or_text_only,ratio_proportion_model,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,小明用蜂蜜和水调制饮料，蜂蜜与水的质量比是3:20。他用了45克蜂蜜，需要多少克水？,not-generated
hjb-primary-ds-v1-p6-082,P6,六年级下册,比与比例,multiple-choice,Foundation,A_required,ratio_proportion_model,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪组比与4:5相等？,not-generated
hjb-primary-ds-v1-p6-083,P6,六年级下册,比与比例,fill-in,Challenge,A_required,position_map,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,在比例尺1:5000000的地图上，上海到北京的铁路长约26厘米，实际距离约是______千米。,not-generated
hjb-primary-ds-v1-p6-084,P6,六年级下册,比与比例,short-answer,Core,C_optional_or_text_only,ratio_proportion_model,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,学校图书馆科技书和故事书的本数比是5:8，科技书有120本，故事书有多少本？,not-generated
hjb-primary-ds-v1-p6-085,P6,六年级下册,比与比例,multiple-choice,Foundation,A_required,ratio_proportion_model,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪个式子表示x和y成正比例？,not-generated
hjb-primary-ds-v1-p6-086,P6,六年级下册,比与比例,fill-in,Challenge,C_optional_or_text_only,ratio_proportion_model,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,小明用蜂蜜和水调制饮料，第一杯用了15毫升蜂蜜和60毫升水，第二杯用了20毫升蜂蜜和80毫升水。第三杯想要同样甜度，他用了25毫升蜂蜜，需要加水多少毫升？,not-generated
hjb-primary-ds-v1-p6-087,P6,六年级下册,比与比例,short-answer,Core,C_optional_or_text_only,ratio_proportion_model,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,学校图书馆科技书和故事书的本数比是3:5。如果科技书有120本，故事书有多少本？请写出计算过程。,not-generated
hjb-primary-ds-v1-p6-088,P6,六年级下册,比与比例,multiple-choice,Foundation,A_required,ratio_proportion_model,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪组比能与2:3组成比例？,not-generated
hjb-primary-ds-v1-p6-089,P6,六年级下册,比与比例,fill-in,Challenge,C_optional_or_text_only,time_clock,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,在比例尺为1:5000000的地图上，量得甲、乙两城的距离是4.8厘米。一辆汽车以每小时80千米的速度从甲城开往乙城，需要多少小时？,not-generated
hjb-primary-ds-v1-p6-090,P6,六年级下册,比与比例,short-answer,Core,C_optional_or_text_only,ratio_proportion_model,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,一种混凝土由水泥、沙子和石子按2:3:5的质量比配制而成。现在要配制这种混凝土200吨，需要水泥多少吨？请写出计算过程。,not-generated
hjb-primary-ds-v1-p6-091,P6,六年级下册,圆与扇形,multiple-choice,Foundation,B_strong_recommended,circle_sector_model,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个圆的半径是4厘米，下列说法正确的是（ ）。,not-generated
hjb-primary-ds-v1-p6-092,P6,六年级下册,圆与扇形,fill-in,Challenge,B_strong_recommended,circle_sector_model,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,在一个圆中，圆心角为60°的扇形面积是6π平方厘米，这个圆的半径是______厘米。,not-generated
hjb-primary-ds-v1-p6-093,P6,六年级下册,圆与扇形,short-answer,Core,B_strong_recommended,circle_sector_model,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个圆的周长是18.84厘米，它的面积是多少平方厘米？（π取3.14）,not-generated
hjb-primary-ds-v1-p6-094,P6,六年级下册,圆与扇形,multiple-choice,Foundation,A_required,circle_sector_model,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面关于扇形的说法，正确的是（ ）。,not-generated
hjb-primary-ds-v1-p6-095,P6,六年级下册,圆与扇形,fill-in,Challenge,B_strong_recommended,circle_sector_model,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个扇形的半径是5厘米，圆心角是72°，它的弧长是______厘米。（π取3.14，结果保留一位小数）,not-generated
hjb-primary-ds-v1-p6-096,P6,六年级下册,圆与扇形,short-answer,Core,B_strong_recommended,circle_sector_model,P5-P6 题目包含几何/统计/体积等视觉对象；配图可提升建模、空间想象和后续 GPT Image2 生成复用价值。,一个圆的直径是10厘米，从圆中剪下一个圆心角为90°的扇形。这个扇形的面积是多少平方厘米？（π取3.14）,not-generated
hjb-primary-ds-v1-p6-097,P6,六年级下册,圆与扇形,multiple-choice,Foundation,A_required,circle_sector_model,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,一个圆的半径是4厘米，下面说法正确的是（ ）。,not-generated
