id,grade,topicId,topicTitleZhHans,volume,chapter,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,examPatternCardIds,sourceDistanceStatus,mathQaStatus,terminologyQaStatus,reviewNotes
hjb-high-ds-v4-s6-247,S6,hjb-high-s6-成对数据的统计分析,成对数据的统计分析,选择性必修 第二册,成对数据的统计分析,bivariate-data | correlation | linear-regression | independence-test,Challenge,multiple-choice,V4修复变式1247：选择：一组数据为 2，12，22，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。,22 | 20 | 21 | 19,20,20,原平均数为 (2+12+22)/3=12。加入 x 后平均数为 12+2=14，所以 x=4×14-(2+12+22)=20。,hjb-high-selective-2-bivariate-data,hjb-high-selective-2-bivariate-data-unit-core | hjb-high-selective-2-bivariate-data-unit-challenge | pep-high-exam-bivariate-data,passed-auto-source-scan,pending-manual-re-review,pending-manual-re-review,V4 remediated candidate row; issue classes addressed: difficulty-rigor-p2 | statistics-richness. Original V4 package remains frozen; S18 manual re-review required before app integration.
hjb-high-ds-v4-s6-248,S6,hjb-high-s6-成对数据的统计分析,成对数据的统计分析,选择性必修 第二册,成对数据的统计分析,bivariate-data | correlation | linear-regression | independence-test,Foundation,fill-in,V4修复变式1248：填空：一组数据为 2，14，26，求这组数据的平均数。,,14,14,三数等差，中间数就是平均数，所以平均数为 14。,hjb-high-selective-2-bivariate-data,hjb-high-selective-2-bivariate-data-unit-core | hjb-high-selective-2-bivariate-data-unit-challenge | pep-high-exam-bivariate-data,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s6-249,S6,hjb-high-s6-成对数据的统计分析,成对数据的统计分析,选择性必修 第二册,成对数据的统计分析,bivariate-data | correlation | linear-regression | independence-test,Core,short-answer,V4修复变式1249：解答：一组数据为 2，6，10，求这组数据的平均数。,,6,6,三数等差，中间数就是平均数，所以平均数为 6。,hjb-high-selective-2-bivariate-data,hjb-high-selective-2-bivariate-data-unit-core | hjb-high-selective-2-bivariate-data-unit-challenge | pep-high-exam-bivariate-data,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s6-250,S6,hjb-high-s6-成对数据的统计分析,成对数据的统计分析,选择性必修 第二册,成对数据的统计分析,bivariate-data | correlation | linear-regression | independence-test,Challenge,multiple-choice,V4修复变式1250：选择：一组数据为 5，13，21，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。,23 | 21 | 22 | 20,21,21,原平均数为 (5+13+21)/3=13。加入 x 后平均数为 13+2=15，所以 x=4×15-(5+13+21)=21。,hjb-high-selective-2-bivariate-data,hjb-high-selective-2-bivariate-data-unit-core | hjb-high-selective-2-bivariate-data-unit-challenge | pep-high-exam-bivariate-data,passed-auto-source-scan,pending-manual-re-review,pending-manual-re-review,V4 remediated candidate row; issue classes addressed: difficulty-rigor-p2 | statistics-richness. Original V4 package remains frozen; S18 manual re-review required before app integration.
hjb-high-ds-v4-s6-251,S6,hjb-high-s6-成对数据的统计分析,成对数据的统计分析,选择性必修 第二册,成对数据的统计分析,bivariate-data | correlation | linear-regression | independence-test,Foundation,fill-in,V4修复变式1251：填空：一组数据为 7，8，9，求这组数据的平均数。,,8,8,三数等差，中间数就是平均数，所以平均数为 8。,hjb-high-selective-2-bivariate-data,hjb-high-selective-2-bivariate-data-unit-core | hjb-high-selective-2-bivariate-data-unit-challenge | pep-high-exam-bivariate-data,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s6-252,S6,hjb-high-s6-成对数据的统计分析,成对数据的统计分析,选择性必修 第二册,成对数据的统计分析,bivariate-data | correlation | linear-regression | independence-test,Core,short-answer,V4修复变式1252：解答：一组数据为 9，21，33，求这组数据的平均数。,,21,21,三数等差，中间数就是平均数，所以平均数为 21。,hjb-high-selective-2-bivariate-data,hjb-high-selective-2-bivariate-data-unit-core | hjb-high-selective-2-bivariate-data-unit-challenge | pep-high-exam-bivariate-data,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s6-253,S6,hjb-high-s6-成对数据的统计分析,成对数据的统计分析,选择性必修 第二册,成对数据的统计分析,bivariate-data | correlation | linear-regression | independence-test,Challenge,multiple-choice,V4修复变式1253：选择：一组数据为 6，12，18，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。,19 | 22 | 20 | 21,20,20,原平均数为 (6+12+18)/3=12。加入 x 后平均数为 12+2=14，所以 x=4×14-(6+12+18)=20。,hjb-high-selective-2-bivariate-data,hjb-high-selective-2-bivariate-data-unit-core | hjb-high-selective-2-bivariate-data-unit-challenge | pep-high-exam-bivariate-data,passed-auto-source-scan,pending-manual-re-review,pending-manual-re-review,V4 remediated candidate row; issue classes addressed: difficulty-rigor-p2 | statistics-richness. Original V4 package remains frozen; S18 manual re-review required before app integration.
hjb-high-ds-v4-s6-254,S6,hjb-high-s6-成对数据的统计分析,成对数据的统计分析,选择性必修 第二册,成对数据的统计分析,bivariate-data | correlation | linear-regression | independence-test,Foundation,fill-in,V4修复变式1254：填空：一组数据为 5，6，7，求这组数据的平均数。,,6,6,三数等差，中间数就是平均数，所以平均数为 6。,hjb-high-selective-2-bivariate-data,hjb-high-selective-2-bivariate-data-unit-core | hjb-high-selective-2-bivariate-data-unit-challenge | pep-high-exam-bivariate-data,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s6-255,S6,hjb-high-s6-成对数据的统计分析,成对数据的统计分析,选择性必修 第二册,成对数据的统计分析,bivariate-data | correlation | linear-regression | independence-test,Core,short-answer,V4修复变式1255：解答：一组数据为 6，13，20，求这组数据的平均数。,,13,13,三数等差，中间数就是平均数，所以平均数为 13。,hjb-high-selective-2-bivariate-data,hjb-high-selective-2-bivariate-data-unit-core | hjb-high-selective-2-bivariate-data-unit-challenge | pep-high-exam-bivariate-data,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s6-256,S6,hjb-high-s6-成对数据的统计分析,成对数据的统计分析,选择性必修 第二册,成对数据的统计分析,bivariate-data | correlation | linear-regression | independence-test,Challenge,multiple-choice,V4修复变式1256：选择：一组数据为 4，16，28，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。,25 | 23 | 26 | 24,24,24,原平均数为 (4+16+28)/3=16。加入 x 后平均数为 16+2=18，所以 x=4×18-(4+16+28)=24。,hjb-high-selective-2-bivariate-data,hjb-high-selective-2-bivariate-data-unit-core | hjb-high-selective-2-bivariate-data-unit-challenge | pep-high-exam-bivariate-data,passed-auto-source-scan,pending-manual-re-review,pending-manual-re-review,V4 remediated candidate row; issue classes addressed: difficulty-rigor-p2 | statistics-richness. Original V4 package remains frozen; S18 manual re-review required before app integration.
hjb-high-ds-v4-s6-257,S6,hjb-high-s6-成对数据的统计分析,成对数据的统计分析,选择性必修 第二册,成对数据的统计分析,bivariate-data | correlation | linear-regression | independence-test,Foundation,fill-in,V4修复变式1257：填空：一组数据为 9，20，31，求这组数据的平均数。,,20,20,三数等差，中间数就是平均数，所以平均数为 20。,hjb-high-selective-2-bivariate-data,hjb-high-selective-2-bivariate-data-unit-core | hjb-high-selective-2-bivariate-data-unit-challenge | pep-high-exam-bivariate-data,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s6-258,S6,hjb-high-s6-成对数据的统计分析,成对数据的统计分析,选择性必修 第二册,成对数据的统计分析,bivariate-data | correlation | linear-regression | independence-test,Core,short-answer,V4修复变式1258：解答：一组数据为 12，16，20，求这组数据的平均数。,,16,16,三数等差，中间数就是平均数，所以平均数为 16。,hjb-high-selective-2-bivariate-data,hjb-high-selective-2-bivariate-data-unit-core | hjb-high-selective-2-bivariate-data-unit-challenge | pep-high-exam-bivariate-data,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s6-259,S6,hjb-high-s6-成对数据的统计分析,成对数据的统计分析,选择性必修 第二册,成对数据的统计分析,bivariate-data | correlation | linear-regression | independence-test,Challenge,multiple-choice,V4修复变式1259：选择：一组数据为 6，7，8，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。,15 | 16 | 14 | 17,15,15,原平均数为 (6+7+8)/3=7。加入 x 后平均数为 7+2=9，所以 x=4×9-(6+7+8)=15。,hjb-high-selective-2-bivariate-data,hjb-high-selective-2-bivariate-data-unit-core | hjb-high-selective-2-bivariate-data-unit-challenge | pep-high-exam-bivariate-data,passed-auto-source-scan,pending-manual-re-review,pending-manual-re-review,V4 remediated candidate row; issue classes addressed: difficulty-rigor-p2 | statistics-richness. Original V4 package remains frozen; S18 manual re-review required before app integration.
hjb-high-ds-v4-s6-260,S6,hjb-high-s6-成对数据的统计分析,成对数据的统计分析,选择性必修 第二册,成对数据的统计分析,bivariate-data | correlation | linear-regression | independence-test,Foundation,fill-in,V4修复变式1260：填空：一组数据为 8，13，18，求这组数据的平均数。,,13,13,三数等差，中间数就是平均数，所以平均数为 13。,hjb-high-selective-2-bivariate-data,hjb-high-selective-2-bivariate-data-unit-core | hjb-high-selective-2-bivariate-data-unit-challenge | pep-high-exam-bivariate-data,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
