batch,questionId,grade,topicId,type,difficulty,qualityScore,knowledgeMatchScore,solvabilityScore,overallScore,evidenceCardIds,examPatternCardIds,riskFlags,reviewRecommendation
rag-v3,pep-high-s6-rag3-mc-038,S6,pep-high-s6-random-variables,multiple-choice,Exam,100,100,100,100,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,pep-high-exam-counting-distributions|pep-high-exam-conditional-probability-models,,pass
rag-v3,pep-high-s6-rag3-mc-039,S6,pep-high-s6-random-variables,multiple-choice,Exam,100,100,100,100,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,pep-high-exam-counting-distributions|pep-high-exam-conditional-probability-models,,pass
rag-v3,pep-high-s6-rag3-mc-040,S6,pep-high-s6-random-variables,multiple-choice,Exam,100,100,100,100,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,pep-high-exam-counting-distributions|pep-high-exam-conditional-probability-models,,pass
rag-v3,pep-high-s6-rag3-mc-041,S6,pep-high-s6-random-variables,multiple-choice,Exam,100,100,100,100,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,pep-high-exam-counting-distributions|pep-high-exam-conditional-probability-models,,pass
rag-v3,pep-high-s6-rag3-mc-042,S6,pep-high-s6-random-variables,multiple-choice,Exam,100,100,100,100,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,pep-high-exam-counting-distributions|pep-high-exam-conditional-probability-models,,pass
rag-v3,pep-high-s6-rag3-mc-043,S6,pep-high-s6-random-variables,multiple-choice,Exam,100,100,100,100,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,pep-high-exam-counting-distributions|pep-high-exam-conditional-probability-models,,pass
rag-v3,pep-high-s6-rag3-mc-044,S6,pep-high-s6-random-variables,multiple-choice,Exam,100,100,100,100,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,pep-high-exam-counting-distributions|pep-high-exam-conditional-probability-models,,pass
rag-v3,pep-high-s6-rag3-mc-045,S6,pep-high-s6-random-variables,multiple-choice,Exam,100,100,100,100,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,pep-high-exam-counting-distributions|pep-high-exam-conditional-probability-models,,pass
rag-v3,pep-high-s6-rag3-mc-046,S6,pep-high-s6-random-variables,multiple-choice,Exam,100,100,100,100,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,pep-high-exam-counting-distributions|pep-high-exam-conditional-probability-models,,pass
rag-v3,pep-high-s6-rag3-mc-047,S6,pep-high-s6-random-variables,multiple-choice,Exam,100,100,100,100,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,pep-high-exam-counting-distributions|pep-high-exam-conditional-probability-models,,pass
rag-v3,pep-high-s6-rag3-mc-048,S6,pep-high-s6-random-variables,multiple-choice,Exam,100,100,100,100,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,pep-high-exam-counting-distributions|pep-high-exam-conditional-probability-models,,pass
rag-v3,pep-high-s6-rag3-mc-049,S6,pep-high-s6-random-variables,multiple-choice,Exam,100,100,100,100,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,pep-high-exam-counting-distributions|pep-high-exam-conditional-probability-models,,pass
rag-v3,pep-high-s6-rag3-mc-050,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-051,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-052,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-053,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-054,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-055,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-056,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-057,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-058,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-059,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-060,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-061,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-062,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-063,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-064,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-065,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-066,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-067,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-068,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-069,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-070,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-071,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-072,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-073,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,100,100,100,100,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,,pass
rag-v3,pep-high-s6-rag3-mc-074,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,,pass
rag-v3,pep-high-s6-rag3-mc-075,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-076,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-077,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-078,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,,pass
rag-v3,pep-high-s6-rag3-mc-079,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,,pass
rag-v3,pep-high-s6-rag3-mc-080,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,,pass
rag-v3,pep-high-s6-rag3-mc-081,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,,pass
rag-v3,pep-high-s6-rag3-mc-082,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-083,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-084,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-085,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,,pass
rag-v3,pep-high-s6-rag3-mc-086,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,,pass
rag-v3,pep-high-s6-rag3-mc-087,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,,pass
rag-v3,pep-high-s6-rag3-mc-088,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,,pass
rag-v3,pep-high-s6-rag3-mc-089,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-090,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-091,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-092,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,,pass
rag-v3,pep-high-s6-rag3-mc-093,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,,pass
rag-v3,pep-high-s6-rag3-mc-094,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,,pass
rag-v3,pep-high-s6-rag3-mc-095,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,,pass
rag-v3,pep-high-s6-rag3-mc-096,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-097,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-098,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-099,S6,pep-high-s6-analytic-geometry-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-100,S6,pep-high-s6-analytic-geometry-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-101,S6,pep-high-s6-analytic-geometry-synthesis,multiple-choice,Challenge,92,100,100,97.3,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster,sample-review
rag-v3,pep-high-s6-rag3-mc-102,S6,pep-high-s6-analytic-geometry-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,,pass
rag-v3,pep-high-s6-rag3-mc-103,S6,pep-high-s6-analytic-geometry-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,,pass
rag-v3,pep-high-s6-rag3-mc-104,S6,pep-high-s6-analytic-geometry-synthesis,multiple-choice,Challenge,100,100,100,100,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,,pass
