id,bank,grade,type,gradeAppropriate,solvable,answerCorrect,display,notes
us-ca-g6-g12-v2-p6-c01-q25,US/US_CA_MATH,P6,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c01-q30,US/US_CA_MATH,P6,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c01-q35,US/US_CA_MATH,P6,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c01-q40,US/US_CA_MATH,P6,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c02-q05,US/US_CA_MATH,P6,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c02-q10,US/US_CA_MATH,P6,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c02-q15,US/US_CA_MATH,P6,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c02-q20,US/US_CA_MATH,P6,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c02-q25,US/US_CA_MATH,P6,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c02-q30,US/US_CA_MATH,P6,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c02-q35,US/US_CA_MATH,P6,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c02-q40,US/US_CA_MATH,P6,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c03-q05,US/US_CA_MATH,P6,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c03-q10,US/US_CA_MATH,P6,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c03-q15,US/US_CA_MATH,P6,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c03-q20,US/US_CA_MATH,P6,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c03-q25,US/US_CA_MATH,P6,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c03-q30,US/US_CA_MATH,P6,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c03-q35,US/US_CA_MATH,P6,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c03-q40,US/US_CA_MATH,P6,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c04-q06,US/US_CA_MATH,P6,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c04-q10,US/US_CA_MATH,P6,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c04-q16,US/US_CA_MATH,P6,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c04-q20,US/US_CA_MATH,P6,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c04-q26,US/US_CA_MATH,P6,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c04-q30,US/US_CA_MATH,P6,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c04-q36,US/US_CA_MATH,P6,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c04-q40,US/US_CA_MATH,P6,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c05-q05,US/US_CA_MATH,P6,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c05-q10,US/US_CA_MATH,P6,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c05-q15,US/US_CA_MATH,P6,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c05-q20,US/US_CA_MATH,P6,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c05-q25,US/US_CA_MATH,P6,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c05-q30,US/US_CA_MATH,P6,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c05-q35,US/US_CA_MATH,P6,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-p6-c05-q40,US/US_CA_MATH,P6,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c01-q01,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c01-q04,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c01-q08,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c01-q11,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c01-q14,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c01-q18,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c01-q21,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c01-q24,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c01-q28,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c01-q31,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c01-q34,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c01-q38,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c01-q41,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c02-q01,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c02-q04,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c02-q08,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c02-q11,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c02-q14,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c02-q18,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c02-q21,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c02-q24,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c02-q28,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c02-q31,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c02-q34,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c02-q38,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c02-q41,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c03-q01,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c03-q04,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c03-q08,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c03-q11,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c03-q14,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c03-q18,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c03-q21,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c03-q24,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c03-q28,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c03-q31,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c03-q34,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c03-q38,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c03-q41,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c04-q06,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c04-q08,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c04-q10,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c04-q16,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c04-q18,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c04-q20,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c04-q26,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c04-q28,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c04-q30,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c04-q36,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c04-q38,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c04-q40,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c05-q01,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c05-q05,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c05-q10,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c05-q11,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c05-q15,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c05-q20,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c05-q21,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c05-q25,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c05-q30,US/US_CA_MATH,S1,short-answer,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c05-q31,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s1-c05-q35,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c05-q40,US/US_CA_MATH,S1,multiple-choice,fail,pass,pass,pass,above-grade:function-notation
us-ca-g6-g12-v2-s1-c05-q41,US/US_CA_MATH,S1,fill-in,fail,pass,pass,pass,below-grade:trivial-mean
us-ca-g6-g12-v2-s2-c01-q04,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c01-q08,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c01-q14,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c01-q18,US/US_CA_MATH,S2,short-answer,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c01-q24,US/US_CA_MATH,S2,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c01-q28,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c01-q34,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c01-q38,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c02-q04,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c02-q08,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c02-q14,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c02-q18,US/US_CA_MATH,S2,short-answer,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c02-q24,US/US_CA_MATH,S2,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c02-q28,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c02-q34,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c02-q38,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c03-q04,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c03-q08,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c03-q14,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c03-q18,US/US_CA_MATH,S2,short-answer,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c03-q24,US/US_CA_MATH,S2,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c03-q28,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c03-q34,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c03-q38,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c04-q04,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c04-q08,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c04-q14,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c04-q18,US/US_CA_MATH,S2,short-answer,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c04-q24,US/US_CA_MATH,S2,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c04-q28,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c04-q34,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c04-q38,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c05-q04,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c05-q08,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c05-q14,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c05-q18,US/US_CA_MATH,S2,short-answer,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c05-q24,US/US_CA_MATH,S2,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c05-q28,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c05-q34,US/US_CA_MATH,S2,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s2-c05-q38,US/US_CA_MATH,S2,fill-in,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q03,US/US_CA_MATH,S3,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q04,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q07,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q08,US/US_CA_MATH,S3,fill-in,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q09,US/US_CA_MATH,S3,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q13,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q14,US/US_CA_MATH,S3,fill-in,fail,pass,pass,pass,ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q17,US/US_CA_MATH,S3,fill-in,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q18,US/US_CA_MATH,S3,short-answer,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q19,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q23,US/US_CA_MATH,S3,fill-in,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q24,US/US_CA_MATH,S3,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q27,US/US_CA_MATH,S3,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q28,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q29,US/US_CA_MATH,S3,fill-in,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q33,US/US_CA_MATH,S3,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q34,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q37,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q38,US/US_CA_MATH,S3,fill-in,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q39,US/US_CA_MATH,S3,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c01-q43,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q03,US/US_CA_MATH,S3,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q04,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q07,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q08,US/US_CA_MATH,S3,fill-in,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q09,US/US_CA_MATH,S3,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q13,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q14,US/US_CA_MATH,S3,fill-in,fail,pass,pass,pass,ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q17,US/US_CA_MATH,S3,fill-in,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q18,US/US_CA_MATH,S3,short-answer,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q19,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q23,US/US_CA_MATH,S3,fill-in,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q24,US/US_CA_MATH,S3,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q27,US/US_CA_MATH,S3,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q28,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q29,US/US_CA_MATH,S3,fill-in,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q33,US/US_CA_MATH,S3,short-answer,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q34,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 3 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q37,US/US_CA_MATH,S3,multiple-choice,fail,pass,pass,pass,ca-v2-checkpoint-template 2 grades below assigned grade
us-ca-g6-g12-v2-s3-c02-q38,US/US_CA_MATH,S3,fill-in,fail,pass,pass,pass,below-grade:trivial-mean | ca-v2-checkpoint-template 3 grades below assigned grade
