questionId,grade,semester,topicId,unitTitle,questionType,difficulty,promptZhHans,answer,illustrationCategory,categoryLabelZh,illustrationPhase,gptImage2Batch,templateFamilyId,templateKey,normalizedPromptTemplate,suggestedImageKind,exactMathLabelsNeeded,notes
pep-junior-v2-s1-k04-fi-001,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为89°，另一个同位角为____。,89°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-001,plane_geometry | pep-junior-s1-lower-lines-coordinates | fill-in | 两条平行直线被一条截线所截，N组同位角中N个角为#°，另N个同位角为____。,两条平行直线被一条截线所截，N组同位角中N个角为#°，另N个同位角为____。,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s3-k10-mc-026,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Foundation,解方程：(x-14)(x-22)=0。,x=14或x=22,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-027,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Foundation,解方程：(x-15)(x-24)=0。,x=15或x=24,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-028,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Foundation,解方程：(x-16)(x-26)=0。,x=16或x=26,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-029,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Foundation,解方程：(x-17)(x-28)=0。,x=17或x=28,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-030,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Foundation,解方程：(x-18)(x-30)=0。,x=18或x=30,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-031,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-19)(x-21)=0。,x=19或x=21,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-032,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-20)(x-23)=0。,x=20或x=23,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-033,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-21)(x-25)=0。,x=21或x=25,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-034,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-22)(x-27)=0。,x=22或x=27,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-035,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-23)(x-29)=0。,x=23或x=29,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-036,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-1)(x-8)=0。,x=1或x=8,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-037,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-2)(x-10)=0。,x=2或x=10,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-038,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-3)(x-12)=0。,x=3或x=12,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-039,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-4)(x-14)=0。,x=4或x=14,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-040,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-5)(x-16)=0。,x=5或x=16,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-041,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-6)(x-18)=0。,x=6或x=18,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-042,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-7)(x-9)=0。,x=7或x=9,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-043,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-8)(x-11)=0。,x=8或x=11,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-044,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-9)(x-13)=0。,x=9或x=13,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-045,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-10)(x-15)=0。,x=10或x=15,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-046,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-11)(x-17)=0。,x=11或x=17,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-047,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-12)(x-19)=0。,x=12或x=19,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-048,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-13)(x-21)=0。,x=13或x=21,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-049,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-14)(x-23)=0。,x=14或x=23,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-050,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-15)(x-25)=0。,x=15或x=25,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-051,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-16)(x-27)=0。,x=16或x=27,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-052,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-17)(x-29)=0。,x=17或x=29,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-053,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-18)(x-20)=0。,x=18或x=20,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-054,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-19)(x-22)=0。,x=19或x=22,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
pep-junior-v2-s3-k10-mc-055,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Core,解方程：(x-20)(x-24)=0。,x=20或x=24,text_only,纯文字/代数题,not-needed,not-planned,pep-junior-illustration-template-035,text_only | pep-junior-s3-upper-quadratics-circle-probability | multiple-choice | 解方程：(x#)(x#)=#。,解方程：(x#)(x#)=#。,none,not applicable,Do not send to GPT Image2 unless a later pedagogy review chooses optional teaching art.
