sourceBatch,sourceFile,sourceBatchFileId,questionId,grade,semester,unitTitle,topicId,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,examPatternCardIds,independentAnswer,deterministicMathStatus,mathCorrectnessScore,curriculumFitScore,schemaScore,explanationScore,languageScore,diversityScore,sourceSafetyScore,overallScore,directLaunchCandidate,rewriteRecommended,reviewRecommendation,blockerFlags,riskFlags
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-018,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第18小组：140的25%是多少？,40 | 30 | 105 | 35,35,35,25%表示25/100，所以140x25/100=35。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-challenge-problem-solving,35,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-019,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第19小组：150的50%是多少？,70 | 76 | 75 | 80,75,75,50%表示50/100，所以150x50/100=75。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-fraction-ratio-operations,75,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-020,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第20小组：160的10%是多少？,144 | 16 | 21 | 11,16,16,10%表示10/100，所以160x10/100=16。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-circle-geometry,16,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-021,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,美术柜准备180个材料，其中25%已经分类。已经分类多少个？,45 | 50 | 40 | 135,45,45,25%表示25/100，所以180x25/100=45。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-percent-data,45,checked,100,100,100,100,80,100,100,98,true,false,pass,,
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-022,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第22小组：180的25%是多少？,50 | 40 | 135 | 45,45,45,25%表示25/100，所以180x25/100=45。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-position-direction,45,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-023,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第23小组：190的50%是多少？,90 | 96 | 95 | 100,95,95,50%表示50/100，所以190x50/100=95。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-integrated-midterm-final,95,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-024,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第24小组：80的10%是多少？,72 | 8 | 13 | 3,8,8,10%表示10/100，所以80x10/100=8。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-challenge-problem-solving,8,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-025,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第25小组：90的20%是多少？,18 | 23 | 13 | 72,18,18,20%表示20/100，所以90x20/100=18。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-fraction-ratio-operations,18,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-026,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第26小组：100的25%是多少？,30 | 20 | 75 | 25,25,25,25%表示25/100，所以100x25/100=25。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-circle-geometry,25,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-027,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第27小组：110的50%是多少？,50 | 56 | 55 | 60,55,55,50%表示50/100，所以110x50/100=55。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-percent-data,55,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-028,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第28小组：120的10%是多少？,108 | 12 | 17 | 7,12,12,10%表示10/100，所以120x10/100=12。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-position-direction,12,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-029,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第29小组：130的20%是多少？,26 | 31 | 21 | 104,26,26,20%表示20/100，所以130x20/100=26。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-integrated-midterm-final,26,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-030,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第30小组：140的25%是多少？,40 | 30 | 105 | 35,35,35,25%表示25/100，所以140x25/100=35。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-challenge-problem-solving,35,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-031,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第31小组：150的50%是多少？,70 | 76 | 75 | 80,75,75,50%表示50/100，所以150x50/100=75。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-fraction-ratio-operations,75,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-032,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第32小组：160的10%是多少？,144 | 16 | 21 | 11,16,16,10%表示10/100，所以160x10/100=16。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-circle-geometry,16,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-033,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第33小组：170的20%是多少？,34 | 39 | 29 | 136,34,34,20%表示20/100，所以170x20/100=34。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-percent-data,34,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-034,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第34小组：180的25%是多少？,50 | 40 | 135 | 45,45,45,25%表示25/100，所以180x25/100=45。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-position-direction,45,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-035,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第35小组：190的50%是多少？,90 | 96 | 95 | 100,95,95,50%表示50/100，所以190x50/100=95。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-integrated-midterm-final,95,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-036,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第36小组：80的10%是多少？,72 | 8 | 13 | 3,8,8,10%表示10/100，所以80x10/100=8。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-challenge-problem-solving,8,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-037,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第37小组：90的20%是多少？,18 | 23 | 13 | 72,18,18,20%表示20/100，所以90x20/100=18。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-fraction-ratio-operations,18,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-038,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第38小组：100的25%是多少？,30 | 20 | 75 | 25,25,25,25%表示25/100，所以100x25/100=25。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-circle-geometry,25,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-039,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第39小组：110的50%是多少？,50 | 56 | 55 | 60,55,55,50%表示50/100，所以110x50/100=55。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-percent-data,55,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-040,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第40小组：120的10%是多少？,108 | 12 | 17 | 7,12,12,10%表示10/100，所以120x10/100=12。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-position-direction,12,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-041,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,一份调查共有150人参加，50%选择了A项。选择A项的有多少人？,75 | 80 | 70 | 76,75,75,50%表示50/100，所以150x50/100=75。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-integrated-midterm-final,75,checked,100,100,100,100,80,100,100,98,true,false,pass,,
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-042,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第42小组：140的25%是多少？,40 | 30 | 105 | 35,35,35,25%表示25/100，所以140x25/100=35。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-challenge-problem-solving,35,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-043,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第43小组：150的50%是多少？,70 | 76 | 75 | 80,75,75,50%表示50/100，所以150x50/100=75。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-fraction-ratio-operations,75,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-044,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第44小组：160的10%是多少？,144 | 16 | 21 | 11,16,16,10%表示10/100，所以160x10/100=16。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-circle-geometry,16,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-045,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第45小组：170的20%是多少？,34 | 39 | 29 | 136,34,34,20%表示20/100，所以170x20/100=34。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-percent-data,34,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-046,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第46小组：180的25%是多少？,50 | 40 | 135 | 45,45,45,25%表示25/100，所以180x25/100=45。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-position-direction,45,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-047,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第47小组：190的50%是多少？,90 | 96 | 95 | 100,95,95,50%表示50/100，所以190x50/100=95。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-integrated-midterm-final,95,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-048,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第48小组：80的10%是多少？,72 | 8 | 13 | 3,8,8,10%表示10/100，所以80x10/100=8。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-challenge-problem-solving,8,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-049,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第49小组：90的20%是多少？,18 | 23 | 13 | 72,18,18,20%表示20/100，所以90x20/100=18。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-fraction-ratio-operations,18,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-050,P6,upper,分数运算与百分数,pep-primary-p6-upper-percent-fractions,,Foundation,multiple-choice,第50小组：100的25%是多少？,30 | 20 | 75 | 25,25,25,25%表示25/100，所以100x25/100=25。,pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-circle-geometry,25,checked,100,100,100,100,60,78,100,93.8,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-051,P6,upper,位置与数据表达,pep-primary-p6-upper-coordinate-data,,Foundation,multiple-choice,第51小组：点A的横坐标是-1，纵坐标是-2，请写出它的数对。,"(-1, -1) | (0, -2) | (-1, -2) | (-2, -1)","(-1, -2)","(-1, -2)","数对按（横坐标，纵坐标）书写，所以A是(-1, -2)。",pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-percent-data,"(-1, -2)",checked,100,100,100,100,100,100,100,100,true,false,pass,,
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-052,P6,upper,位置与数据表达,pep-primary-p6-upper-coordinate-data,,Foundation,multiple-choice,第52小组：点A的横坐标是0，纵坐标是0，请写出它的数对。,"(0, 0)1 | (0, 0) | (0, 1) | (1, 0)","(0, 0)","(0, 0)","数对按（横坐标，纵坐标）书写，所以A是(0, 0)。",pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-position-direction,"(0, 0)",checked,100,100,100,100,100,86,100,98.6,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p6-u-mc-053,P6,upper,位置与数据表达,pep-primary-p6-upper-coordinate-data,,Foundation,multiple-choice,第53小组：点A的横坐标是1，纵坐标是2，请写出它的数对。,"(1, 2) | (2, 1) | (1, 3) | (2, 2)","(1, 2)","(1, 2)","数对按（横坐标，纵坐标）书写，所以A是(1, 2)。",pep-primary-p6-upper-percent-position-data,pep-primary-p6-upper-paper-integrated-midterm-final,"(1, 2)",checked,100,100,100,100,100,86,100,98.6,true,false,pass,,near-duplicate-template-cluster
