questionId,grade,topicId,type,storedAnswer,acceptedAnswers,independentAnswer,solvableStatus,answerMatchStatus,confidence,issueType,recommendedAction,singleReviewApplied,note
pep-primary-p1-u-mc-001,P1,pep-primary-p1-upper-number-sense,multiple-choice,3,,3,pass,pass,high,none,pass,false,Stage A: 14-11=3，选项中有3，题目清晰可解。 | Stage B: 独立答案与题库答案一致
pep-primary-p6-u-mc-056,P6,pep-primary-p6-upper-coordinate-data,multiple-choice,"(-3, 2)",,"(-3, 2)",pass,pass,high,none,pass,false,"Stage A: 横坐标-3，纵坐标2，数对为(-3, 2)。 | Stage B: 独立答案与题库答案一致"
pep-primary-p6-u-mc-057,P6,pep-primary-p6-upper-coordinate-data,multiple-choice,"(-2, -2)",,"(-2, -2)",pass,pass,high,none,pass,true,"Stage A: 选项中有(-2, -2)和(-2, -2)1，后者可能是录入错误，正确答案应为(-2, -2)。 | Stage B: 独立答案与题库答案一致，选项虽有异常但答案匹配 | 复审: 题目明确，独立答案与题库答案一致，选项虽有疑似录入错误但不影响正确选项的识别。"
pep-primary-p6-u-mc-058,P6,pep-primary-p6-upper-coordinate-data,multiple-choice,"(-1, 0)",,"(-1, 0)",pass,pass,high,none,pass,false,"Stage A: 横坐标-1，纵坐标0，数对为(-1, 0)。 | Stage B: 独立答案与题库答案一致"
pep-primary-p6-u-mc-059,P6,pep-primary-p6-upper-coordinate-data,multiple-choice,"(0, 2)",,"(0, 2)",pass,pass,high,none,pass,false,"Stage A: 横坐标0，纵坐标2，数对为(0, 2)。 | Stage B: 独立答案与题库答案一致"
pep-primary-p6-u-mc-060,P6,pep-primary-p6-upper-coordinate-data,multiple-choice,"(1, -2)",,"(1, -2)",pass,pass,high,none,pass,false,"Stage A: 横坐标1，纵坐标-2，数对为(1, -2)。 | Stage B: 独立答案与题库答案一致"
pep-primary-p6-u-fi-061,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(2, 0)",,"(2,0)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-062,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(3, 2)",,"(3,2)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-063,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-3, -2)",,"(-3,-2)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-064,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-2, 0)",,"(-2,0)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-065,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-1, 2)",,"(-1,2)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-066,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(0, -2)",,"(0,-2)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-067,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(1, 0)",,"(1,0)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-068,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(2, 2)",,"(2,2)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-069,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(3, -2)",,"(3,-2)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-070,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-3, 0)",,"(-3,0)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-071,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-2, 2)",,"(-2,2)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-072,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-1, -2)",,"(-1,-2)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-073,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(0, 0)",,"(0,0)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-074,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(1, 2)",,"(1,2)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-075,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(2, -2)",,"(2,-2)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-076,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(3, 0)",,"(3,0)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-077,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-3, 2)",,"(-3,2)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-078,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-2, -2)",,"(-2,-2)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-079,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-1, 0)",,"(-1,0)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-080,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(0, 2)",,"(0,2)",pass,pass,high,none,pass,false,Stage A: 直接根据横纵坐标写出数对 | Stage B: 答案一致
pep-primary-p6-u-fi-081,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(1, -2)",,"(1, -2)",pass,pass,high,none,pass,false,"Stage A: 横坐标1，纵坐标-2，数对为(1, -2)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-082,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(2, 0)",,"(2, 0)",pass,pass,high,none,pass,false,"Stage A: 横坐标2，纵坐标0，数对为(2, 0)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-083,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(3, 2)",,"(3, 2)",pass,pass,high,none,pass,false,"Stage A: 横坐标3，纵坐标2，数对为(3, 2)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-084,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-3, -2)",,"(-3, -2)",pass,pass,high,none,pass,false,"Stage A: 横坐标-3，纵坐标-2，数对为(-3, -2)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-085,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-2, 0)",,"(-2, 0)",pass,pass,high,none,pass,false,"Stage A: 横坐标-2，纵坐标0，数对为(-2, 0)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-086,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-1, 2)",,"(-1, 2)",pass,pass,high,none,pass,false,"Stage A: 横坐标-1，纵坐标2，数对为(-1, 2)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-087,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(0, -2)",,"(0, -2)",pass,pass,high,none,pass,false,"Stage A: 横坐标0，纵坐标-2，数对为(0, -2)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-088,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(1, 0)",,"(1, 0)",pass,pass,high,none,pass,false,"Stage A: 横坐标1，纵坐标0，数对为(1, 0)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-089,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(2, 2)",,"(2, 2)",pass,pass,high,none,pass,false,"Stage A: 横坐标2，纵坐标2，数对为(2, 2)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-090,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(3, -2)",,"(3, -2)",pass,pass,high,none,pass,false,"Stage A: 横坐标3，纵坐标-2，数对为(3, -2)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-091,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-3, 0)",,"(-3, 0)",pass,pass,high,none,pass,false,"Stage A: 横坐标-3，纵坐标0，数对为(-3, 0)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-092,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-2, 2)",,"(-2, 2)",pass,pass,high,none,pass,false,"Stage A: 横坐标-2，纵坐标2，数对为(-2, 2)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-093,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-1, -2)",,"(-1, -2)",pass,pass,high,none,pass,false,"Stage A: 横坐标-1，纵坐标-2，数对为(-1, -2)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-094,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(0, 0)",,"(0, 0)",pass,pass,high,none,pass,false,"Stage A: 横坐标0，纵坐标0，数对为(0, 0)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-095,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(1, 2)",,"(1, 2)",pass,pass,high,none,pass,false,"Stage A: 横坐标1，纵坐标2，数对为(1, 2)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-096,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(2, -2)",,"(2, -2)",pass,pass,high,none,pass,false,"Stage A: 横坐标2，纵坐标-2，数对为(2, -2)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-097,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(3, 0)",,"(3, 0)",pass,pass,high,none,pass,false,"Stage A: 横坐标3，纵坐标0，数对为(3, 0)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-098,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-3, 2)",,"(-3, 2)",pass,pass,high,none,pass,false,"Stage A: 横坐标-3，纵坐标2，数对为(-3, 2)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-099,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-2, -2)",,"(-2, -2)",pass,pass,high,none,pass,false,"Stage A: 横坐标-2，纵坐标-2，数对为(-2, -2)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-u-fi-100,P6,pep-primary-p6-upper-coordinate-data,fill-in,"(-1, 0)",,"(-1, 0)",pass,pass,high,none,pass,false,"Stage A: 横坐标-1，纵坐标0，数对为(-1, 0)。 | Stage B: 独立答案与题库答案完全一致"
pep-primary-p6-l-fi-101,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,18升,,18,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，30×3/5=18升。 | Stage B: 独立答案18与题库答案18升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-102,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,9米,,9,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较长段占3/5，15×3/5=9米。 | Stage B: 独立答案9与题库答案9米数值一致，单位米为默认单位，匹配通过
pep-primary-p6-l-fi-103,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,15个,,15,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，人数多的一组占3/5，25×3/5=15个。 | Stage B: 独立答案15与题库答案15个数值一致，单位个为默认单位，匹配通过
pep-primary-p6-l-fi-104,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,18升,,18,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，30×3/5=18升。 | Stage B: 独立答案18与题库答案18升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-105,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,6升,,6,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，10×3/5=6升。 | Stage B: 独立答案6与题库答案6升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-106,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,9升,,9,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，15×3/5=9升。 | Stage B: 独立答案9与题库答案9升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-107,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,12升,,12,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，20×3/5=12升。 | Stage B: 独立答案12与题库答案12升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-108,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,15升,,15,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，25×3/5=15升。 | Stage B: 独立答案15与题库答案15升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-109,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,18升,,18,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，30×3/5=18升。 | Stage B: 独立答案18与题库答案18升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-110,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,6升,,6,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，10×3/5=6升。 | Stage B: 独立答案6与题库答案6升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-111,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,12升,,12,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，20×3/5=12升。 | Stage B: 独立答案12与题库答案12升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-112,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,12升,,12,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，20×3/5=12升。 | Stage B: 独立答案12与题库答案12升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-113,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,15升,,15,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，25×3/5=15升。 | Stage B: 独立答案15与题库答案15升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-114,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,18升,,18,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，30×3/5=18升。 | Stage B: 独立答案18与题库答案18升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-115,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,6升,,6,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，10×3/5=6升。 | Stage B: 独立答案6与题库答案6升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-116,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,9升,,9,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，15×3/5=9升。 | Stage B: 独立答案9与题库答案9升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-117,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,12升,,12,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，20×3/5=12升。 | Stage B: 独立答案12与题库答案12升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-118,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,15升,,15,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，25×3/5=15升。 | Stage B: 独立答案15与题库答案15升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-119,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,18升,,18,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，30×3/5=18升。 | Stage B: 独立答案18与题库答案18升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-120,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,6升,,6,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3/5，10×3/5=6升。 | Stage B: 独立答案6与题库答案6升数值一致，单位升为默认单位，匹配通过
pep-primary-p6-l-fi-121,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,15米,,15,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较长段占3份，25×3/5=15米。 | Stage B: 独立答案15与题库答案15米数值一致，单位米为默认长度单位，视为匹配。
pep-primary-p6-l-fi-122,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,12升,,12,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3份，20×3/5=12升。 | Stage B: 独立答案12与题库答案12升数值一致，单位升为默认容积单位，视为匹配。
pep-primary-p6-l-fi-123,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,15升,,15,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3份，25×3/5=15升。 | Stage B: 独立答案15与题库答案15升数值一致，单位升为默认容积单位，视为匹配。
pep-primary-p6-l-fi-124,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,18升,,18,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3份，30×3/5=18升。 | Stage B: 独立答案18与题库答案18升数值一致，单位升为默认容积单位，视为匹配。
pep-primary-p6-l-fi-125,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,6升,,6,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3份，10×3/5=6升。 | Stage B: 独立答案6与题库答案6升数值一致，单位升为默认容积单位，视为匹配。
pep-primary-p6-l-fi-126,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,9升,,9,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3份，15×3/5=9升。 | Stage B: 独立答案9与题库答案9升数值一致，单位升为默认容积单位，视为匹配。
pep-primary-p6-l-fi-127,P6,pep-primary-p6-lower-ratio-proportion-scale,fill-in,12升,,12,pass,pass,high,none,pass,false,Stage A: 总份数2+3=5，较大份占3份，20×3/5=12升。 | Stage B: 独立答案12与题库答案12升数值一致，单位升为默认容积单位，视为匹配。
