questionId,grade,batch,type,topic,topicId,storedAnswer,acceptedAnswers,independentAnswer,solvableStatus,answerMatchStatus,qaStatus,severity,sourceStatus,notes,recommendedAction
pep-high-s5-rag3-fi-099,S5,rag-v3,fill-in,圆锥曲线的方程,pep-high-s5-conics,20,20,20,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-100,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,22,22,22,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-101,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,25,25,25,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-102,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,58,58,58,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-103,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,33,33,33,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-104,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,16,16,16,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-105,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,68,68,68,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-106,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,39,39,39,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-107,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,18,18,18,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-108,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,35,35,35,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-109,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,50,50,50,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-110,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,20,20,20,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-111,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,45,45,45,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-112,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,24,24,24,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-113,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,27,27,27,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-114,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,60,60,60,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-115,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,30,30,30,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-116,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,13,13,13,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-117,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,70,70,70,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-118,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,41,41,41,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-119,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,20,20,20,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-120,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,32,32,32,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-121,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,47,47,47,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-122,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,22,22,22,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-123,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,47,47,47,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-124,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,26,26,26,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-125,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,24,24,24,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-126,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,57,57,57,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-127,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,32,32,32,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-128,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,15,15,15,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-129,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,72,72,72,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-130,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,38,38,38,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-131,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,17,17,17,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-132,S5,rag-v3,fill-in,数列,pep-high-s5-sequences,34,34,34,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-133,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,8,8,8,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-134,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,8,8,8,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-135,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,3,3,3,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-136,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,21,21,21,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-137,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,8,8,8,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-138,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,27,27,27,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-139,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,3,3,3,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-140,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,10,10,10,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-141,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,8,8,8,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-142,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,23,23,23,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-143,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,13,13,13,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-144,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,6,6,6,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-145,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,1,1,1,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-146,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,19,19,19,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-147,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,6,6,6,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-148,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,32,32,32,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-149,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,1,1,1,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-150,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,15,15,15,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-151,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,6,6,6,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-152,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,21,21,21,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-153,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,11,11,11,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-154,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-155,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,6,6,6,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-156,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,17,17,17,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-157,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,11,11,11,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-158,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,30,30,30,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-159,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,-1,-1,-1,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-160,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,13,13,13,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-161,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-162,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,26,26,26,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-163,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,9,9,9,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-164,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,9,9,9,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-fi-165,S5,rag-v3,fill-in,一元函数的导数及其应用,pep-high-s5-derivatives,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-sa-001,S5,rag-v3,short-answer,空间向量与立体几何,pep-high-s5-space-vectors,36,36,36,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s5-rag3-sa-002,S5,rag-v3,short-answer,空间向量与立体几何,pep-high-s5-space-vectors,38,38,38,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
