reviewDate,reviewer,questionId,grade,semester,unitTitle,type,difficulty,promptZhHans,optionsZhHans,storedAnswer,acceptedAnswers,explanationZhHans,sourceStatus,mathCorrect,answerKeyMatches,explanationMatches,gradeFit,languageOk,classroomUsable,issueType,reviewNotes
2026-05-23,S18-manual-review,pep-primary-p6-lower-038,P6,lower,圆柱表面积,fill-in,Core,一个圆柱的侧面积是 188.4 平方厘米，底面半径是 3 厘米。这个圆柱的高是多少厘米？（π 取 3.14）,,10,10 | 10厘米,圆柱侧面积 = 2πrh，所以高 h = 侧面积 ÷ (2πr) = 188.4 ÷ (2 × 3.14 × 3) = 188.4 ÷ 18.84 = 10 厘米。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-lower-039,P6,lower,比例尺,multiple-choice,Core,下面各组中的两个量，成反比例关系的是（ ）。,一本书的总页数一定，已读页数和未读页数 | 正方形的边长和周长 | 路程一定，速度和时间 | 圆的半径和面积,路程一定，速度和时间,路程一定，速度和时间,反比例关系是乘积一定。路程 = 速度 × 时间，路程一定时，速度和时间成反比例。其他选项：A 是和一定，B 是正比例，D 是不成比例。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-lower-040,P6,lower,数学广角,fill-in,Core,把 8 支铅笔放入 3 个笔筒中，总有一个笔筒至少放入（ ）支铅笔。,,3,3,8 ÷ 3 = 2……2，根据抽屉原理，至少有一个笔筒放入 2 + 1 = 3 支铅笔。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-lower-041,P6,lower,小学数学总复习,multiple-choice,Core,学校图书馆新购进一批图书，其中故事书与科技书的数量比是5:3。如果故事书有120本，那么科技书有多少本？,72本 | 200本 | 75本 | 45本,72本,72本,故事书与科技书的比是5:3，即故事书占5份，科技书占3份。故事书120本对应5份，每份为120÷5=24本。科技书有3份，即24×3=72本。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-lower-042,P6,lower,易错提优,fill-in,Core,一个圆柱形水桶，底面半径是20厘米，高是50厘米。制作这样一个水桶（无盖），至少需要多少平方厘米的铁皮？（π取3.14）,,7536,7536 | 7536平方厘米,无盖圆柱的表面积=侧面积+一个底面积。侧面积=2πrh=2×3.14×20×50=6280平方厘米，底面积=πr²=3.14×20²=1256平方厘米，总面积=6280+1256=7536平方厘米。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-lower-043,P6,lower,负数,multiple-choice,Core,某天，甲地的气温是-5℃，乙地的气温是2℃。下列说法正确的是（ ）。,甲地比乙地冷，因为-5<2 | 甲地比乙地暖和，因为5>2 | 甲地和乙地一样冷 | 无法比较,甲地比乙地冷，因为-5<2,甲地比乙地冷，因为-5<2,负数比较大小：绝对值大的负数反而小。-5℃比0℃低5度，2℃比0℃高2度，因此-5℃<2℃，甲地更冷。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-lower-044,P6,lower,圆柱表面积,fill-in,Core,一个圆柱的底面直径是10厘米，高是8厘米。它的侧面积是多少平方厘米？（π取3.14）,,251.2,251.2 | 251.2平方厘米,侧面积=底面周长×高。底面直径10厘米，半径5厘米，周长=πd=3.14×10=31.4厘米，侧面积=31.4×8=251.2平方厘米。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-lower-045,P6,lower,比例尺,multiple-choice,Core,在一幅比例尺为1:5000000的地图上，量得A、B两城的距离是6厘米。A、B两城的实际距离是多少千米？,30千米 | 300千米 | 3千米 | 3000千米,300千米,300千米,比例尺1:5000000表示图上1厘米代表实际5000000厘米。6厘米代表实际6×5000000=30000000厘米=300千米。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-lower-046,P6,lower,数学广角,fill-in,Core,把红、黄、蓝三种颜色的球各5个放到一个袋子里。至少取出多少个球，才能保证取到两个颜色相同的球？,,4,4 | 4个,最不利情况：先取3个球，每种颜色各一个。再取任意一个球，都会与已有的一种颜色相同，因此至少取4个球。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-lower-048,P6,lower,易错提优,fill-in,Core,一个圆锥形沙堆，底面半径是2米，高是1.5米。如果每立方米沙重1.7吨，这堆沙约重多少吨？（π取3.14，结果保留整数）,,11,11 | 11吨,圆锥体积=1/3×底面积×高=1/3×3.14×2²×1.5=6.28立方米。沙重=6.28×1.7≈10.676吨，保留整数约11吨。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-lower-049,P6,lower,负数,multiple-choice,Core,一种商品打八折出售，比原价便宜了30元。这种商品的原价是多少元？,150元 | 120元 | 240元 | 37.5元,150元,150元,打八折即现价是原价的80%，便宜了原价的20%。20%对应30元，原价=30÷20%=150元。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-lower-050,P6,lower,圆柱表面积,multiple-choice,Core,一个圆柱和一个圆锥等底等高。已知圆柱的体积是60立方厘米，那么圆锥的体积是多少立方厘米？,20立方厘米 | 180立方厘米 | 60立方厘米 | 30立方厘米,20立方厘米,20立方厘米,等底等高的圆锥体积是圆柱体积的1/3。60×1/3=20立方厘米。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-upper-001,P6,upper,分数乘法,multiple-choice,Core,小华有一根彩带，用去了它的 2/5，还剩下 3/5 米。这根彩带原来长多少米？,1 米 | 3/5 米 | 1.5 米 | 2 米,1 米,1 米,用去 2/5，剩下 1 - 2/5 = 3/5，对应 3/5 米。所以原来长度 = (3/5) ÷ (3/5) = 1 米。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-upper-003,P6,upper,百分数应用,short-answer,Challenge,某校六年级有学生 200 人，一次数学测验的优秀率是 25%，良好率是 40%，其余为及格。及格的学生有多少人？,,70,70 | 70人,及格率 = 1 - 25% - 40% = 35%，及格人数 = 200 × 35% = 70 人。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-upper-004,P6,upper,位置与方向,multiple-choice,Exam,小明从家出发，先向东偏北 30° 方向走 400 米到达公园，然后从公园向南偏东 60° 方向走 300 米到达学校。下列说法正确的是（ ）。,小明家在学校北偏西 30° 方向约 500 米处 | 小明家在学校西偏北 30° 方向约 500 米处 | 学校在小明家东偏南 30° 方向约 500 米处 | 学校在小明家南偏东 60° 方向约 500 米处,小明家在学校北偏西 30° 方向约 500 米处,小明家在学校北偏西 30° 方向约 500 米处,根据路线，小明家到学校构成直角三角形的斜边，距离为 √(400²+300²)=500 米。从学校看小明家，方向为北偏西约 30°。,passed-auto-source-scan,no,no,no,yes,yes,reject,answer-error,The two route legs are not a 300-400-500 right triangle; the home-school displacement is about 608 m and the listed direction is wrong.
2026-05-23,S18-manual-review,pep-primary-p6-upper-005,P6,upper,期末综合,fill-in,Core,一个圆的半径扩大到原来的 3 倍，它的周长扩大到原来的（ ）倍，面积扩大到原来的（ ）倍。,,"3,9","3,9 | 3倍,9倍",周长 C=2πr，与半径成正比，扩大 3 倍；面积 S=πr²，与半径平方成正比，扩大 3²=9 倍。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-upper-006,P6,upper,拓展应用,short-answer,Foundation,一桶油连桶重 12 千克，用去一半油后，连桶重 7 千克。原来油重多少千克？桶重多少千克？,,油重10千克，桶重2千克,"油重10千克，桶重2千克 | 10,2",一半油重 12-7=5 千克，原来油重 5×2=10 千克，桶重 12-10=2 千克。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-upper-007,P6,upper,分数乘法,multiple-choice,Challenge,甲、乙两数的比是 3:5，乙、丙两数的比是 4:7。甲、乙、丙三个数的比是（ ）。,12:20:35 | 3:5:7 | 12:15:28 | 6:10:21,12:20:35,12:20:35,甲:乙=3:5=12:20，乙:丙=4:7=20:35，所以甲:乙:丙=12:20:35。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-upper-009,P6,upper,百分数应用,short-answer,Core,某商场一款书包打八折后售价是 96 元，这款书包的原价是多少元？如果在此基础上再打九折，现价是多少元？,,原价120元，现价86.4元,"原价120元，现价86.4元 | 120,86.4",原价 = 96 ÷ 80% = 120 元。再打九折：96 × 90% = 86.4 元。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p6-upper-010,P6,upper,位置与方向,multiple-choice,Foundation,以广场为观测点，学校在广场北偏西 40° 方向 200 米处，书店在广场南偏东 50° 方向 300 米处。下列说法正确的是（ ）。,学校在书店的西偏北 40° 方向 | 书店在学校的东偏南 50° 方向 | 学校与书店相距约 360 米 | 书店在学校的南偏东 40° 方向,学校与书店相距约 360 米,学校与书店相距约 360 米,根据位置关系，学校与书店的方向夹角约为 90°，距离 = √(200²+300²) ≈ 360 米。其他选项方向描述错误。,passed-auto-source-scan,no,no,no,yes,yes,reject,answer-error,"The two bearings are nearly opposite, not perpendicular; the school-bookstore distance is about 498 m, not 360 m."
