questionId,grade,family,needLevel,illustrationKind,priority,promptZhHans,imageBriefZhHans
pep-primary-p6-l-fi-128,P6,ratio-proportion,recommended,ratio-bar,P2,第128小组：把25升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第128小组：把25升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-129,P6,ratio-proportion,recommended,ratio-bar,P2,第129小组：把30升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第129小组：把30升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-130,P6,ratio-proportion,recommended,ratio-bar,P2,小雨把25个花盆按2:3分给两组，人数多的一组分到多少个？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：小雨把25个花盆按2:3分给两组，人数多的一组分到多少个？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-131,P6,ratio-proportion,recommended,ratio-bar,P2,晨晨把10升饮料按2:3分成两份，较大的那份是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：晨晨把10升饮料按2:3分成两份，较大的那份是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-132,P6,ratio-proportion,recommended,ratio-bar,P2,第132小组：把20升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第132小组：把20升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-133,P6,ratio-proportion,recommended,ratio-bar,P2,第133小组：把25升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第133小组：把25升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-134,P6,ratio-proportion,recommended,ratio-bar,P2,第134小组：把30升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第134小组：把30升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-135,P6,ratio-proportion,recommended,ratio-bar,P2,第135小组：把10升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第135小组：把10升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-136,P6,ratio-proportion,recommended,ratio-bar,P2,第136小组：把15升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第136小组：把15升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-137,P6,ratio-proportion,recommended,ratio-bar,P2,第137小组：把20升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第137小组：把20升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-138,P6,ratio-proportion,recommended,ratio-bar,P2,第138小组：把25升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第138小组：把25升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-139,P6,ratio-proportion,recommended,ratio-bar,P2,第139小组：把30升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第139小组：把30升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-140,P6,ratio-proportion,recommended,ratio-bar,P2,第140小组：把10升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第140小组：把10升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-141,P6,ratio-proportion,recommended,ratio-bar,P2,第141小组：把15升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第141小组：把15升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-142,P6,ratio-proportion,recommended,ratio-bar,P2,第142小组：把20升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第142小组：把20升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-143,P6,ratio-proportion,recommended,ratio-bar,P2,第143小组：把25升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第143小组：把25升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-144,P6,ratio-proportion,recommended,ratio-bar,P2,第144小组：把30升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第144小组：把30升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-145,P6,ratio-proportion,recommended,ratio-bar,P2,第145小组：把10升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第145小组：把10升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-146,P6,ratio-proportion,recommended,ratio-bar,P2,第146小组：把15升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第146小组：把15升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-147,P6,ratio-proportion,recommended,ratio-bar,P2,第147小组：把20升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第147小组：把20升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-sa-148,P6,ratio-proportion,recommended,ratio-bar,P2,第148小组：把25升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第148小组：把25升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
